mtu,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
psoas_r,0.0325876,0.0281946,0.020737,0.0653173,0.0230405,0.0541299,0.0158598,0.00086185,
recfem_r,6.91028e-40,0.0140762,1.26117e-44,5.60519e-45,2.8026e-45,0.0573385,0.0245057,4.2039e-45,
sart_r,6.71078e-40,0.0140762,1.26117e-44,5.60519e-45,2.8026e-45,0.0573385,0.0245057,4.2039e-45,
semimem_r,0.00016538,2.66467e-07,7.01625e-06,1.58105e-27,1.07082e-30,0.299268,2.16588e-05,0.173246,
semiten_r,0.000166633,3.73545e-07,8.06665e-06,2.77478e-27,1.27049e-30,0.299267,7.19867e-06,0.17325,
soleus_r,0.0505446,0.0306687,0.0259427,0.0571037,0.0488201,0.00555929,0.0590596,0.0416223,
tfl_r,7.57926e-40,0.0140762,1.26117e-44,5.60519e-45,2.8026e-45,0.0573385,0.0245057,4.2039e-45,
tibant_r,0.0551866,0.0618514,0.0371659,0.0633638,0.0636128,0.0344259,0.00995347,0.0589214,
tibpost_r,0.0206465,0.0154098,0.0536433,0.0559083,0.00664366,0.0148837,0.0540356,0.0505296,
vasint_r,0.0338609,0.000687876,0.0612413,0.0518689,0.0461858,0.0653718,0.0239947,0.0234579,
vaslat_r,0.0314703,5.60519e-45,1.4013e-45,0.00800501,2.8026e-45,0.255903,2.8026e-45,2.8026e-45,
vasmed_r,0.0314703,5.60519e-45,1.4013e-45,0.00800501,2.8026e-45,0.255903,2.8026e-45,2.8026e-45,
addbrev_l,0.0214883,0.00574697,0.030585,0.0343259,0.0177812,0.0695795,0.0557388,0.0540586,
addlong_l,0.0675146,0.0696841,0.0426698,0.0370167,0.0484897,0.067035,0.00956603,0.0220447,
addmagDist_l,0.0065606,0.00737222,0.0171312,0.0293797,0.0572158,0.0476082,0.0334749,0.0385863,
addmagIsch_l,0.0425305,0.00341748,0.0411095,0.0363143,0.0462992,0.0280455,0.0319065,0.062001,
addmagMid_l,0.0258156,0.0176421,0.0515628,0.0279692,0.065473,0.0582616,0.0086136,0.0211182,
addmagProx_l,0.00967325,0.0188537,0.0521644,0.00291817,0.0549193,0.0217728,0.0612976,0.045034,
bflh_l,1.19263e-07,0.0346072,0.106723,0.516014,0.632483,1.38724e-08,0.00126362,0.053619,
bfsh_l,1.02823e-07,0.0346072,0.106723,0.516014,0.632483,1.38764e-08,0.00126363,0.053619,
edl_l,0.0172527,0.0240491,0.00219915,0.013794,0.00445548,0.0510323,0.0631498,0.00350915,
ehl_l,0.025567,0.0222054,0.0411859,0.0211177,0.000121994,0.0463415,0.0625291,0.0141542,
fdl_l,0.0100439,0.0219765,0.01207,0.0190488,0.0146944,0.0188786,0.0130894,0.0521829,
fhl_l,0.0396865,0.0012196,0.0505399,0.0508421,0.0473253,0.0113815,0.0132109,0.005978,
gaslat_l,0.0417148,0.0362526,0.0604906,0.009656,0.0474128,0.0272823,0.0554882,0.0249507,
gasmed_l,0.0518101,0.0165208,0.00202949,0.0683798,0.0661413,0.0228298,0.0173518,0.05342,
glmax1_l,0.201637,0.0265361,0.0477188,0.0137831,0.0428322,0.0148018,0.444774,0.00854693,
glmax2_l,0.201637,0.0265361,0.0477188,0.0137831,0.0428322,0.0148018,0.444774,0.00854693,
glmax3_l,0.201637,0.0265361,0.0477188,0.0137831,0.0428322,0.0148018,0.444774,0.00854693,
glmed1_l,0.0148138,0.01038,0.0531238,0.0336167,0.0439123,0.0144771,0.0384098,0.0504617,
glmed2_l,0.00804408,0.0365308,0.0174271,0.00543003,0.0682527,0.0394553,0.0169975,0.0298617,
glmed3_l,0.0418159,0.063178,0.00233465,0.0369441,0.0437435,0.0107005,0.0414345,0.0653889,
glmin1_l,0.0478244,0.0047514,0.0636304,0.0369562,0.0274655,0.0354659,0.0436961,0.0248696,
glmin2_l,0.0254822,0.024765,0.033605,0.0287763,0.0253544,0.024557,0.065978,0.0346526,
glmin3_l,0.00649828,0.0266454,0.0142503,0.0305125,0.047015,0.0394617,0.0148729,0.00756715,
grac_l,0.0607732,0.010653,0.0634234,0.0191281,0.0244837,0.050309,0.05889,0.0323624,
iliacus_l,0.00253689,0.0320977,0.063347,0.0565725,0.0429169,0.05293,0.0591211,0.0213205,
perbrev_l,0.0313866,0.0289113,0.0367799,0.0121856,0.0573429,0.0663392,0.00121872,0.0659182,
perlong_l,0.0341318,0.0597448,0.0249839,0.0465131,0.0504744,0.0558185,0.0158705,0.0334287,
piri_l,0.0633352,0.0140863,0.0411653,0.00688839,0.0164329,0.0647666,0.0661743,0.00138349,
psoas_l,0.00648991,0.012722,0.0277171,0.0129426,0.0328511,0.067983,0.00501229,0.0631795,
recfem_l,0.0143375,0.0868601,0.013028,1.06566e-23,5.39734e-18,0.00198651,0.00169901,2.82939e-28,
sart_l,0.0143375,0.0868601,0.013028,1.14627e-23,5.87034e-18,0.00198651,0.00169901,8.7147e-29,
semimem_l,7.65769e-08,0.0346072,0.106723,0.516014,0.632483,1.38829e-08,0.00126364,0.053619,
semiten_l,2.91554e-07,0.0346072,0.106723,0.516014,0.632483,1.38292e-08,0.00126357,0.0536189,
soleus_l,0.0133197,0.0231923,0.00234933,0.0129677,0.0683562,0.0475874,0.016058,0.0667443,
tfl_l,0.0143375,0.0868601,0.013028,1.46351e-23,4.97534e-18,0.00198651,0.00169901,1.2783e-31,
tibant_l,0.00450466,0.0140488,0.0408192,0.036602,0.0438617,0.0159241,0.0611134,0.0112789,
tibpost_l,0.0321367,0.0144936,0.026544,0.0345884,0.0248276,0.0476091,0.0157809,0.0218172,
vasint_l,0.0435137,0.069175,0.0251984,0.0553881,0.00853649,0.0248627,0.0467417,0.0029703,
vaslat_l,7.96517e-08,0.00804213,0.20044,0.00119014,0.0189965,0.0102042,0.00518295,3.11154e-12,
vasmed_l,7.91548e-08,0.008042,0.20044,0.00118923,0.0189975,0.0102044,0.00518297,2.79856e-11,
