time,Channel_01,Channel_02,Channel_03,Channel_04,Channel_05,Channel_06,Channel_07,Channel_08,Channel_09,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Channel_17,Channel_18,Channel_19,Channel_20,Channel_21,Channel_22,Channel_23,Channel_24,1_GLUT_MED_1(3),1_GLUT_MED_1(3)_ACC_X,1_GLUT_MED_1(3)_ACC_Y,1_GLUT_MED_1(3)_ACC_Z,2_BICEP_FEM_1(3),2_BICEP_FEM_1(3)_ACC_X,2_BICEP_FEM_1(3)_ACC_Y,2_BICEP_FEM_1(3)_ACC_Z,3_RECT_FEM_1(3),3_RECT_FEM_1(3)_ACC_X,3_RECT_FEM_1(3)_ACC_Y,3_RECT_FEM_1(3)_ACC_Z,4_TIBIAL_ANT_1(3),4_TIBIAL_ANT_1(3)_ACC_X,4_TIBIAL_ANT_1(3)_ACC_Y,4_TIBIAL_ANT_1(3)_ACC_Z,6_BICEP_FEM_2(4),6_BICEP_FEM_2(4)_ACC_X,6_BICEP_FEM_2(4)_ACC_Y,6_BICEP_FEM_2(4)_ACC_Z,7_RECT_FEM_2(4),7_RECT_FEM_2(4)_ACC_X,7_RECT_FEM_2(4)_ACC_Y,7_RECT_FEM_2(4)_ACC_Z,8_TIBIAL_ANT_2(4),8_TIBIAL_ANT_2(4)_ACC_X,8_TIBIAL_ANT_2(4)_ACC_Y,8_TIBIAL_ANT_2(4)_ACC_Z
0.5458333333333333,1.227673152461648,-0.6735897762700915,1.8950112909078598,-0.394589826464653,1.3329877890646458,1.17919547483325,2.1138393692672253,-0.39469189941883087,-1.0102482046931982,1.4951673429459333,-1.2078196741640568,1.6541786445304751,-1.34473517537117,1.5869775786995888,0.2374292816966772,0.7889756001532078,0.6624091533012688,-0.2342700446024537,-0.15554320998489857,-1.13172602141276,-0.5279858037829399,2.4469993263483047,0.6135067064315081,-0.5222631432116032,-3.1099788587252066e-05,36560.0,-24880.0,13360.0,-9.089919067321157e-06,12080.0,2640.0,-13600.0,-6.453391535678188e-06,12160.0,6560.0,-12960.0,3.1017482679256744e-05,10720.0,-960.0,2000.0001220703125,-3.34270133128217e-05,-21760.0,,,-2.1135297721907058e-05,,,,-2.5120263989922157e-05,,,
0.5499999999999999,1.0692637134343386,-0.5150980642065406,1.8160524871200323,-0.2762128785252571,1.6466319747269154,1.1005824431777,2.2704200632870197,-0.23681513965129852,-0.9698382765054703,1.4951673429459333,-1.368862297385931,1.8155619269236922,-0.9492248296737671,1.5076286997646093,-0.0791430938988924,0.6311804801225662,0.7403396419249475,-0.35140506690368056,0.15554320998489857,-1.0927009861916304,-0.3519905358552933,2.3596064932644367,0.8764381520450115,-0.5222631432116032,-1.871274943395602e-05,36560.0,-24880.0,13360.0,1.272643682127765e-06,12080.0,2640.0,-13600.0,-1.4842216454226224e-05,12160.0,6560.0,-12960.0,1.2553180662886344e-05,10720.0,-960.0,2000.0001220703125,-4.029870213824579e-05,-21760.0,,,-2.098480982250673e-05,,,,-2.5446519787438284e-05,,,
0.5541666666666667,1.1880707927048206,-0.6735897762700915,1.9344906928017735,-0.4340488091111183,1.3329877890646458,0.86474334821105,2.2704200632870197,-0.07893837988376617,-1.0506581328809261,1.5759871993213892,-1.4493836089968681,1.5331411827355623,-1.5820413827896118,1.825024215504527,0.395715469494462,0.8678731601685286,0.6624091533012688,-0.19522503716871142,0.07777160499244928,-1.0927009861916304,-0.17599526792764664,1.9226423278450966,0.7011505216360092,-0.4352192860096693,-2.676242821612277e-05,35520.0,-18480.0,-5360.0,5.127831922936037e-06,5200.0,2560.0,-13760.0,-1.8347757293153905e-05,12080.0,6640.0,-13200.0,-7.891449717624833e-05,10640.0,1600.0001220703125,4080.0,-2.5900175029212836e-05,-21600.0,,,-2.0920072502723886e-05,,,,-2.5727598125351676e-05,,,
0.5583333333333333,1.227673152461648,-0.47547513619065285,1.8950112909078598,-0.1578359305858612,1.4113988354802132,1.4150345697999,2.348710410296917,-0.23681513965129852,-1.0102482046931982,1.3335276301950216,-1.368862297385931,1.6541786445304751,-1.2656331062316895,1.6663264576345682,-0.1582861877977848,0.710078040137887,0.6624091533012688,-0.5075850966386497,0.3499722224660218,-0.8195257396437228,-0.3519905358552933,2.0974279940128326,0.7887943368405104,-0.4352192860096693,-2.695609658111232e-05,29520.0,-3520.000244140625,-21040.0,6.673607332546513e-06,-17120.0,2400.0,-14000.0009765625,1.7667045548656717e-06,12080.0,6560.0,-13600.0,4.9280536527189934e-05,10640.0,3520.000244140625,4480.0,1.334785458055772e-05,-21680.0,,,-2.06597461178831e-05,,,,-2.5314886029225705e-05,,,
0.5625,1.1484684329479933,-0.6339668482542038,1.855531889013946,-0.2367538958787918,1.4113988354802132,1.02196941152215,2.427000757306814,-0.3157535195350647,-0.8486084919422865,1.3335276301950216,-1.2078196741640568,1.6945244651287794,-1.2656331062316895,1.6663264576345682,-0.0791430938988924,0.7889756001532078,0.7013743976131082,-0.15618002973496914,0.3888580249622464,-0.7414756692014635,-0.08799763396382332,2.2722136601805687,0.3505752608180046,-0.4352192860096693,-2.5368144924965263e-05,29520.0,-3520.000244140625,-21040.0,-1.4912381134530033e-05,-17120.0,2400.0,-14000.0009765625,-8.271709421254613e-06,12080.0,6560.0,-13600.0,1.4306717836498639e-05,10640.0,3520.000244140625,4480.0,1.6370796162280994e-05,-21680.0,,,-2.0978231377088768e-05,,,,-2.5504199917297538e-05,,,
0.5666666666666667,1.1484684329479933,-0.5547209922224283,1.7765730852261186,-0.394589826464653,1.7250430211424828,1.02196941152215,1.8789683282375336,-0.07893837988376617,-0.8890184201300144,1.3335276301950216,-1.3286016415804625,1.7348702857270837,-1.1074289679527283,1.5076286997646093,0.0791430938988924,0.6311804801225662,0.8182701305486262,-0.19522503716871142,0.42774382745847106,-0.7805007044225931,-0.3519905358552933,2.3596064932644367,0.1752876304090023,-0.5222631432116032,-2.0865436501274915e-05,26160.0,-3120.0,-23920.001953125,-1.7530345872488178e-05,-20080.0,2240.0,-14480.0009765625,2.9969613476427506e-06,12240.0,6320.0,-13760.0,0.00012058332794262668,10720.0,6400.00048828125,-1040.0,-1.3112581219945673e-05,-21760.0,,,-2.0669061608582237e-05,,,,-2.5253288205284545e-05,,,
0.5708333333333333,1.3860825914889574,-0.23773756809532642,1.8160524871200323,-0.1972949132323265,1.960276160389185,1.02196941152215,1.9572586752474308,-0.07893837988376617,-0.9294283483177423,1.2122978456318378,-0.7246918044984341,1.936599388718605,-0.7119186222553253,1.5076286997646093,0.0791430938988924,0.3155902400612831,6.4292653114534914,1.5618002973496914,16.059836430940777,4.292753874324262,-7.391801252961159,-9.351033139973879,-28.571883756667376,-25.93906944617629,-2.4038515030250967e-05,26160.0,-3120.0,-23920.001953125,-2.608761208623472e-05,-20080.0,2240.0,-14480.0009765625,-6.474534018382377e-06,12240.0,6320.0,-13760.0,7.155404645020277e-05,10720.0,6400.00048828125,-1040.0,1.716009821135555e-07,-21760.0,,,-2.0537782617214466e-05,,,,-2.556049149735561e-05,,,
0.575,1.0296613536775112,-0.5547209922224283,1.8950112909078598,-0.4340488091111183,1.4113988354802132,1.02196941152215,1.9572586752474308,-0.39469189941883087,-0.8890184201300144,1.4951673429459333,-1.1675590183585882,1.7348702857270837,-1.0283268988132477,1.9043730944395065,0.2374292816966772,0.7889756001532078,4.208246385678649,-3.2407356170006096,23.52591051021591,15.531964018009603,-5.807843841612339,-9.001461807638407,-42.77018181979656,-39.43086731247604,-3.321338645178879e-05,20080.0,-12480.0,-18480.0,-1.5135076484614754e-05,-21840.0,2240.0,-14640.0,2.53265761689667e-06,12480.0,6480.0,-14240.0009765625,-2.960520736849134e-05,11280.0,2880.0,-4560.0,-2.2355518284622195e-05,-21840.0,,,-2.0899286217375976e-05,,,,-2.537170785220236e-05,,,
0.5791666666666666,1.227673152461648,-0.5150980642065406,1.8950112909078598,-0.0,1.7250430211424828,1.33642153814435,2.427000757306814,-0.23681513965129852,-0.8081985637545586,1.3739375583827496,-0.9662557393312454,1.3717579003423452,-0.8701227605342865,1.5869775786995888,-0.0791430938988924,0.710078040137887,4.71479456173256,-4.412085840012878,36.28045372897759,28.48827571142465,-13.287642728537321,-20.012958776205778,-76.3377630431205,-74.07432247884572,-2.7338922431586208e-05,12480.0,-18960.001953125,-14720.0,-4.111003483883409e-05,-24320.0,2160.000244140625,-14800.0,-4.31953858238645e-06,12720.0009765625,6320.0,-14160.0009765625,6.564366896268364e-05,11280.0,1280.0,-10320.0009765625,3.943280782280501e-05,-21760.0,,,-1.9658409069019632e-05,,,,-2.5114393170845182e-05,,,
0.5833333333333333,1.34648023173213,-0.47547513619065285,1.8160524871200323,-0.394589826464653,1.6466319747269154,1.2578085064888,2.5052911043167114,0.23681513965129852,-0.7677886355668306,1.0506581328809261,-0.9662557393312454,1.5734870033338666,-0.9492248296737671,1.6663264576345682,0.395715469494462,0.3944878000766039,2.182053681463003,-12.14299731189385,39.158003113698214,34.732281346805394,-24.991328045725822,-32.947098072618246,-108.67833085358143,-111.15500564686954,-1.0663695308464941e-05,12480.0,-18960.001953125,-14720.0,-2.0340726801061594e-05,-24320.0,2160.000244140625,-14800.0,-4.826484608385434e-07,12720.0009765625,6320.0,-14160.0009765625,-1.5369294127761204e-05,11280.0,1280.0,-10320.0009765625,4.309609974470843e-05,-21760.0,,,-2.09503287740098e-05,,,,-2.546413796671509e-05,,,
0.5875,1.0692637134343386,-0.6339668482542038,1.5791760757565498,-0.2762128785252571,1.4113988354802132,1.17919547483325,2.348710410296917,-0.15787675976753235,-0.7677886355668306,1.2931177020072937,-1.087037706747651,1.331412079744041,-0.47461241483688354,1.5869775786995888,0.4748585633933544,0.5522829201072454,0.9351658634841442,-14.915192839689553,35.07499385159463,33.366405114065856,-28.951221574097872,-38.802417889237404,-129.0116959810257,-135.9625049494207,-2.6013582163936276e-05,9840.0,-18880.001953125,-28240.001953125,-5.926303371725755e-06,-2160.000244140625,2000.0001220703125,-14480.0009765625,-6.75270269596376e-06,12720.0009765625,6000.0,-13760.0,-1.3097513165784497e-05,11280.0,-5600.0,13680.0,7.044484692907745e-05,-21840.0,,,-2.0974157280419367e-05,,,,-2.5310028012270197e-05,,,
0.5916666666666667,1.0692637134343386,-0.6339668482542038,1.9739700946956873,-0.2762128785252571,1.4898098818957806,1.33642153814435,2.427000757306814,-0.0,-0.6465588510036469,1.3335276301950216,-0.8857344277203083,1.1296829767525196,-0.7910206913948059,1.1108843050897121,0.3165723755955696,0.9467707201838493,-1.9092969712801278,-26.433470032643527,23.059280880261213,19.43446754012257,-41.09489506110549,-50.16348619014025,-152.149663195014,-169.56143382936716,-3.357327262031376e-05,9040.0,-12560.0,-40960.0,2.6659736565991417e-06,24320.0,2080.0,-14400.0009765625,1.105521294663661e-05,12720.0009765625,6160.0,-13760.0,8.687638070106838e-05,11280.0,-2640.0,3920.000244140625,6.65489805448706e-05,-22000.0,,,-2.0639898248060165e-05,,,,-2.5693672115305495e-05,,,
0.5958333333333333,1.34648023173213,-0.4358522081747651,1.7765730852261186,-0.3551308438181877,1.0193436034023762,1.1005824431777,2.1921297162771225,-0.23681513965129852,-0.8486084919422865,1.2122978456318378,-0.644170492887497,1.1296829767525196,-0.47461241483688354,1.0315354261547327,0.5540016572922468,0.6311804801225662,-3.428941499441862,-35.72618180187419,6.9994444493204355,-2.926877641584724,-52.18259694054723,-60.912804659456015,-167.2243994101882,-193.5855384171009,-3.0476089400594333e-05,9040.0,-12560.0,-40960.0,-6.843226892359964e-06,24320.0,2080.0,-14400.0009765625,3.295767060541903e-06,12720.0009765625,6160.0,-13760.0,-3.297325888891849e-05,11280.0,-2640.0,3920.000244140625,5.991653045785616e-05,-22000.0,,,-2.039114946939132e-05,,,,-2.5684862071992777e-05,,,
0.6,1.3068778719753027,-0.5150980642065406,1.8160524871200323,-0.5129667744040489,1.4898098818957806,1.02196941152215,2.1921297162771225,-0.23681513965129852,-0.7677886355668306,1.0506581328809261,-0.8857344277203083,0.9682996943593025,-0.7910206913948059,1.42827982082963,0.4748585633933544,0.5522829201072454,-4.71479456173256,-47.12732397252694,-12.443456798791885,-33.17127993796021,-65.20624676719308,-73.14780129119754,-184.40258719027042,-219.43756400607526,-2.784572022083401e-05,8560.0,-6959.99951171875,-40960.0,-1.909886736816183e-05,31520.001953125,2160.000244140625,-14480.0009765625,3.837680806961178e-06,12720.0009765625,6240.0,-14000.0009765625,-2.436558335828262e-05,11360.0,-2640.0,3200.000244140625,2.6563106469799837e-05,-21760.0,,,-2.046560091573655e-05,,,,-2.5176299985264078e-05,,,
0.6041666666666666,1.0296613536775112,-0.5150980642065406,1.855531889013946,-0.3551308438181877,1.4898098818957806,0.9433563798666,1.9572586752474308,-0.39469189941883087,-0.565738994628191,0.9294283483177423,-0.4026065580546856,0.8472622325643897,-0.47461241483688354,0.7934887893497944,0.395715469494462,0.47338536009192467,-6.156508601270616,-52.94503008015454,-34.41393520915881,-61.932730895932764,-80.16584454104304,-87.56761875003576,-203.50893890485168,-243.9839317370206,-3.524653616589386e-05,8560.0,-6959.99951171875,-40960.0,-1.51744775388976e-05,31520.001953125,2160.000244140625,-14480.0009765625,-1.3784313167102252e-05,12720.0009765625,6240.0,-14000.0009765625,-6.283646376957584e-05,11360.0,-2640.0,3200.000244140625,-2.7088722160611457e-05,-21760.0,,,-2.0302961298227255e-05,,,,-2.5267276700122274e-05,,,
0.6083333333333333,1.1880707927048206,-0.5547209922224283,1.6581348795443773,-0.3551308438181877,1.3329877890646458,0.9433563798666,2.1921297162771225,-0.23681513965129852,-0.36368935368955135,0.8890184201300144,-0.2818245906382799,0.7665705913677812,-0.07910206913948059,0.8728376682847738,0.7122878450900316,0.3155902400612831,-10.05303303245455,-52.6326700206846,-57.78430250938982,-83.1623500562273,-93.89347543939948,-102.33700754120946,-222.35235917381942,-263.91697503626347,-2.1867353384121295e-05,-4720.00048828125,4480.0,-40960.0,-2.1420331900874915e-05,31280.001953125,2240.0,-14560.0,-1.399106117530829e-05,12880.0,6320.0,-14080.0009765625,-2.1290872520098253e-05,11520.0,-3920.000244140625,3280.0,-3.35331076729054e-05,-21680.0,,,-2.0927659935566058e-05,,,,-2.5596013958203425e-05,,,
0.6125,1.108866073191166,-0.47547513619065285,1.6581348795443773,-0.2367538958787918,1.176165696233511,0.9433563798666,2.1921297162771225,-0.07893837988376617,-0.20204964093863964,0.6061489228159189,-0.12078196741640568,0.4034582059830427,-0.07910206913948059,0.5554421525448561,1.0288602206856012,-0.07889756001532078,-11.962330003734678,-50.28996957466006,-72.36647844547406,-97.21136273583397,-109.99704245477915,-120.51471682265401,-246.98027124628425,-286.98359719477594,-3.237738410404598e-05,-26000.0,14720.0,-40960.0,-3.400371542928559e-05,23440.0,2480.0,-14720.0,-3.1968123832099525e-06,13040.0,6400.00048828125,-14080.0009765625,1.198754212213915e-05,11760.0,-2080.0,800.0000610351562,-4.464020145589784e-05,-21840.0,,,-2.012364573166338e-05,,,,-2.534832185067449e-05,,,
0.6166666666666667,1.0692637134343386,-0.4358522081747651,1.6581348795443773,-0.3551308438181877,1.4898098818957806,0.55029122158885,2.1921297162771225,-0.15787675976753235,-0.04040992818772793,0.5253290664404631,0.2818245906382799,0.12103746179491282,0.15820413827896118,0.6347910314798355,1.3454325962811708,0.15779512003064156,-13.871626975014806,-49.04052933678031,-77.69383338745683,-103.76756865298375,-127.86056214943528,-140.00331860035658,-275.1139359269291,-312.22631578333676,-2.4417997298579975e-05,-26000.0,14720.0,-40960.0,-2.156529230395131e-05,23440.0,2480.0,-14720.0,-2.074323648937641e-06,13040.0,6400.00048828125,-14080.0009765625,-2.335472482506819e-05,11760.0,-2080.0,800.0000610351562,-5.206349550453864e-05,-21840.0,,,-2.014875597635096e-05,,,,-2.5494050915247967e-05,,,
0.6208333333333333,0.9900589939206839,-0.35660635214298964,1.697614281438291,-0.2367538958787918,1.3329877890646458,1.1005824431777,2.427000757306814,-0.15787675976753235,0.2828694973140955,0.2828694973140955,0.4831278696656227,-0.20172910299152136,0.5537144839763641,-0.15869775786995888,1.3454325962811708,-0.3944878000766039,-12.858530622906983,-43.847543348092586,-83.33227474940941,-110.44084967579693,-141.58819304779172,-157.04492105171084,-299.30362892337143,-332.8557099401951,-1.928395647902265e-05,-25280.0,16160.0,-24240.0,-2.520903390241776e-05,2480.0,2480.0,-14720.0,-2.78245047820448e-05,13200.0,6320.0,-14160.0009765625,-2.0417369790980393e-05,11840.0,-800.0000610351562,,-6.397097762169193e-05,-21680.0,,,-1.996022982326249e-05,,,,-2.5118238385679224e-05,,,
0.625,0.7524448353797197,-0.23773756809532642,1.6581348795443773,-0.0,1.4113988354802132,1.02196941152215,2.1138393692672253,-0.23681513965129852,0.4445092100650072,0.12122978456318378,0.9662557393312454,-0.8069164119660854,0.8701227605342865,-0.3967443946748972,1.97857734747231,-0.710078040137887,-5.961682379711419,-31.62645602133125,-94.25918525084853,-121.40688457293436,-159.9796985462308,-181.7770928144455,-331.20597765780985,-354.7037180978805,-2.2156059209198047e-05,-25280.0,16160.0,-24240.0,-1.4801239929976653e-05,2480.0,2480.0,-14720.0,-4.989472376623985e-06,13200.0,6320.0,-14160.0009765625,-6.736236555258263e-06,11840.0,-800.0000610351562,,-5.108445273853209e-07,-21680.0,,,-2.0318616815765854e-05,,,,-2.5541013653166507e-05,,,
0.6291666666666667,0.8316495548933744,-0.1981146400794387,1.3028202624991536,0.3156718611717224,1.0977546498179436,1.02196941152215,2.035549022257328,-0.07893837988376617,0.7677886355668306,-0.08081985637545586,1.3286016415804625,-1.3717579003423452,1.34473517537117,-1.269582062959671,2.374292816966772,-1.2623609602451324,5.143412249162793,-12.845807445701212,-108.2580741494894,-133.73879570281133,-171.06740042567253,-201.26569459214807,-353.99336961098015,-366.3675949629396,-2.2844909610290898e-05,-10720.0,21600.0,-9680.0,-1.2489152876793115e-05,-12480.0,2400.0,-14640.0,-2.8863456653200996e-05,13120.0,6320.0,-14080.0009765625,-2.428260797091887e-05,11840.0,-1040.0,-2320.0,-6.8775429552005705e-06,-21760.0,,,-1.9987632701000922e-05,,,,-2.5560428554850887e-05,,,
