time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,piri_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,piri_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l,quad_fem_r,obt_internus1_r,obt_internus2_r,obt_internus3_r,obt_externus1_r,obt_externus2_r,obt_externus3_r,gemelli_sup_r,gemelli_inf_r,pect_r,quad_fem_l,obt_internus1_l,obt_internus2_l,obt_internus3_l,obt_externus1_l,obt_externus2_l,obt_externus3_l,gemelli_sup_l,gemelli_inf_l,pect_l,
0.05,0.0123183,0.0143176,0.00961154,0.00399856,0.00844325,0.0585677,0.0113301,0.0133647,0.00520025,0.0123617,0.0381807,0.0324423,0.00792473,0.0211457,0.0326139,0.0266516,0.0264727,0.000792171,0.000493273,0.000415072,0.000437073,0.00893259,0.0302683,0.0148855,0.0097782,0.0185541,0.00620944,0.0301695,0.0687567,0.00953971,0.0165897,0.0111632,0.0216021,0.00942922,0.0131242,0.0107841,0.0362875,0.0870424,0.0177054,0.0205068,0.0330312,0.00993233,0.0178573,0.00947356,0.103864,0.169529,0.0307655,0.0288094,0.0132446,0.0145552,0.0439996,0.0331161,0.0165935,0.0387702,0.0300501,0.0304078,0.0327331,0.00112664,0.00156107,-0,2.53854e-05,0.0154233,0.0279479,0.0080978,0.0245188,0.11074,0.110632,0.0268306,0.139846,0.022666,0.0319616,0.0297683,0.0550936,0.0973564,0.0243145,0.0166426,0.0342106,0.0681172,0.0458174,0.0603492,0.054193,0.00921711,0.00415057,0.00997269,0.183009,0.186909,0.130657,0.00599797,0.0213221,0.0245346,0.0323589,0.0102216,0.00149699,0.0027254,0.198604,0.136701,0.199218,0.00134519,0.00541322,0.0723966,
0.055,0.0126398,0.0139781,0.00924584,0.00387404,0.00803554,0.0605182,0.011648,0.0140036,0.00520452,0.0117018,0.0373064,0.0321346,0.00799156,0.0212212,0.0313618,0.0265323,0.0264131,0.000801277,0.000454172,0.000371211,0.000429925,0.00882048,0.0300687,0.0141492,0.0107918,0.0171521,0.00547727,0.0296111,0.0711312,0.0100167,0.0163001,0.0114922,0.0209618,0.00926166,0.0130887,0.0107064,0.0358273,0.0857564,0.0183377,0.0211292,0.0332101,0.00978239,0.0165304,0.00904782,0.0989149,0.167653,0.0307689,0.0287,0.012777,0.014347,0.0431579,0.0328964,0.0165456,0.0377021,0.0308252,0.0311829,0.032435,0.00109784,0.00157758,-0,2.51647e-05,0.0151197,0.0273912,0.00761764,0.0248928,0.107454,0.109658,0.0265802,0.138668,0.0215867,0.0304365,0.030404,0.0527619,0.0965192,0.0231494,0.0161392,0.0336462,0.0672695,0.0432241,0.056806,0.0509637,0.00863345,0.00391999,0.00949443,0.17885,0.183005,0.130144,0.00581326,0.0212357,0.0263032,0.0316759,0.0101721,0.00139146,0.00286059,0.194405,0.135113,0.195904,0.00132616,0.00525102,0.0679758,
0.06,0.0126697,0.0131708,0.00850937,0.00352763,0.00762884,0.059782,0.012002,0.0144273,0.00498884,0.0107944,0.0352688,0.0312984,0.0080194,0.0205625,0.0302886,0.0264131,0.0262342,0.000764855,0.000364315,0.000371568,0.000421142,0.00854019,0.0293671,0.013459,0.0114477,0.0167295,0.00537078,0.0288534,0.0710118,0.0106129,0.0161687,0.011853,0.0203241,0.00921087,0.0131896,0.0104099,0.0347572,0.082515,0.0190919,0.021901,0.0331505,0.00967863,0.0153359,0.008533,0.0937276,0.160401,0.0308433,0.0286878,0.0121758,0.0139483,0.0408972,0.0315238,0.0160118,0.0367422,0.0313022,0.0315407,0.0321965,0.00104601,0.00145869,-0,2.16328e-05,0.0139554,0.0260945,0.00720237,0.0248048,0.101448,0.104537,0.0260338,0.132623,0.0208262,0.0292832,0.0307948,0.0504983,0.0931319,0.0222979,0.0153568,0.0321121,0.0646841,0.0405092,0.0531573,0.0457316,0.00732377,0.0034137,0.00873599,0.168932,0.173193,0.125183,0.00544993,0.0205952,0.0268523,0.0301433,0.00997624,0.00131049,0.00298913,0.185107,0.130264,0.188167,0.00128703,0.0050063,0.0642001,
0.065,0.0117557,0.0127823,0.00833576,0.00345486,0.00778706,0.0521068,0.0123473,0.0146664,0.00470102,0.0110874,0.0343939,0.0306022,0.00709172,0.0197426,0.0293942,0.0262938,0.0260553,0.000746644,0.00037973,0.000422204,0.000416649,0.00843291,0.0287128,0.0128839,0.0100167,0.0176789,0.00585986,0.0281192,0.0663437,0.0111495,0.0161667,0.0122019,0.019703,0.00870597,0.0133907,0.0101053,0.0339588,0.0804404,0.0199754,0.0228254,0.032912,0.00965735,0.0143471,0.00820225,0.0885404,0.154833,0.0308903,0.0286757,0.0123064,0.0136767,0.0398331,0.0304033,0.0156656,0.0366907,0.0313022,0.0314214,0.031958,0.00107392,0.00134122,-0,2.03083e-05,0.0134606,0.025575,0.00681305,0.0237144,0.100371,0.10156,0.0253358,0.128835,0.0203673,0.0285231,0.0308871,0.04833,0.0905036,0.0217597,0.0152439,0.0312567,0.0632515,0.0379496,0.0498019,0.0471483,0.00755344,0.00352356,0.00874967,0.165347,0.169931,0.120903,0.00547042,0.020033,0.0233674,0.0295238,0.00938012,0.00136997,0.00280924,0.181318,0.127099,0.184681,0.00130025,0.00486707,0.060785,
0.07,0.0116733,0.0127026,0.00845489,0.00348049,0.00801323,0.0518541,0.0126558,0.0147804,0.00458891,0.0114683,0.0349592,0.0304037,0.00741235,0.0193997,0.0286788,0.0261746,0.0258168,0.000744043,0.000393641,0.000437537,0.000412973,0.00847374,0.0284199,0.0124295,0.00912235,0.0181953,0.00619989,0.0276289,0.0647721,0.0116265,0.0162591,0.0125111,0.019109,0.00881422,0.013653,0.0100279,0.0337163,0.0803688,0.0209796,0.0238948,0.0328524,0.00976683,0.0135329,0.00805115,0.0834725,0.156882,0.0308406,0.0285905,0.0125764,0.0136767,0.0402114,0.0307251,0.0158516,0.0370492,0.0309444,0.0308848,0.0317195,0.00110981,0.0013332,-0,2.05291e-05,0.0138042,0.0257203,0.00647564,0.023474,0.1018,0.102626,0.0248694,0.130546,0.0201414,0.0280952,0.0306817,0.0462705,0.090661,0.0214753,0.0152333,0.031269,0.0635704,0.0358787,0.0472075,0.0493217,0.00793495,0.00381096,0.00887171,0.168232,0.172614,0.121086,0.00580398,0.0198428,0.0223181,0.029491,0.00893721,0.00142101,0.00262654,0.182428,0.126579,0.185233,0.00134043,0.00481503,0.057921,
0.075,0.0122495,0.0126779,0.0084969,0.00342565,0.00794933,0.0573559,0.0129176,0.0148351,0.00466378,0.0113159,0.0357878,0.0304906,0.00834879,0.0194398,0.0280229,0.0259957,0.025638,0.000734937,0.000373714,0.000421847,0.000406233,0.00849212,0.0283773,0.0120441,0.0097782,0.0178174,0.00626632,0.0273754,0.0673912,0.0120439,0.0164092,0.0127719,0.0185471,0.00952412,0.0139389,0.0100913,0.0337557,0.0810183,0.022055,0.0250684,0.0328524,0.00985658,0.0128361,0.00794878,0.0785834,0.161357,0.0306555,0.028396,0.0124747,0.0137398,0.0408833,0.0317488,0.0162635,0.0371512,0.0301693,0.0299905,0.0313022,0.00109829,0.00139453,-0,2.00876e-05,0.0143676,0.0258879,0.00620312,0.0240501,0.102346,0.104468,0.0247459,0.133725,0.0200715,0.0279087,0.0302158,0.0443198,0.0921234,0.0213676,0.0149561,0.0315575,0.0642899,0.03464,0.0458405,0.0492143,0.00782233,0.00387612,0.008728,0.17165,0.17541,0.123687,0.00604054,0.0198731,0.0243825,0.0292533,0.00896247,0.00139952,0.00268627,0.183995,0.12704,0.186143,0.00135894,0.00478034,0.0557321,
0.08,0.0118599,0.0128523,0.00888292,0.0035307,0.00785197,0.0574905,0.0131374,0.0148952,0.00482437,0.0114912,0.036586,0.0304186,0.00829429,0.0193504,0.0275459,0.0258168,0.0254591,0.000737539,0.000409056,0.000413645,0.000394183,0.00851439,0.0284404,0.0117191,0.0101956,0.0172928,0.00644921,0.0272604,0.0677851,0.0122824,0.0165814,0.0129899,0.0180225,0.00990705,0.014214,0.0100445,0.0336613,0.0813853,0.0231148,0.0262686,0.0323754,0.0096724,0.0122717,0.00801522,0.0739327,0.162829,0.0303247,0.0280919,0.0122375,0.0134541,0.0413858,0.0326621,0.0167527,0.0366276,0.0292154,0.0289172,0.0307059,0.00104778,0.0014686,-0,2.18535e-05,0.0152048,0.0260663,0.00600846,0.0235792,0.102204,0.104534,0.0248184,0.13538,0.0200886,0.0278719,0.0295528,0.0424781,0.0929963,0.0213641,0.0146038,0.0319857,0.0645841,0.034557,0.0461284,0.0517232,0.00833165,0.0042479,0.0089352,0.174918,0.179425,0.126189,0.00627263,0.0201531,0.0243099,0.029402,0.00908288,0.00137918,0.00280574,0.186884,0.128706,0.188032,0.00136952,0.00483285,0.0539532,
0.085,0.0117612,0.0129903,0.00906346,0.00362346,0.00776677,0.0572779,0.0133322,0.0150195,0.00494811,0.0115377,0.0367058,0.0303341,0.00804765,0.0194218,0.0270689,0.025638,0.0252206,0.000746644,0.000422215,0.000395816,0.000390098,0.00851439,0.0284854,0.0114747,0.0103744,0.0170759,0.00622792,0.0271943,0.067617,0.0124612,0.0167434,0.0131824,0.0175378,0.0097762,0.0144488,0.0100497,0.0336078,0.0814539,0.024051,0.0273903,0.031958,0.0095126,0.0118351,0.00809397,0.0695206,0.162628,0.0298637,0.0276663,0.0120892,0.0133334,0.0414849,0.032728,0.0168672,0.035959,0.0280825,0.0277248,0.0300501,0.0010212,0.00149455,-0,2.29573e-05,0.0152534,0.0261102,0.00585273,0.023374,0.102134,0.104065,0.0249218,0.135143,0.0201352,0.0279041,0.0287711,0.0407271,0.0929123,0.0214026,0.0146008,0.0321321,0.0644664,0.035902,0.0484155,0.0516698,0.00835696,0.00431683,0.00910666,0.174669,0.179849,0.126543,0.00612793,0.0203522,0.0243295,0.0294933,0.00925709,0.00135232,0.00290635,0.187793,0.129688,0.188663,0.00136529,0.00488301,0.0525112,
0.09,0.0115037,0.0133219,0.00928371,0.00374798,0.00781444,0.0557932,0.0135267,0.0152586,0.00509047,0.0119096,0.0373166,0.0304857,0.00786983,0.019601,0.0266516,0.0253995,0.0248629,0.00075575,0.000432366,0.00040794,0.000396429,0.00856599,0.0286449,0.0113251,0.0100763,0.0173644,0.00636514,0.0272291,0.066219,0.0125209,0.0168671,0.0133741,0.0170994,0.00969649,0.0146202,0.0101403,0.0339319,0.0821398,0.0247576,0.0283199,0.0316599,0.00943167,0.0115543,0.00820274,0.0654066,0.162805,0.0293064,0.0271677,0.0121358,0.0133995,0.0420604,0.0326129,0.0168081,0.0356594,0.0270093,0.0265919,0.029275,0.00100658,0.00150823,-0,2.36195e-05,0.0153359,0.0264277,0.00577487,0.0230731,0.103703,0.103822,0.0250994,0.135059,0.0201603,0.0279323,0.0279585,0.0390759,0.0928433,0.0214282,0.0149909,0.0325254,0.064694,0.0388714,0.05293,0.0525057,0.00835633,0.00436654,0.00954195,0.175423,0.180597,0.126085,0.00607063,0.0205238,0.0235737,0.0297723,0.00953661,0.0013646,0.00291403,0.190002,0.131153,0.190357,0.00136423,0.00497818,0.0512937,
0.095,0.0114165,0.0139772,0.00963093,0.00394578,0.00794223,0.0554972,0.0137476,0.0156432,0.00535968,0.0126182,0.038899,0.0311148,0.00784675,0.0201481,0.0262342,0.0251014,0.0243859,0.000771359,0.000457556,0.000414002,0.000412564,0.00872191,0.0291261,0.0112935,0.0097782,0.0177135,0.0064982,0.0275016,0.0653193,0.0124612,0.0169304,0.0135934,0.0167136,0.00973653,0.0147104,0.0104092,0.0349027,0.0842083,0.0251378,0.0289471,0.0315407,0.00943478,0.01145,0.0083627,0.0616504,0.166297,0.0287024,0.0266083,0.0123523,0.0137213,0.0436715,0.0329813,0.0168516,0.0356846,0.0260553,0.025638,0.0284403,0.00100968,0.0015705,-0,2.47232e-05,0.0158173,0.0272838,0.00574892,0.0230352,0.107635,0.105633,0.0255252,0.137616,0.0201206,0.0278943,0.0272028,0.0375244,0.0939657,0.0213937,0.0157533,0.0335596,0.0660166,0.0435597,0.0597458,0.0545537,0.00861985,0.00449645,0.0102734,0.179482,0.184043,0.126865,0.00616251,0.0208274,0.0231484,0.0303662,0.0100287,0.00139108,0.002877,0.195305,0.134235,0.194605,0.00137586,0.00513288,0.0503239,
0.1,0.0117366,0.0140882,0.00834822,0.00327961,0.00725156,0.0544013,0.014019,0.0161729,0.00552842,0.0130814,0.0393176,0.0322175,0.00839971,0.020474,0.0258168,0.024684,0.0237896,0.00065559,0.000200016,0.00042363,0.000436256,0.00865491,0.0295057,0.0111785,0.00995707,0.0173435,0.00680896,0.0277979,0.0653776,0.0122824,0.0169184,0.0138626,0.0163832,0.0102566,0.0147101,0.0105948,0.0365814,0.084374,0.0251172,0.0291768,0.0314214,0.00955307,0.0113796,0.00812104,0.058073,0.162601,0.0281063,0.026061,0.0117858,0.0144932,0.0443327,0.0324287,0.0167272,0.0364825,0.0253995,0.0250417,0.0277248,0.00106417,0.00151106,-0,1.39068e-05,0.015225,0.0276141,0.00574892,0.0233082,0.106536,0.104474,0.0260109,0.136954,0.0199878,0.0277442,0.0265784,0.0360683,0.0926515,0.0212658,0.016188,0.0339237,0.0667269,0.0499267,0.0687433,0.0461143,0.00508371,0.0037813,0.0105011,0.171542,0.175,0.12104,0.00589169,0.0199986,0.0240427,0.0292652,0.0106399,0.00147857,0.00291892,0.190918,0.13282,0.192362,0.00139966,0.00510241,0.0494939,
