mtu,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
glmed2_l,0.0459327,0.0563946,0.0101699,0.0527447,0.0569073,0.0217809,0.022334,0.0445676,
glmed3_l,0.0248648,0.0484312,0.0207025,0.037653,0.04679,0.0439747,0.0117666,0.0357218,
glmin1_l,0.0164356,0.0138936,0.000985761,0.0314558,0.0420298,0.00907342,0.00163645,0.00608341,
glmin2_l,0.0239991,0.00335634,0.0607876,0.0542531,0.0281214,0.0164192,0.0576629,0.00763523,
glmin3_l,0.0609533,0.0271944,0.0618476,0.0194052,0.0111463,0.0595122,0.0516554,0.0328169,
grac_l,0.00366598,0.0551727,0.0485545,0.0640616,0.0591254,0.0411411,0.0182015,0.0579612,
iliacus_l,0.0297443,0.0335171,0.0308074,0.00387134,0.0639426,0.0428161,0.0440785,0.049735,
perbrev_l,0.0495152,0.0429212,0.0337161,0.0379423,0.0299132,0.0366178,0.0255692,0.0619269,
perlong_l,0.0218284,0.023055,0.00130323,0.0369347,0.0218975,0.0256985,0.0166374,0.00231888,
piri_l,0.0337823,0.0140247,0.0310226,0.0620851,0.00455565,0.0560981,0.057594,0.035812,
psoas_l,0.0596587,0.0526259,0.028677,0.00775531,0.0171708,0.0155458,0.06058,0.0148958,
recfem_l,1.97373e-05,0.00273297,0.309469,7.52241e-05,0.0011118,9.17392e-05,0.251559,0.00797412,
sart_l,2.46511e-05,0.00275219,0.309478,8.43612e-05,0.00111603,2.39864e-05,0.251556,0.00797739,
semimem_l,0.0149125,0.40568,0.0266648,0.128065,0.0927592,0.038553,0.0128155,0.0353153,
semiten_l,0.0149124,0.40568,0.0266648,0.128065,0.0927592,0.038553,0.0128155,0.0353153,
soleus_l,0.0411915,0.0403029,0.0438263,0.059293,0.0519377,0.042233,0.015364,0.0147237,
tfl_l,2.19493e-05,0.00273771,0.309471,7.87671e-05,0.00111276,7.24191e-05,0.251558,0.00797493,
tibant_l,0.0214853,0.0152356,0.0453783,0.000417911,0.0540042,0.0336737,0.0215706,0.00071607,
tibpost_l,0.00770945,0.00933512,0.0227896,0.056465,0.0166046,0.0426551,0.0240982,0.0082866,
vasint_l,0.0521525,0.0378239,0.0525557,0.0362869,0.063816,0.0140976,0.0400736,0.0615082,
vaslat_l,0.0209814,0.057706,0.0179909,0.00013162,0.00791367,0.02294,0.0132573,0.333624,
vasmed_l,0.0209696,0.0577035,0.0179911,0.000151419,0.00790795,0.0229373,0.0132551,0.333631,
quad_fem_r,0.0253825,0.0594788,0.0286649,0.0422413,0.0460143,0.0203139,0.0168161,0.0258347,
obt_internus1_r,0.0109627,0.049854,0.0467294,0.0477416,0.0225704,0.0534365,0.000803304,0.0265379,
obt_internus2_r,0.0590903,0.0440493,0.0554566,0.0125834,0.0131312,0.0262059,0.0583564,0.0449838,
obt_internus3_r,0.043869,0.0289498,0.0317391,0.0043438,0.0322003,0.0144377,0.0449124,0.000796972,
obt_externus1_r,0.0311195,0.0485012,0.0151436,0.0564045,0.0537178,0.0392381,0.034113,0.0535587,
obt_externus2_r,0.0391773,0.0225312,0.0164445,0.0503613,0.0385711,0.0368871,0.0573127,0.0123227,
obt_externus3_r,0.057965,0.0461008,0.0102993,0.00452776,0.0081109,0.0141696,0.0498267,0.0476164,
gemelli_sup_r,0.00685502,0.0206318,0.0107171,0.0289556,0.0239697,0.0270376,0.00865864,0.0388524,
gemelli_inf_r,0.0122149,0.0351215,0.0236682,0.0354529,0.0245549,0.0559656,0.00237619,0.0329124,
pect_r,0.0154598,0.0327017,0.0186033,0.0114711,0.0372338,0.0186322,0.0128013,0.0184506,
quad_fem_l,0.0161911,0.00379931,0.00617303,0.0361245,0.0173868,0.0338351,0.0144893,0.05853,
obt_internus1_l,0.0366305,0.03457,0.0390797,0.0321767,0.0586468,0.0122365,0.0342167,0.0588474,
obt_internus2_l,0.00355501,0.0478457,0.0596738,0.0233323,0.026135,0.0171488,0.0501653,0.0631222,
obt_internus3_l,0.00658261,0.0121163,0.0354337,0.0166766,0.0419022,0.00545244,0.0518239,0.0117354,
obt_externus1_l,0.0594527,0.0543122,0.022437,0.0233698,0.0304302,0.0281647,0.0557234,0.0637518,
obt_externus2_l,0.0224821,0.0132195,0.0291543,0.0378038,0.0171939,0.00599254,0.0365927,0.0442616,
obt_externus3_l,0.0312477,0.0404348,0.0579858,0.0568739,0.00779369,0.044964,0.0641675,0.00592796,
gemelli_sup_l,0.0567141,0.00506035,0.0507443,0.0454469,0.0539869,0.0014566,0.044761,0.0349295,
gemelli_inf_l,0.0151601,0.0300272,0.0268552,0.0050073,0.0189679,0.00979235,0.0604482,0.016888,
pect_l,0.0332933,0.0502841,0.0142471,0.0172866,0.0435534,0.060951,0.0118868,0.0314809,
