time,hip_flexion_r,hip_flexion_r_id,hip_adduction_r,hip_adduction_r_id,hip_rotation_r,hip_rotation_r_id,knee_angle_r,knee_angle_r_id,knee_adduction_r,knee_adduction_r_id,ankle_angle_r,ankle_angle_r_id,hip_flexion_l,hip_flexion_l_id,hip_adduction_l,hip_adduction_l_id,hip_rotation_l,hip_rotation_l_id,knee_angle_l,knee_angle_l_id,knee_adduction_l,knee_adduction_l_id,ankle_angle_l,ankle_angle_l_id,
2.475,-9.26295,-17.5129,0.423864,-4.89984,-7.14298,-50.0405,59.3216,63.2749,35.0335,56.7888,-9.87203,-10.3157,-36.7502,-28.8535,-8.08344,-13.4269,4.16868,-52.5306,-0.780052,28.1324,6.34852,54.8367,-36.4051,-37.7131,
2.48,-9.80374,-17.54,-0.31727,-4.83403,-7.22844,-49.9718,60.9558,63.4745,35.8663,56.7061,-9.79726,-10.1927,-36.6604,-28.8776,-8.4425,-13.7553,3.87786,-52.4078,-0.739489,28.0689,6.72824,54.7462,-37.2127,-37.5357,
2.485,-10.4204,-17.5684,-1.21096,-4.76737,-7.23594,-49.8984,62.5552,63.7478,36.6973,56.6157,-9.73164,-10.0792,-36.4022,-28.8966,-8.67401,-14.0725,3.41183,-52.302,-0.65806,28.0195,7.10017,54.6613,-38.0039,-37.3826,
2.49,-11.0713,-17.6075,-2.2077,-4.70711,-7.16381,-49.8075,64.114,64.077,37.5272,56.5029,-9.66074,-9.9694,-35.8715,-28.8884,-8.54765,-14.3668,2.72165,-52.2176,-0.526108,28.0022,7.46383,54.5853,-38.7732,-37.2517,
2.495,-11.4438,-17.6488,-2.50572,-4.64799,-7.22255,-49.7071,65.6316,64.4605,38.3399,56.3732,-9.63421,-9.86073,-34.754,-28.8336,-7.1003,-14.6288,1.63832,-52.177,-0.325201,28.0515,7.82488,54.5414,-39.6122,-37.1445,
2.5,-11.6494,-17.6787,-2.54906,-4.58072,-7.15455,-49.6154,67.1215,64.9143,39.1641,56.245,-9.58268,-9.75377,-33.3196,-28.7233,-5.11243,-14.8535,0.410498,-52.2115,-0.066159,28.2174,8.19012,54.5637,-40.4266,-37.0637,
2.505,-11.904,-17.6906,-3.01942,-4.49645,-6.79326,-49.5555,68.5507,65.4572,40.02,56.1416,-9.46292,-9.65536,-31.9213,-28.5756,-3.66674,-15.0487,-0.726147,-52.3321,0.231273,28.5275,8.56657,54.6639,-41.043,-37.014,
2.51,-12.199,-17.6994,-3.73242,-4.39721,-6.24098,-49.5323,69.9018,66.1002,40.9117,56.0672,-9.29592,-9.57036,-30.5259,-28.4287,-2.56807,-15.2347,-1.78973,-52.531,0.559616,28.9807,8.9629,54.8316,-41.4062,-37.0001,
2.515,-12.2751,-17.7273,-3.90747,-4.29223,-5.78675,-49.5268,71.1955,66.8408,41.8283,56.0028,-9.14629,-9.49442,-28.8584,-28.3265,-0.921944,-15.4391,-2.96131,-52.778,0.925104,29.5502,9.38585,55.0356,-41.6239,-37.0235,
2.52,-12.1246,-17.779,-3.62356,-4.19306,-5.42759,-49.5201,72.4898,67.6573,42.7926,55.9306,-8.99027,-9.42321,-26.9333,-28.2773,1.27177,-15.6777,-4.22564,-53.0372,1.3277,30.196,9.83758,55.243,-41.7708,-37.0736,
2.525,-11.834,-17.8484,-3.14525,-4.10513,-5.10731,-49.5083,73.8165,68.5246,43.8091,55.8481,-8.80068,-9.35523,-24.8946,-28.2579,3.76144,-15.9438,-5.49058,-53.2896,1.76303,30.8835,10.3126,55.4382,-41.8807,-37.1377,
2.53,-11.5264,-17.931,-2.72735,-4.03162,-4.78394,-49.4946,75.1828,69.4339,44.876,55.7611,-8.55961,-9.28067,-22.8776,-28.2513,6.33342,-16.2236,-6.67249,-53.5333,2.22918,31.5939,10.7993,55.622,-41.9635,-37.2144,
2.535,-11.2756,-18.0452,-2.55627,-3.98537,-4.40463,-49.4721,76.5727,70.3745,45.9707,55.6653,-8.26112,-9.19228,-21.0199,-28.2456,8.78653,-16.503,-7.68557,-53.7784,2.72507,32.3237,11.2819,55.8056,-42.0156,-37.3093,
2.54,-11.1447,-18.2111,-2.76768,-3.97974,-3.95203,-49.4305,77.9519,71.339,47.0573,55.5513,-7.91277,-9.08264,-19.4748,-28.2267,10.9069,-16.7714,-8.44149,-54.0429,3.2473,33.0889,11.7443,56.0054,-42.035,-37.4264,
2.545,-11.1658,-18.4367,-3.32382,-4.02,-3.45245,-49.3704,79.2857,72.3268,48.0948,55.4189,-7.53257,-8.94981,-18.3473,-28.1763,12.5993,-17.014,-8.89229,-54.3463,3.78882,33.9102,12.1717,56.2381,-42.0414,-37.5671,
2.55,-11.4183,-18.719,-4.40904,-4.10139,-2.82527,-49.303,80.5235,73.3564,49.0421,55.2776,-7.132,-8.79848,-17.8212,-28.081,13.4821,-17.2212,-8.91273,-54.7019,4.33321,34.8051,12.5528,56.5157,-42.0131,-37.7331,
2.555,-11.9983,-19.052,-6.16879,-4.21173,-2.0379,-49.2442,81.6035,74.472,49.8575,55.1414,-6.72405,-8.63838,-18.0337,-27.9428,13.2904,-17.3903,-8.41593,-55.1145,4.86083,35.7848,12.8799,56.8426,-41.9131,-37.9273,
2.56,-12.9598,-19.4286,-8.58509,-4.33681,-1.13095,-49.2134,82.4706,75.7372,50.4897,55.0222,-6.37631,-8.48068,-18.9923,-27.7733,12.0677,-17.5269,-7.4207,-55.5918,5.35839,36.8685,13.1505,57.2272,-41.7628,-38.1485,
2.565,-14.1233,-19.8414,-11.0479,-4.4674,-0.299753,-49.2231,83.0995,77.1909,50.8862,54.9234,-6.18801,-8.33635,-20.548,-27.5935,10.3059,-17.6487,-6.06262,-56.1346,5.82632,38.0795,13.3685,57.6688,-41.6806,-38.3888,
2.57,-15.1372,-20.2951,-12.495,-4.60731,0.143774,-49.2566,83.5339,78.838,51.0292,54.8234,-6.20473,-8.20981,-22.4108,-27.4451,8.90452,-17.7976,-4.58206,-56.7092,6.27218,39.4246,13.5417,58.1343,-41.8458,-38.6328,
2.575,-16.0057,-20.7925,-13.1545,-4.76287,0.333265,-49.2813,83.8483,80.6551,50.9471,54.6898,-6.39572,-8.097,-24.5852,-27.3723,7.70968,-18.0124,-2.96458,-57.2573,6.69025,40.8914,13.6796,58.5637,-42.3228,-38.869,
2.58,-16.7756,-21.3229,-13.043,-4.9387,0.34691,-49.2669,84.1084,82.6007,50.6925,54.4962,-6.69839,-7.98331,-27.0663,-27.3978,6.55545,-18.3094,-1.19876,-57.7354,7.06719,42.459,13.792,58.9074,-43.0759,-39.0953,
2.585,-17.6268,-21.8841,-12.8944,-5.14021,0.436859,-49.2054,84.3544,84.628,50.3384,54.2399,-7.02136,-7.86444,-29.9418,-27.5168,4.88705,-18.6859,0.808782,-58.1242,7.38358,44.1066,13.8877,59.1399,-43.9523,-39.3084,
2.59,-18.7023,-22.4932,-13.0486,-5.37404,0.780918,-49.089,84.5953,86.6786,49.9472,53.917,-7.29664,-7.74537,-33.2582,-27.7172,2.34974,-19.1413,3.10999,-58.4234,7.63616,45.8104,13.9687,59.2588,-44.7663,-39.5152,
2.595,-20.0699,-23.1658,-13.7178,-5.64162,1.3964,-48.9031,84.8059,88.6953,49.5581,53.5143,-7.49546,-7.62783,-36.8916,-27.9937,-0.993458,-19.6771,5.62939,-58.6287,7.83331,47.5445,14.0371,59.2609,-45.367,-39.7245,
2.6,-21.756,-23.9108,-14.9848,-5.93677,2.22896,-48.6408,84.9566,90.6375,49.1791,53.0243,-7.64226,-7.51035,-40.6618,-28.3457,-4.80594,-20.2857,8.20933,-58.7435,8.00834,49.2875,14.0886,59.153,-45.7053,-39.9362,
2.605,-23.4833,-24.7198,-15.9761,-6.25637,3.09381,-48.3054,85.0126,92.4784,48.7905,52.4538,-7.80519,-7.38761,-44.2524,-28.7642,-8.25182,-20.9533,10.6228,-58.7842,8.20136,51.0094,14.1197,58.9599,-45.8403,-40.144,
2.61,-25.2302,-25.5731,-16.9077,-6.59236,3.99283,-47.9089,84.9712,94.1962,48.3893,51.8171,-7.99591,-7.26405,-47.5364,-29.2414,-11.1116,-21.6717,12.7716,-58.7752,8.44183,52.696,14.1245,58.7125,-45.8326,-40.3443,
2.615,-26.9533,-26.4421,-17.5043,-6.93692,4.9114,-47.4584,84.8198,95.769,47.9619,51.1233,-8.23118,-7.14234,-50.4446,-29.7742,-13.2594,-22.4353,14.6156,-58.7343,8.74466,54.3364,14.0965,58.4341,-45.7444,-40.5394,
2.62,-28.5821,-27.29,-18.0713,-7.27911,5.95919,-46.964,84.5522,97.1877,47.5008,50.3865,-8.50418,-7.0219,-53.017,-30.3535,-14.815,-23.2423,16.1871,-58.6534,9.11021,55.9002,14.0287,58.1207,-45.6101,-40.7329,
2.625,-30.6502,-28.0909,-18.9788,-7.61243,6.95138,-46.434,84.1623,98.4559,46.9939,49.618,-8.80805,-6.90535,-55.2977,-30.9564,-15.8169,-24.0808,17.5399,-58.5014,9.52532,57.3564,13.9248,57.7415,-45.4642,-40.9187,
2.63,-32.2838,-28.8399,-19.4378,-7.93764,8.24988,-45.8646,83.6237,99.5838,46.4266,48.8148,-9.13641,-6.79792,-57.3999,-31.5498,-16.4554,-24.9233,18.7994,-58.2573,9.96669,58.6927,13.7912,57.2711,-45.323,-41.09,
2.635,-34.5206,-29.5545,-19.8759,-8.25624,9.10811,-45.2444,83.0422,100.588,45.8055,47.9633,-9.50823,-6.71235,-59.3203,-32.1049,-16.394,-25.7349,20.0191,-57.9081,10.4358,59.909,13.6419,56.6913,-45.2366,-41.242,
2.64,-35.1744,-30.254,-17.4275,-8.5724,10.4605,-44.5565,82.1773,101.484,45.0336,47.0444,-9.94215,-6.65336,-61.1925,-32.5965,-15.8467,-26.4864,21.3789,-57.455,10.8562,61.0195,13.4865,56.0017,-45.1961,-41.3661,
2.645,-37.4866,-30.9561,-17.6255,-8.88851,11.2085,-43.7913,81.2127,102.268,44.1953,46.0465,-10.3587,-6.62446,-63.2097,-33.0325,-15.079,-27.1744,22.9895,-56.9168,11.2505,62.0335,13.307,55.2222,-45.2034,-41.475,
2.65,-38.5552,-31.686,-15.8407,-9.20706,12.7709,-42.9473,80.1463,102.928,43.3301,44.9659,-10.6727,-6.62506,-65.3249,-33.4486,-14.9954,-27.8175,25.0962,-56.2992,11.7101,62.9586,13.2008,54.3612,-45.0875,-41.5795,
2.655,-40.6757,-32.4835,-16.0774,-9.53027,14.1965,-42.0335,79.0166,103.46,42.4586,43.8101,-10.8704,-6.66037,-68.4229,-33.8848,-15.7064,-28.444,27.624,-55.5983,11.7695,63.8034,12.8597,53.4189,-44.8809,-41.6822,
2.66,-42.3898,-33.3749,-15.3456,-9.85633,15.8967,-41.0693,77.8176,103.87,41.584,42.5978,-10.9812,-6.73846,-71.169,-34.3685,-16.1418,-29.0761,30.3122,-54.825,11.9169,64.5772,12.6684,52.4108,-44.6679,-41.7845,
2.665,-44.6385,-34.3483,-15.4545,-10.1744,17.4792,-40.0785,76.7623,104.171,40.7771,41.3567,-11.0592,-6.86358,-73.9886,-34.9253,-16.3035,-29.7284,33.128,-53.9964,11.9524,65.2688,12.4638,51.3563,-44.5675,-41.8926,
2.67,-46.7508,-35.3736,-15.0636,-10.4681,19.1761,-39.0782,75.9067,104.371,40.0787,40.1113,-11.1058,-7.04152,-76.9838,-35.5842,-16.3277,-30.4155,36.1055,-53.1203,11.9598,65.8642,12.236,50.2665,-44.6197,-42.017,
2.675,-48.9906,-36.3995,-14.6967,-10.7179,20.9183,-38.0868,75.2881,104.477,39.5035,38.8859,-11.1407,-7.27279,-80.0358,-36.3516,-17.1467,-31.1399,39.3188,-52.2022,11.9437,66.3559,11.9969,49.1479,-44.8181,-42.1719,
2.68,-51.4076,-37.3717,-14.476,-10.9063,22.7072,-37.1114,74.9928,104.501,39.098,37.6899,-11.0941,-7.54453,-83.4866,-37.196,-17.5461,-31.8817,42.5242,-51.2509,11.9283,66.7485,11.7443,48.0082,-45.1821,-42.3626,
2.685,-53.8691,-38.2408,-13.5629,-11.022,24.5384,-36.1601,75.0118,104.46,38.8667,36.5321,-10.9896,-7.83584,-87.0882,-38.0719,-17.5381,-32.6076,46.2513,-50.255,11.8637,67.0658,11.4362,46.835,-45.6308,-42.5753,
2.69,-56.4452,-38.9765,-13.6872,-11.0653,26.6898,-35.2407,75.3226,104.368,38.8128,35.4187,-10.8548,-8.12497,-90.4763,-38.9333,-18.1983,-33.2723,50.2872,-49.1988,12.0939,67.3385,11.3407,45.6081,-46.0979,-42.7888,
2.695,-59.036,-39.5905,-13.6265,-11.0496,28.9205,-34.3366,75.9083,104.231,38.9366,34.3303,-10.6976,-8.39203,-94.7677,-39.744,-19.8866,-33.8331,54.7337,-48.0852,12.0941,67.5837,11.0409,44.3254,-46.5716,-42.9923,
2.7,-61.5531,-40.1297,-13.6778,-10.9931,31.2864,-33.4353,76.7478,104.045,39.2311,33.2525,-10.5107,-8.63825,-99.506,-40.4947,-22.4918,-34.2659,59.5242,-46.9187,12.0988,67.8151,10.7274,42.9901,-47.0189,-43.1745,
2.705,-63.9523,-40.6414,-13.865,-10.9114,33.8041,-32.5278,77.7433,103.807,39.6473,32.1752,-10.2932,-8.87186,-104.514,-41.2024,-25.7815,-34.5692,64.5254,-45.7006,12.0928,68.0378,10.4037,41.6034,-47.3767,-43.3337,
2.71,-66.0927,-41.1516,-13.9789,-10.8133,36.3802,-31.6067,78.5355,103.492,40.1274,31.0894,-10.189,-9.10496,-109.52,-41.8768,-29.3209,-34.7456,69.5329,-44.4501,12.0704,68.2531,10.0797,40.1848,-47.6281,-43.4735,
2.715,-68.0332,-41.6708,-13.6272,-10.6967,38.7746,-30.6766,79.4674,103.099,40.4725,29.9957,-10.1054,-9.35781,-114.25,-42.5249,-32.6727,-34.7996,74.2701,-43.197,12.0418,68.4635,9.77012,38.7678,-47.9728,-43.601,
2.72,-69.9166,-42.2,-13.252,-10.5586,40.9718,-29.7351,80.3887,102.639,40.9195,28.8914,-10.2224,-9.64721,-118.476,-43.1478,-35.7413,-34.7353,78.4692,-41.9508,11.9655,68.6614,9.47985,37.3673,-48.1883,-43.7155,
2.725,-71.9095,-42.7121,-13.6517,-10.3981,43.13,-28.7862,81.3135,102.132,41.3961,27.7838,-10.3442,-9.97416,-121.996,-43.7489,-38.5916,-34.5584,81.895,-40.7207,11.8047,68.8162,9.20768,35.9978,-48.5549,-43.8217,
2.73,-74.0796,-43.1759,-15.1283,-10.2124,45.2186,-27.8345,82.2758,101.602,41.9122,26.6798,-10.4179,-10.3274,-124.685,-44.3319,-41.2304,-34.2793,84.3693,-39.5264,11.6545,68.9029,8.97963,34.6836,-48.9364,-43.9249,
2.735,-76.2901,-43.5671,-17.0711,-10.0018,47.1342,-26.8838,83.0922,101.058,42.3771,25.585,-10.6482,-10.6911,-126.37,-44.9013,-43.3976,-33.9167,85.7998,-38.3737,11.4528,68.8875,8.83774,33.4336,-49.3936,-44.0242,
2.74,-77.7307,-43.8706,-18.5417,-9.76569,48.8783,-25.9409,83.7287,100.479,42.8541,24.5107,-10.7496,-11.0535,-126.903,-45.4704,-44.5744,-33.4936,86.259,-37.2562,11.2801,68.7418,8.72337,32.2416,-49.6145,-44.1208,
2.745,-78.4398,-44.0902,-19.5428,-9.4976,50.366,-25.0202,84.0283,99.8575,43.2533,23.4737,-10.9091,-11.398,-126.314,-46.0492,-44.5727,-33.0264,85.8199,-36.1679,11.0631,68.4613,8.69481,31.0995,-49.6598,-44.2118,
2.75,-78.3156,-44.254,-19.8726,-9.1974,51.3497,-24.1301,83.9862,99.206,43.5537,22.4843,-11.1343,-11.7116,-124.561,-46.6352,-43.2326,-32.5131,84.4305,-35.1167,10.8435,68.0606,8.72754,30.0116,-49.5612,-44.294,
2.755,-77.1825,-44.4141,-19.5068,-8.87563,51.441,-23.2689,83.6503,98.5543,43.745,21.5411,-11.406,-11.9919,-121.918,-47.2069,-40.7911,-31.9373,82.3263,-34.116,10.6602,67.5673,8.82688,28.9892,-49.3496,-44.3614,
2.76,-78.6307,-44.6175,-19.8602,-8.54306,55.7005,-22.4247,83.0718,97.9264,43.822,20.6301,-11.6949,-12.2356,-118.67,-47.7369,-37.5697,-31.2821,79.7811,-33.1747,10.5014,67.0082,8.982,28.0396,-49.1048,-44.4059,
2.765,-73.6359,-44.8817,-17.434,-8.20372,51.0721,-21.5813,82.2996,97.3311,43.7761,19.7329,-11.9909,-12.4432,-115.043,-48.1985,-33.7887,-30.5347,76.9856,-32.2938,10.3704,66.4063,9.19816,27.1647,-48.8848,-44.4181,
2.77,-70.7349,-45.1899,-15.4086,-7.84634,50.1074,-20.7414,81.4442,96.7725,43.5846,18.8495,-12.3619,-12.6226,-111.337,-48.5553,-29.5382,-29.6814,74.1991,-31.4812,10.3138,65.786,9.47445,26.3708,-48.9362,-44.3929,
2.775,-67.1671,-45.5038,-13.537,-7.44879,48.9598,-19.9208,80.6252,96.2557,43.3723,17.9936,-12.4426,-12.7856,-107.792,-48.7904,-25.3412,-28.7169,71.726,-30.7413,10.2697,65.1732,9.80957,25.6592,-48.9493,-44.3334,
2.78,-64.0142,-45.7899,-12.8636,-6.9963,47.9011,-19.13,79.5758,95.8051,42.9847,17.1752,-12.6337,-12.9315,-104.654,-48.9089,-21.7178,-27.648,69.7282,-30.0789,10.1926,64.5937,10.1846,25.0345,-48.7401,-44.248,
2.785,-61.4595,-46.0399,-13.1906,-6.48532,46.7223,-18.3759,78.4579,95.4193,42.4677,16.4024,-12.9156,-13.0668,-101.991,-48.9322,-18.6833,-26.4842,68.2169,-29.4878,10.1128,64.054,10.5687,24.4913,-48.4392,-44.147,
2.79,-59.6907,-46.2462,-14.4333,-5.91691,45.4662,-17.6693,77.3156,95.0709,41.9138,15.6904,-13.131,-13.2003,-99.9502,-48.876,-16.7802,-25.2297,67.2842,-28.9578,10.0452,63.5427,10.9436,24.0201,-48.0341,-44.0368,
2.795,-58.2211,-46.3915,-15.8923,-5.29612,44.1512,-17.0281,76.2755,94.7364,41.3701,15.0611,-13.239,-13.3354,-98.9085,-48.7523,-16.2871,-23.8904,67.0061,-28.4886,9.95003,63.0393,11.2999,23.6194,-47.5352,-43.9325,
2.8,-56.6216,-46.4592,-16.5547,-4.626,42.5789,-16.4678,75.2888,94.4174,40.7819,14.5324,-13.4015,-13.4681,-97.8728,-48.5816,-15.3574,-22.4763,66.821,-28.0873,9.87404,62.5484,11.634,23.2949,-47.0358,-43.8455,
2.805,-54.5584,-46.4384,-15.607,-3.90609,40.6217,-15.9975,74.4178,94.1078,40.1625,14.1126,-13.5937,-13.5969,-97.0774,-48.3891,-12.8883,-21.0011,66.5305,-27.7491,9.7905,62.086,11.9384,23.0422,-46.5641,-43.7808,
2.81,-52.4194,-46.3403,-14.1745,-3.14035,38.5996,-15.6047,73.7234,93.7884,39.571,13.7863,-13.774,-13.7287,-95.9508,-48.1886,-11.1711,-19.4769,66.3503,-27.4503,9.67416,61.6501,12.2058,22.837,-46.1119,-43.7345,
2.815,-50.7175,-46.1754,-13.5617,-2.33897,36.8963,-15.2709,73.2417,93.4455,39.0643,13.5331,-13.8704,-13.8748,-95.2301,-47.9763,-10.9337,-17.9105,66.0314,-27.156,9.4819,61.2235,12.4359,22.6441,-45.6023,-43.6973,
2.82,-49.2976,-45.9309,-13.2438,-1.51128,35.3488,-14.9987,72.8961,93.087,38.5956,13.3536,-13.9749,-14.0416,-92.833,-47.7406,-7.95228,-16.3088,65.5534,-26.8333,9.18812,60.7872,12.6236,22.4326,-45.0575,-43.6627,
2.825,-47.7519,-45.5869,-12.0537,-0.671834,33.6609,-14.7907,72.6351,92.7393,38.1346,13.2485,-14.0916,-14.2202,-94.5766,-47.4534,-11.4376,-14.6789,64.435,-26.4773,8.8009,60.3425,12.7386,22.1993,-44.53,-43.6197,
2.83,-46.7372,-45.1621,-11.6672,0.156873,32.2551,-14.6365,72.4393,92.4236,37.6799,13.2052,-14.2369,-14.4012,-91.205,-47.0929,-7.14522,-13.0226,63.2514,-26.1115,8.31819,59.9049,12.7659,21.9662,-44.0193,-43.5543,
2.835,-46.0907,-44.6785,-11.611,0.951011,31.0209,-14.517,72.3077,92.1494,37.2537,13.2025,-14.2549,-14.5694,-89.2671,-46.6578,-5.37195,-11.3502,61.6354,-25.7624,7.72835,59.4824,12.7054,21.7614,-43.5181,-43.4544,
2.84,-45.3115,-44.1494,-10.7695,1.68973,29.657,-14.4145,72.1228,91.9088,36.7802,13.2208,-14.2097,-14.7125,-86.818,-46.1625,-2.85889,-9.67584,59.617,-25.4551,7.04409,59.0736,12.5542,21.6097,-43.0514,-43.319,
2.845,-44.6645,-43.609,-10.3821,2.36168,28.4203,-14.317,71.832,91.6987,36.2316,13.2463,-14.1123,-14.8232,-84.1762,-45.6352,-0.113693,-8.00935,57.2469,-25.2029,6.29045,58.6657,12.3147,21.5216,-42.6337,-43.1595,
2.85,-43.6839,-43.1092,-7.40845,2.96694,26.7517,-14.2179,71.3825,91.5225,35.5697,13.2694,-13.9902,-14.9003,-81.0937,-45.107,3.27639,-6.35576,54.6371,-25.0109,5.50755,58.2526,11.9986,21.4993,-42.2839,-42.9921,
2.855,-43.2429,-42.7032,-5.97149,3.51165,25.4443,-14.1155,70.7414,91.3696,34.7785,13.2858,-13.8361,-14.9513,-77.9508,-44.6042,6.72837,-4.71845,51.8847,-24.8763,4.73965,57.8512,11.6258,21.5376,-41.9853,-42.8233,
2.86,-42.6162,-42.4257,-6.02048,3.99194,24.566,-14.0013,69.8853,91.2223,33.8499,13.286,-13.6499,-14.9863,-74.8793,-44.1436,10.0275,-3.10847,49.1347,-24.7793,4.03139,57.4662,11.2217,21.6151,-41.7073,-42.6588,
2.865,-42.8853,-42.2577,-2.84426,4.40318,23.3352,-13.8619,68.7945,91.0665,32.8123,13.2564,-13.3626,-15.0085,-72.0959,-43.7126,12.5711,-1.5329,46.641,-24.6959,3.41172,57.0996,10.8083,21.7069,-41.3192,-42.4979,
2.87,-42.5024,-42.1262,-3.69183,4.75118,23.1135,-13.6991,67.4329,90.8906,31.6622,13.1983,-13.0065,-15.0208,-69.7552,-43.2665,14.3145,0.0131497,44.5414,-24.6173,2.90352,56.7614,10.4015,21.803,-40.7555,-42.3327,
2.875,-44.0253,-41.9449,-3.66026,5.04244,22.8706,-13.52,65.6663,90.6929,30.2934,13.1182,-12.8709,-15.0238,-67.8518,-42.7597,15.1032,1.53585,42.8013,-24.5404,2.51726,56.4633,10.0084,21.8989,-40.0056,-42.1522,
2.88,-44.1047,-41.6463,-4.09198,5.28386,23.0159,-13.341,63.7155,90.4792,28.8673,13.0336,-12.7044,-15.0148,-66.5165,-42.1657,15.2964,3.03127,41.5288,-24.4586,2.25879,56.2073,9.62961,21.9866,-39.0563,-41.9496,
2.885,-45.8399,-41.201,-3.65656,5.48068,22.8764,-13.1778,61.6473,90.2466,27.3485,12.9607,-12.678,-14.9917,-64.8847,-41.4709,16.433,4.4865,40.0464,-24.3634,2.12523,55.9808,9.26286,22.057,-38.3888,-41.7237,
2.89,-45.9016,-40.6271,-5.13569,5.63557,23.1868,-13.0318,59.6024,89.9869,25.8246,12.9006,-12.7053,-14.9584,-63.596,-40.6834,17.7671,5.88306,38.798,-24.2422,2.08927,55.7573,8.90443,22.0977,-37.5455,-41.4737,
2.895,-47.2658,-39.9611,-2.92474,5.7505,22.6507,-12.8912,57.6806,89.6991,24.3169,12.8399,-12.823,-14.9192,-61.9604,-39.8266,20.0254,7.20256,37.3492,-24.0828,2.11729,55.514,8.5519,22.0983,-36.8162,-41.1986,
2.9,-46.7187,-39.2326,-3.92712,5.82373,22.8889,-12.7477,55.9232,89.391,22.8755,12.769,-12.974,-14.8736,-60.8254,-38.9252,21.9051,8.4405,36.2517,-23.8903,2.16939,55.2503,8.20601,22.0639,-36.1381,-40.9005,
2.905,-47.3127,-38.4616,-1.78707,5.84956,21.2496,-12.5961,54.3505,89.0699,21.5296,12.6817,-13.1252,-14.8092,-59.76,-37.9903,23.5213,9.60257,35.243,-23.6817,2.21564,54.9747,7.86286,22.0104,-35.4605,-40.5824,
2.91,-47.0564,-37.6785,-2.64779,5.82867,23.1518,-12.4303,52.9498,88.7241,20.2804,12.5708,-13.2694,-14.7191,-59.1663,-37.0248,24.6199,10.6906,34.5493,-23.4711,2.21451,54.6873,7.53052,21.9508,-34.7841,-40.2406,
2.915,-47.4492,-36.904,-1.31265,5.76216,21.9007,-12.2443,51.7039,88.3233,19.1332,12.4296,-13.3797,-14.601,-58.3559,-36.0315,25.5889,11.6957,33.6758,-23.2567,2.14062,54.3641,7.212,21.8833,-34.1,-39.8678,
2.92,-46.1334,-36.1421,-2.17617,5.65998,21.9734,-12.0395,50.6048,87.8511,18.1063,12.2593,-13.4038,-14.4546,-57.8101,-35.0119,26.0229,12.6066,32.9664,-23.0267,1.97724,53.9902,6.91388,21.7968,-33.4009,-39.4509,
2.925,-46.2245,-35.389,-1.27663,5.5388,20.81,-11.8262,49.6114,87.3188,17.1618,12.0694,-13.3921,-14.2793,-56.9918,-33.9686,26.5422,13.4239,32.0547,-22.7816,1.72509,53.5683,6.64453,21.6918,-32.7337,-38.9845,
2.93,-44.5295,-34.6446,-2.6985,5.42042,20.3033,-11.6184,48.7169,86.7394,16.3103,11.8733,-13.2964,-14.0713,-56.029,-32.913,27.0282,14.1525,31.0604,-22.5294,1.39239,53.1051,6.4121,21.5756,-32.1,-38.4717,
2.935,-43.9163,-33.9115,-1.58245,5.33005,18.9507,-11.435,47.8298,86.1137,15.463,11.6887,-13.2666,-13.8306,-54.5505,-31.8758,27.7836,14.804,29.7343,-22.2773,0.994978,52.5938,6.22492,21.4549,-31.5398,-37.9211,
2.94,-41.9156,-33.1986,-2.28141,5.27506,17.8287,-11.2775,47.2149,85.4351,14.6731,11.5162,-13.1825,-13.5627,-52.7873,-30.8969,28.6394,15.4005,28.2545,-22.0391,0.554394,52.0325,6.08671,21.3431,-31.001,-37.3431,
2.945,-40.5595,-32.5208,-1.82819,5.25059,16.4422,-11.1369,46.7809,84.6941,13.9563,11.3462,-13.0094,-13.2838,-50.6658,-30.0124,29.3443,15.9519,26.6112,-21.8125,0.0920024,51.4335,5.99891,21.2375,-30.6572,-36.7407,
2.95,-38.7954,-31.8961,-2.59875,5.24695,15.2769,-10.9995,46.3351,83.9062,13.2715,11.1646,-12.8325,-13.0142,-48.3747,-29.2371,29.8522,16.4644,24.8999,-21.5902,-0.37288,50.8132,5.96025,21.1303,-30.1784,-36.1193,
2.955,-38.3196,-31.3482,-1.42187,5.25973,13.8198,-10.854,46.2481,83.0888,12.6775,10.9601,-12.5533,-12.7727,-45.9168,-28.5541,30.0183,16.9461,23.1595,-21.3688,-0.827277,50.1988,5.96698,21.0179,-29.6567,-35.4921,
2.96,-37.0664,-30.8593,-3.84523,5.26622,12.9892,-10.69,46.5129,82.2513,12.1207,10.7216,-12.2747,-12.5541,-43.5046,-27.9292,29.7418,17.3962,21.5101,-21.1357,-1.242,49.6242,6.01755,20.8876,-29.0978,-34.8724,
2.965,-36.3526,-30.3968,-2.86682,5.23016,11.8816,-10.4894,46.8058,81.39,11.6186,10.4307,-11.9441,-12.341,-40.7404,-27.3141,29.5818,17.809,19.7439,-20.8781,-1.63636,49.108,6.10744,20.7271,-28.5353,-34.2698,
2.97,-35.8977,-29.944,-5.06007,5.13366,11.0831,-10.2426,47.0542,80.4761,11.1025,10.077,-11.6677,-12.1256,-37.8898,-26.6516,29.4897,18.1786,18.0881,-20.5906,-2.00046,48.6463,6.22749,20.5319,-27.9776,-33.6818,
