time,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
0.765,0,0.0247486,0,0.00760553,0.102149,0.0854556,0.100669,0.109718,
0.77,0.0205058,0.0247112,0,0,0.114629,0.0941129,0.10446,0.118187,
0.775,0.00655358,0.0178557,0,0,0.115545,0.0901677,0.106983,0.0980966,
0.78,0.0127548,0.0216477,0,0.00926222,0.121266,0.0917428,0.124805,0.104078,
0.785,0.00340837,0.0111244,0,0.00614624,0.123073,0.0910875,0.126105,0.0866753,
0.79,0.0176197,0.0204476,0,0.0205885,0.11608,0.0830541,0.127862,0.0866715,
0.795,0.00756678,0.013215,0,0.0142398,0.130658,0.0898447,0.136888,0.0746429,
0.8,0,0.0224933,0,0.0222102,0.131868,0.0748321,0.127349,0.0717394,
0.805,0.00500208,0.0240879,0,0.0208835,0.148111,0.0826889,0.138376,0.0733726,
0.81,0,0.0289385,0,0.0227844,0.12849,0.0652822,0.123069,0.0727268,
0.815,0,0.0340538,0,0.0227751,0.158664,0.0778903,0.135661,0.0781129,
0.82,0,0.0447112,0,0.0228545,0.132356,0.0668843,0.127156,0.079591,
0.825,0.0474002,0.0565185,0,0.0112815,0.149348,0.0765717,0.134747,0.0738223,
0.83,0.03555,0.0490291,0,0.0160398,0.138297,0.0707747,0.126037,0.0596952,
0.835,0.03448,0.0502301,0,0.0230682,0.148138,0.0792126,0.127468,0.0627696,
0.84,0.0268416,0.0526427,0.00273343,0.0163156,0.153683,0.0799072,0.125487,0.0566978,
0.845,0.0315625,0.0538169,0.00389131,0.0155082,0.152099,0.0833323,0.123966,0.0648365,
0.85,0.0330074,0.0545828,0.00520393,0.0220813,0.163705,0.0894211,0.126467,0.0606375,
0.855,0,0.051814,0.00361626,0.0145631,0.210506,0.105716,0.133739,0.0703462,
0.86,0,0.0521181,0.00766936,0.00602237,0.18109,0.104437,0.118247,0.0897127,
0.865,0,0.0486297,0.00575789,0.0147447,0.187442,0.0972994,0.112804,0.0946732,
0.87,0,0.0527051,0.00472103,0.0235446,0.184897,0.103854,0.1118,0.101084,
0.875,0.000418753,0.0499532,0.00572782,0.0222847,0.20298,0.110643,0.113524,0.106154,
0.88,0.0111906,0.0507597,0.00471426,0.0190241,0.199326,0.115597,0.115061,0.120419,
0.885,0,0.0351152,0.00289045,0.0222364,0.209083,0.117575,0.113153,0.107602,
0.89,0,0.0292585,0.00256856,0.019519,0.204699,0.114768,0.117211,0.111571,
0.895,0,0.0193048,0.00879046,0.0261578,0.201424,0.113077,0.112248,0.123436,
0.9,0,0.0211822,0.00863243,0.0301185,0.200541,0.113308,0.121798,0.118423,
0.905,0,0.0178041,0.00535987,0.0255597,0.211518,0.126174,0.134539,0.126524,
0.91,0,0.0188996,0.00693336,0.0266809,0.200805,0.117168,0.143592,0.116968,
0.915,0.0135422,0.0211647,0.0079276,0.0273657,0.198792,0.113938,0.153616,0.104851,
0.92,0.00413505,0.0284848,0.00230816,0.0202784,0.198219,0.115517,0.17667,0.10125,
0.925,0.00102888,0.0377396,0,0.0208061,0.191068,0.118232,0.187961,0.104982,
0.93,0,0.049634,0,0.0211353,0.198765,0.123361,0.207805,0.0941923,
0.935,0,0.0652705,0,0.0236338,0.191539,0.119164,0.218687,0.0985621,
0.94,0.00421619,0.0819256,0.000781288,0.0286367,0.199762,0.12037,0.234726,0.0902599,
0.945,0.00794734,0.0984239,0.000200138,0.0227559,0.211523,0.119977,0.243395,0.0825522,
0.95,0.0285858,0.104052,0.0100865,0.026153,0.249561,0.142535,0.295281,0.0677146,
0.955,0.0109305,0.101811,0.00170753,0.0303241,0.287353,0.18146,0.361082,0.077238,
0.96,0.0140748,0.132111,0.0162147,0.0373421,0.214371,0.126989,0.302338,0.0910674,
0.965,0.0352137,0.145773,0.0149706,0.0344677,0.256207,0.148286,0.320483,0.0802012,
0.97,0.0507718,0.150433,0.0161172,0.0324076,0.271518,0.151294,0.330387,0.0628349,
0.975,0.0509947,0.1485,0,0.0298333,0.295316,0.148109,0.341587,0.0433673,
0.98,0.0633829,0.144089,0,0.0319141,0.285182,0.143347,0.339504,0.0304143,
0.985,0.0742569,0.144047,0.00613934,0.0321344,0.302629,0.141423,0.345764,0.0275456,
0.99,0.088331,0.137637,0.00786954,0.0337328,0.313266,0.149895,0.354978,0.0223738,
0.995,0.0936574,0.131106,0.00776961,0.0338975,0.328749,0.149602,0.365699,0.019145,
1,0.0994794,0.120824,0.0186866,0.0341866,0.344772,0.170382,0.376851,0.0102006,
1.005,0.0994329,0.11119,0.00860885,0.0354141,0.346155,0.163314,0.381966,0,
1.01,0.110221,0.0992767,0.0133757,0.0352582,0.355274,0.185089,0.393941,0.00774532,
1.015,0.114335,0.0940285,0.0129591,0.0358568,0.372844,0.201759,0.409453,0,
1.02,0.126005,0.0859568,0.0185766,0.0325198,0.365641,0.220675,0.411635,0.00550982,
1.025,0.133717,0.0815081,0.0242191,0.0325132,0.373331,0.240945,0.425372,0.00488752,
1.03,0.152521,0.0783816,0.0195052,0.0293216,0.364586,0.266744,0.429408,0.00344232,
1.035,0.159198,0.0730859,0.0167508,0.0292415,0.357224,0.28421,0.439548,0.00463563,
1.04,0.178925,0.0731303,0.0118537,0.0270376,0.342382,0.304558,0.440616,0.00836878,
1.045,0.188325,0.0728267,0.00877862,0.0264449,0.301947,0.325418,0.451906,0.0144752,
1.05,0.199486,0.0737446,0.0112185,0.0278704,0.289769,0.350399,0.458441,0.0247031,
1.055,0.183342,0.0655366,0.0141218,0.0285104,0.286259,0.354707,0.470147,0.0278221,
1.06,0.182029,0.0602673,0.0146621,0.0287144,0.278496,0.353741,0.471786,0.0395252,
1.065,0.169427,0.0532862,0.0188328,0.0297067,0.27514,0.355971,0.484061,0.0510532,
1.07,0.163145,0.0468727,0.0188255,0.0296005,0.272688,0.361161,0.488257,0.0653407,
1.075,0.149552,0.0392736,0.0173469,0.0301158,0.269736,0.36537,0.499016,0.0795059,
1.08,0.141513,0.0329832,0.0167986,0.0304053,0.268705,0.373071,0.5045,0.093912,
1.085,0.131237,0.0264745,0.0207841,0.0305961,0.271231,0.380419,0.515382,0.107322,
1.09,0.121275,0.0217416,0.0199674,0.0307309,0.272838,0.386889,0.526368,0.118385,
1.095,0.116604,0.019068,0.0174526,0.0308067,0.274829,0.389801,0.533967,0.128022,
1.1,0.107891,0.0192983,0.0162297,0.0310704,0.279698,0.394035,0.55188,0.131908,
1.105,0.102928,0.0215085,0.0139515,0.0308044,0.283489,0.394263,0.56844,0.134809,
1.11,0.0987433,0.0284175,0.0110309,0.0314175,0.288097,0.391655,0.588936,0.133007,
1.115,0.0969396,0.0385776,0.0069472,0.0257142,0.292727,0.38681,0.615917,0.129669,
1.12,0.0935996,0.0511995,0.00396751,0.0282313,0.297169,0.378774,0.638587,0.124698,
