mtu,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
tfl_l,0.0217437,0.0366497,0.264804,0.0342211,0.0046589,0.00413426,0.169904,0.0759638,
tibant_l,0.0100053,0.0397972,0.0191928,0.0525101,0.00636139,0.0409066,0.0302834,0.0514679,
tibpost_l,0.0809227,0.0821056,0.0776879,0.0154845,0.0702193,0.0443987,0.0662298,0.0792295,
vasint_l,0.1407,0.146507,0.138434,0.164532,0.138205,0.184195,0.114683,0.100164,
vaslat_l,0.00497839,0.0799768,0,0.0448354,0.00413672,0.0139324,0.0233419,0.337789,
vasmed_l,0.00492602,0.0800433,0,0.0447731,0.00411282,0.0139428,0.0233542,0.337805,
quad_fem_r,0.104016,0.0564387,0.229252,0.149785,0.0513191,0.0492439,0.291074,0.0488064,
obt_internus1_r,0.012015,0.0176338,0.0146689,0.0085958,0.0106071,0.0137745,0.083975,0,
obt_internus2_r,0.0260971,0,0.0186059,0.0143004,0.00352446,0,0.0365681,0,
obt_internus3_r,0.0253823,0.00681703,0.01755,0.0497484,0.00019492,0.000136148,0.0361964,0.0437127,
obt_externus1_r,0.223208,0.236951,0.473652,0.208618,0.276041,0.239505,0.393724,0.14334,
obt_externus2_r,0.264061,0.213422,0.499003,0.232159,0.254265,0.244308,0.470097,0.113591,
obt_externus3_r,0.179805,0.218361,0.383864,0.201874,0.289661,0.23972,0.35298,0.0364516,
gemelli_sup_r,0.0210108,0.000269547,0.0272898,0.0129007,0.0164836,0.0196596,0.0158955,0,
gemelli_inf_r,0.0298133,0.0277609,0.0897432,0.0282378,0.0432479,0.0366486,0.107658,0.0157564,
pect_r,0,0,0,0.0040439,0.164069,0.16167,0.000853616,0.00791621,
quad_fem_l,0.0551404,0.103187,0.169492,0.119335,0.00277255,0,0.188706,0.0332889,
obt_internus1_l,0.0018542,0.00523611,0.0356205,0,0.0364523,0.000186249,0.0139191,0.0497469,
obt_internus2_l,0,0.0044273,0.0133033,0.0342862,0,0.00328562,0.00456001,0,
obt_internus3_l,0.00919411,0,0,0.00389702,0.041239,0.0102666,0.000544927,0,
obt_externus1_l,0.230369,0.218761,0.487636,0.145646,0.226333,0.208288,0.417211,0.231662,
obt_externus2_l,0.188134,0.137424,0.354674,0.157443,0.178795,0.166845,0.339331,0.177793,
obt_externus3_l,0.246691,0.233521,0.493942,0.189391,0.209392,0.25659,0.394355,0.214797,
gemelli_sup_l,0.00709934,0,0,0,0,0.00818356,0,0.000602508,
gemelli_inf_l,0,0,0.0471662,0.0617953,0.00315655,0.00120531,0.032922,0.00936574,
pect_l,0.063913,0.0150811,0.0598219,0.0140721,0.168023,0.26207,0.0709748,0.0193957,
