time,synergy1,synergy2,synergy3,synergy4,
3.38,0.00536196,0.437281,0,0.466388,
3.385,0.0037577,0.437808,0.0136024,0.454886,
3.39,0.0909082,0.41084,0,0.454398,
3.395,0.0501089,0.364398,0.075313,0.457164,
3.4,0,0.439023,0.00347788,0.453091,
3.405,0.0670807,0.427719,0,0.440045,
3.41,0,0.424405,0.049562,0.430948,
3.415,0.0993926,0.431802,0,0.416467,
3.42,0,0.299208,0.306418,0.336591,
3.425,0,0.492878,0,0.396493,
3.43,0.129066,0.397429,0,0.443073,
3.435,0,0.436636,0.0475947,0.407371,
3.44,0.14509,0.416389,0,0.419135,
3.445,0,0.376188,0.198296,0.3438,
3.45,0.239975,0.423118,0,0.349329,
3.455,0,0.256939,0.400604,0.317463,
3.46,0.21452,0.428009,0,0.353894,
3.465,0,0.427983,0,0.431035,
3.47,0.216227,0.404407,0,0.392319,
3.475,0,0.351797,0.26803,0.315569,
3.48,0.1726,0.442986,0,0.362593,
3.485,0,0.287935,0.38017,0.292799,
3.49,0.144401,0.466233,0,0.341622,
3.495,0,0.267018,0.397331,0.290739,
3.5,0.146755,0.464283,0.0013868,0.342231,
3.505,0,0.224522,0.443029,0.286395,
3.51,0.0344062,0.472136,0,0.35671,
3.515,0.0176872,0.459562,0,0.395786,
3.52,0.0508765,0.44559,0,0.394347,
3.525,0.114184,0.418282,0,0.393483,
3.53,0.0507676,0.377315,0.272228,0.203399,
3.535,0.0851163,0.487689,0,0.298014,
3.54,0.0178977,0.315872,0.369584,0.21131,
3.545,0.0933453,0.518694,0,0.265521,
3.55,0.27757,0.182765,0.44102,0.192467,
3.555,0.0315828,0.528096,0,0.261446,
3.56,0.34862,0.397951,0.00123487,0.294217,
3.565,0.0159505,0.351077,0.283814,0.224924,
3.57,0,0.524732,0,0.291102,
3.575,0.155312,0.442908,0,0.324567,
3.58,0.0405096,0.359161,0.303031,0.173961,
3.585,0.143618,0.489245,0,0.25606,
3.59,0.0764535,0.318363,0.408015,0.122908,
3.595,0,0.567004,0,0.195076,
3.6,0.0222987,0.311263,0.389161,0.159354,
3.605,0.100375,0.522296,0,0.233356,
3.61,0.0286445,0.355598,0.345999,0.195032,
3.615,0.212788,0.457095,0,0.260626,
3.62,0.0153361,0.499263,0,0.324626,
3.625,0.218797,0.384902,0.221963,0.153921,
3.63,0.0114662,0.547267,0.00853383,0.267426,
3.635,0.20104,0.484252,0,0.242424,
3.64,0.0248558,0.501992,0.108678,0.214868,
3.645,0.218906,0.49837,0.000692405,0.173895,
3.65,0.0419009,0.515086,0.0280755,0.252702,
3.655,0.237549,0.433908,0.0574,0.222593,
3.66,0.047517,0.456759,0.130984,0.251574,
3.665,0.173778,0.458207,0.0768066,0.227943,
3.67,0.0959933,0.459214,0.146651,0.208004,
3.675,0.202,0.467171,0.0891999,0.190118,
3.68,0.0846285,0.423594,0.174255,0.245499,
3.685,0.19646,0.449519,0.115997,0.178986,
3.69,0.0778709,0.445819,0.138869,0.253689,
3.695,0.235165,0.45634,0.103962,0.162879,
3.7,0.106476,0.45118,0.164666,0.207889,
3.705,0.23033,0.457003,0.119524,0.177373,
3.71,0.128282,0.50174,0.169989,0.130726,
3.715,0.231512,0.460597,0.107387,0.189078,
3.72,0.106073,0.555983,0.150405,0.0910531,
3.725,0.230876,0.51006,0.056034,0.169415,
3.73,0.101324,0.499428,0.151626,0.173301,
3.735,0.219609,0.459735,0.200405,0.130454,
3.74,0.121893,0.49956,0.215638,0.108391,
3.745,0.248116,0.378107,0.140744,0.258137,
3.75,0.153002,0.511823,0.211671,0.0845672,
3.755,0.255656,0.49803,0.188365,0.0774738,
3.76,0.119967,0.546537,0.106954,0.215022,
3.765,0.249999,0.499414,0.219511,0.0400766,
3.77,0.112131,0.395655,0.296486,0.226887,
3.775,0.242661,0.115612,0.374725,0.436221,
3.78,0.109533,0.579484,0.201379,0.0320538,
3.785,0.24731,0.318722,0.140244,0.404659,
3.79,0.148731,0.610378,0.18383,0.000503689,
3.795,0.265311,0.50188,0.221216,0.00374517,
3.8,0.125506,0.623909,0.189976,0.0111314,
3.805,0.233253,0.589679,0,0.198145,
3.81,0.119163,0.698823,0.101749,0,
3.815,0.235024,0.556953,0.0343324,0.20873,
3.82,0.134542,0.679772,0.125966,0,
3.825,0.260537,0.560383,0.054075,0.175968,
3.83,0.141649,0.672106,0.138333,0,
3.835,0.25338,0.568117,0.0208865,0.17228,
3.84,0.121139,0.714819,0.107916,0,
3.845,0.231251,0.556981,0.019238,0.226236,
3.85,0.126032,0.712078,0.0950538,0,
3.855,0.24583,0.693478,0.103874,0,
3.86,0.118294,0.628906,0.04381,0.206975,
3.865,0.232708,0.669647,0.111228,0,
3.87,0.107724,0.628755,0.101581,0.189991,
3.875,0.247555,0.656453,0.171242,0.00103009,
3.88,0.10049,0.651901,0.087019,0.183484,
3.885,0.246867,0.672111,0.164417,0,
3.89,0.0969451,0.733038,0.155936,0,
3.895,0.227268,0.649314,0.0510108,0.182866,
3.9,0.1047,0.768034,0.106742,0,
3.905,0.214187,0.659538,0.0149729,0.185909,
3.91,0.116228,0.793849,0.071272,0,
3.915,0.219199,0.646544,0.024773,0.212833,
3.92,0.120059,0.791769,0.0819781,0,
3.925,0.222336,0.626137,0,0.26389,
3.93,0.107623,0.821645,0.0658903,0,
3.935,0.240907,0.727308,0.124265,0.0225706,
3.94,0.0876109,0.759788,0.129827,0.0695894,
3.945,0.210841,0.731815,0.180012,0.00234326,
3.95,0.0833748,0.697545,0.163638,0.11395,
3.955,0.216861,0.833986,0.0510206,0,
3.96,0.0885183,0.747797,0.0745951,0.181916,
3.965,0.209741,0.824598,0.057455,0,
3.97,0.0892104,0.871755,0.0583635,0,
3.975,0.213901,0.776675,0.0852511,0.078569,
3.98,0.0983867,0.69126,0.132601,0.207763,
3.985,0.207512,0.869215,0.0187021,0,
3.99,0.101567,0.886149,0.0579716,0,
3.995,0.20298,0.823623,0,0.0929733,
4,0.107727,0.90063,0.0425229,0.00826486,
4.005,0.211647,0.796961,0.0107259,0.109697,
4.01,0.0922772,0.886956,0.0679441,0,
4.015,0.202396,0.833128,0,0.0861798,
4.02,0.0898018,0.927663,0.0432024,0,
4.025,0.19933,0.838573,0,0.0943608,
4.03,0.0894404,0.912059,0.0420637,0.0212703,
4.035,0.200995,0.73879,0.0517253,0.186567,
4.04,0.0949878,0.931209,0.0418515,0.0187775,
4.045,0.195906,0.728531,0.00447833,0.268564,
4.05,0.0950378,0.941767,0.0487441,0,
4.055,0.217439,0.895182,0.0221533,0,
4.06,0.0757619,0.896875,0,0.13765,
4.065,0.216466,0.937557,0.00595261,0,
4.07,0.0690982,0.82017,0.0365363,0.228729,
4.075,0.200387,0.888347,0.0936939,0,
4.08,0.0748685,0.786038,0.0166819,0.275633,
4.085,0.198353,0.900812,0.0738477,0,
4.09,0.0877378,0.918666,0.112987,0,
4.095,0.185876,0.850872,0.000110446,0.138042,
4.1,0.089122,0.936042,0.0658085,0,
