time,hip_adduction_r,hip_adduction_r_id,hip_rotation_r,hip_rotation_r_id,hip_flexion_r,hip_flexion_r_id,knee_angle_r,knee_angle_r_id,ankle_angle_r,ankle_angle_r_id,hip_adduction_l,hip_adduction_l_id,hip_rotation_l,hip_rotation_l_id,hip_flexion_l,hip_flexion_l_id,knee_angle_l,knee_angle_l_id,ankle_angle_l,ankle_angle_l_id,
5.055,28.2402,-669.716,57.1354,-147.196,-124.121,1822.23,-10.3894,946.651,-76.648,-73.8671,-3.19754,-683.041,23.6153,-156.924,-52.7567,2037.43,16.5693,127.577,-114.9,-119.795,
5.06,28.2972,-351.579,56.779,-357.606,-123.947,2365.99,-11.3369,1042.77,-82.7176,-75.9111,-3.12455,-623.674,23.4618,-257.342,-52.5265,2584.19,16.4049,176.122,-115.546,-120.421,
5.065,28.3635,-567.659,56.3974,-194.1,-123.75,1549.31,-12.1148,1045.9,-79.0995,-83.9844,-3.05229,-868.029,23.3047,-115.764,-52.3086,2146.66,16.2641,109.829,-115.901,-120.868,
5.07,28.4385,-518.093,56.0012,-248.995,-123.537,2084.61,-12.8671,1022.49,-78.1839,-75.85,-2.97832,-633.867,23.1461,-217.25,-52.0901,2247.04,16.1226,179.253,-116.601,-122.498,
5.075,28.5511,-564.299,55.5934,-227.793,-123.283,1896.6,-13.9647,1006.74,-76.21,-82.8651,-2.90054,-731.697,22.9885,-177.307,-51.825,2300.59,15.9058,128.202,-117.452,-123.181,
5.08,28.6755,-523.615,55.1744,-244.233,-123.004,2033.47,-15.026,1031.74,-83.9373,-79.5817,-2.82057,-706.208,22.8256,-199.176,-51.5885,2315.48,15.7557,170.911,-117.899,-122.078,
5.085,28.8189,-662.759,54.7489,-167.586,-122.705,1708.48,-16.1557,1010.69,-81.6433,-81.2573,-2.73889,-725.731,22.6606,-135.778,-51.3478,2070.39,15.587,138.347,-115.313,-117.597,
5.09,28.9338,-367.323,54.3128,-345.864,-122.416,2423.77,-16.695,1026.8,-84.3931,-79.4326,-2.65162,-637.701,22.486,-270.541,-51.1697,2656.77,15.5215,181.597,-116.035,-124.596,
5.095,29.147,-647.763,53.9087,-169.906,-122.064,1525.63,-18.7247,1084.17,-79.7401,-82.5516,-2.57565,-820.285,22.3308,-107.288,-50.8416,2100.87,15.2075,133.141,-115.665,-119.164,
5.1,29.3383,-495.203,53.4804,-281.231,-121.691,2207.2,-19.9245,1010.73,-85.8326,-81.8252,-2.48859,-644.373,22.1602,-233.432,-50.605,2362.11,15.0518,197.282,-115.865,-124.555,
5.105,29.5384,-705.633,53.0678,-142.882,-121.324,1582.51,-21.1925,1050.75,-83.82,-81.0163,-2.40723,-780.978,21.9925,-112.156,-50.3622,2081.08,14.8823,142.666,-116.021,-120.428,
5.11,29.7526,-326.121,52.6658,-390.149,-120.949,2544.69,-22.5003,1048.34,-88.195,-85.1308,-2.3299,-581.926,21.8265,-286.476,-50.1187,2605.07,14.7101,237.717,-116.574,-127.039,
5.115,29.9815,-701.538,52.2701,-126.537,-120.558,1217.07,-23.8328,1115.12,-83.8995,-88.3429,-2.25515,-843.51,21.6622,-65.9236,-49.875,1901.91,14.5384,144.221,-117.206,-124.893,
5.12,30.2154,-326.083,51.8915,-404.289,-120.165,2595.48,-25.183,1069.46,-90.4456,-90.9466,-2.18415,-582.533,21.5003,-294.022,-49.6316,2621.18,14.3679,263.488,-118.155,-131.282,
5.125,30.4652,-652.249,51.526,-146.428,-119.765,1162.77,-26.5395,1144.53,-90.8704,-94.1278,-2.11647,-866.197,21.3412,-58.8014,-49.3892,1909.4,14.2009,148.973,-119.555,-126.285,
5.13,30.7186,-357.091,51.1796,-388.85,-119.362,2558.86,-27.8943,1071.43,-91.6579,-90.7678,-2.05263,-562.024,21.1849,-291.516,-49.1482,2564.76,14.0384,280.331,-121.125,-133.602,
5.135,30.9822,-707.012,50.8459,-151.413,-118.955,1577.07,-29.2407,1073.27,-89.8239,-91.1128,-1.99241,-766.766,21.0318,-119.952,-48.9094,2127.76,13.8821,159.645,-122.08,-127.657,
5.14,31.251,-525.966,50.5288,-271.936,-118.552,2158.41,-30.5772,1070.69,-94.511,-91.8712,-1.93557,-678.058,20.8819,-223.088,-48.6738,2372.54,13.7333,257.113,-123.311,-134.933,
5.145,31.5317,-679.811,50.2303,-195.914,-118.15,1635.69,-31.8911,1094.03,-90.3013,-93.5202,-1.88201,-754.129,20.7349,-99.8411,-48.4411,2073,13.5922,172.268,-122.945,-127.544,
5.15,31.8109,-519.448,49.952,-272.343,-117.753,2634.29,-33.1848,973.523,-92.7906,-89.5118,-1.83254,-479.858,20.5917,-363.155,-48.2137,2887.32,13.4598,211.335,-123.261,-134.678,
5.155,32.0997,-846.077,49.6883,-120.471,-117.363,1427.54,-34.4497,1073.86,-93.7165,-96.9593,-1.78646,-716.275,20.4509,-82.7683,-47.9913,1929.5,13.3358,164.566,-121.841,-123.909,
5.16,32.4094,-331.057,49.4239,-380.632,-116.919,2563.65,-35.7502,1097.97,-93.4176,-92.6943,-1.72051,-632.479,20.3066,-288.625,-47.7309,2744.6,13.1962,273.601,-121.991,-138.093,
5.165,32.6775,-788.138,49.2478,-119.255,-116.644,1295.36,-36.873,1121.68,-93.5469,-104.924,-1.71609,-774.661,20.1852,-81.7621,-47.5856,1907.76,13.1298,193.014,-122.706,-129.944,
5.17,32.9608,-360.716,49.0366,-383.381,-116.285,2540.64,-37.6396,1099.65,-93.7908,-99.9539,-1.66544,-591.688,20.0405,-279.204,-47.4316,2595.33,13.139,315.185,-123.855,-135.196,
5.175,33.2885,-696.224,48.8828,-171.882,-115.938,1533.56,-39.2976,1130.92,-93.769,-103.304,-1.63545,-755.977,19.922,-131.486,-47.1502,2140.74,12.9082,207.334,-125.245,-131.847,
5.18,33.6026,-546.59,48.739,-274.451,-115.602,2187.25,-40.3699,1082.78,-90.6636,-99.3042,-1.60035,-713.85,19.7937,-204.699,-46.9735,2376.31,12.8531,286.967,-125.172,-130.477,
5.185,33.9186,-760.441,48.6245,-153.56,-115.297,1675.58,-41.4334,1086.49,-89.7165,-101.898,-1.57124,-635.977,19.6697,-148.28,-46.8005,2055.71,12.7953,239.839,-125.631,-132.412,
5.19,34.2471,-400.683,48.54,-365.564,-115.018,2526.79,-42.423,1092.55,-94.8397,-99.6707,-1.54568,-652.464,19.545,-279.299,-46.6836,2781.94,12.8188,276.534,-124.83,-131.036,
5.195,34.5864,-800.404,48.4832,-122.145,-114.756,1351.69,-43.5193,1120.53,-96.7038,-107.023,-1.52208,-730.778,19.4332,-83.4484,-46.4643,1845.65,12.6747,235.343,-124.832,-128.827,
5.2,34.9528,-398.341,48.4518,-387.596,-114.498,2591.61,-44.7369,1114.47,-97.6611,-97.9333,-1.50193,-630.667,19.3172,-295.133,-46.3481,2813.43,12.6853,285.78,-125.17,-132.981,
5.205,35.326,-748.567,48.4501,-135.017,-114.263,1267.94,-45.8947,1144.15,-95.3063,-106.718,-1.48445,-791.426,19.2087,-66.5238,-46.2016,1834.25,12.642,243.223,-125.715,-129.89,
5.21,35.6685,-348.019,48.4676,-422.662,-114.1,2649.71,-46.3613,1111.83,-91.6383,-101.841,-1.47002,-586.039,19.106,-298.57,-46.0559,2699.54,12.59,326.186,-126.441,-137.074,
5.215,36.0517,-764.051,48.5171,-129.889,-113.932,1216.05,-47.3922,1166.65,-93.1316,-105.767,-1.45789,-804.11,19.0053,-68.1635,-45.9418,1875.23,12.5809,234.96,-126.782,-132.649,
5.22,36.4495,-394.838,48.5859,-389.995,-113.779,2641,-48.3946,1092.2,-91.4326,-99.5145,-1.44802,-617.432,18.9094,-294.945,-45.8336,2755.03,12.5695,315.666,-127.123,-136.546,
5.225,36.8604,-855.481,48.6738,-112.594,-113.641,1443.27,-49.372,1097.01,-88.8076,-101.055,-1.43966,-673.708,18.8177,-99.4045,-45.733,1892.99,12.5611,228.757,-127.552,-134.229,
5.23,37.3249,-500.525,48.7882,-325.798,-113.465,2502,-51.0026,1069.84,-88.5018,-97.4839,-1.42774,-645.145,18.733,-288.656,-45.5887,2842.01,12.4896,263.885,-128.181,-135.308,
5.235,37.6954,-703.784,48.9023,-200.75,-113.433,1756.13,-51.1495,1122.37,-95.3819,-106.482,-1.42936,-708.647,18.6452,-146.785,-45.5723,2140.37,12.5738,272.965,-128.841,-134.027,
5.24,38.1222,-739.848,49.0379,-182.2,-113.355,1809.25,-52.169,1089.97,-95.6547,-102.06,-1.42179,-689.296,18.5639,-162.39,-45.4799,2150.9,12.5578,267.009,-129.8,-138.918,
5.245,38.5441,-440.006,49.181,-362.721,-113.288,2512.28,-53.1501,1092.1,-94.0917,-106.34,-1.41504,-638.236,18.4859,-264.739,-45.4004,2680.67,12.5484,299.989,-130.731,-135.826,
5.25,38.9628,-835.461,49.3321,-128.271,-113.234,1382.88,-54.1011,1135.51,-98.0425,-107.932,-1.40714,-744.053,18.4101,-104.242,-45.3244,1976.76,12.5394,223.884,-131.692,-140.569,
5.255,39.3684,-451.005,49.4872,-371.913,-113.202,2569.38,-55.0206,1072.76,-98.8436,-108.706,-1.39911,-608.83,18.3359,-272.883,-45.255,2677.8,12.5327,307.194,-131.465,-136.849,
5.26,39.7584,-743.261,49.6424,-188.935,-113.176,1611.93,-55.8908,1170.38,-98.7185,-110.684,-1.38732,-814.044,18.2624,-136.463,-45.1845,2274.06,12.5261,224.885,-131.468,-136.287,
5.265,40.122,-708.34,49.7931,-201.178,-113.182,1958.32,-56.754,1043.17,-96.8774,-112.203,-1.37633,-563.168,18.1895,-193.597,-45.1217,2038.2,12.5172,316.951,-131.719,-141.869,
5.27,40.4667,-565.611,49.9481,-323.446,-113.193,2370.37,-57.5472,1110.4,-89.8214,-105.272,-1.36082,-719.636,18.1157,-240.498,-45.0542,2797.59,12.5085,249.582,-131.52,-134.044,
5.275,40.7814,-731.762,50.0948,-196.656,-113.216,1811.84,-58.2839,1083.7,-95.2617,-116.474,-1.34249,-636.178,18.041,-169.915,-44.9861,2102.34,12.498,260.642,-131.541,-137.708,
5.28,41.0699,-668.75,50.2314,-253.968,-113.25,2041.99,-58.9515,1107.7,-97.0261,-109.639,-1.32139,-735.024,17.9646,-191.128,-44.9164,2432.66,12.4857,261.681,-131.444,-134.007,
5.285,41.3254,-675.791,50.3633,-246.292,-113.298,1975.9,-59.5375,1104.53,-98.9863,-113.86,-1.29691,-719.54,17.8861,-189.507,-44.844,2415.66,12.4716,243.717,-131.619,-133.129,
5.29,41.547,-697.066,50.4907,-241.883,-113.362,2046.59,-60.0336,1085.21,-97.462,-109.968,-1.26905,-665.772,17.805,-186.261,-44.7684,2249.96,12.4558,276.323,-132.637,-137.591,
5.295,41.7349,-648.635,50.6077,-263.499,-113.435,2066.56,-60.4286,1105.06,-98.2726,-112.755,-1.23729,-697.797,17.7211,-213.874,-44.6881,2499.23,12.4379,252.478,-132.107,-131.76,
5.3,41.8956,-801.565,50.7199,-185.306,-113.521,1723.8,-60.712,1103.73,-97.9061,-107.734,-1.20202,-739.032,17.6342,-136.057,-44.6029,2179.3,12.4178,230.416,-133.16,-140.439,
5.305,42.0243,-495.404,50.8267,-357.134,-113.618,2488.65,-60.8726,1096.84,-99.9014,-110.854,-1.1629,-623.228,17.544,-262.115,-44.5123,2659.6,12.3963,291.804,-134.443,-136.384,
5.31,42.1288,-778.446,50.9266,-193.769,-113.724,1811.45,-60.9061,1093.74,-100.887,-107.018,-1.12017,-718.683,17.4507,-160.527,-44.4154,2222.16,12.3727,244.487,-135.077,-138.972,
5.315,42.2093,-772.167,51.0235,-196.73,-113.842,1775.85,-60.802,1114.29,-101.717,-110.357,-1.07373,-722.15,17.354,-160.192,-44.3125,2266.06,12.3477,240.701,-135.931,-138.671,
5.32,42.2721,-500.406,51.1143,-365.235,-113.968,2507.06,-60.5536,1085.45,-99.3554,-111.76,-1.02372,-617.829,17.2539,-260.315,-44.2028,2639.41,12.3213,289.713,-136.972,-142.31,
5.325,42.3223,-816.402,51.1968,-178.746,-114.101,1669.14,-60.1597,1130.12,-99.5378,-111.041,-0.969679,-738.319,17.1501,-149.487,-44.0863,2249.54,12.2938,222.086,-137.778,-140.644,
5.33,42.3556,-650.918,51.2733,-272.094,-114.245,2164.89,-59.6216,1067.22,-94.8009,-113.231,-0.909586,-654.799,17.0429,-218.433,-43.9627,2381.06,12.2649,279.34,-138.411,-145.109,
5.335,42.3866,-746.907,51.3387,-236.565,-114.395,1994.74,-58.9319,1098.3,-96.9189,-113.37,-0.849328,-694.461,16.9322,-181.646,-43.8311,2372.08,12.2351,244.525,-139.073,-141.199,
5.34,42.4036,-683.366,51.3942,-256.829,-114.554,2052.35,-58.103,1091.51,-90.5089,-114.217,-0.782134,-688.406,16.8185,-203.449,-43.6926,2391.03,12.2046,248.517,-139.708,-145.374,
5.345,42.4172,-773.56,51.4364,-237.157,-114.721,2047.56,-57.1335,1082.62,-95.344,-118.114,-0.710679,-672.408,16.7025,-195.857,-43.5467,2402.24,12.1729,254.82,-138.816,-140.421,
5.35,42.436,-648.75,51.4622,-269.438,-114.89,1981.57,-56.0291,1108.04,-95.0575,-116.156,-0.634535,-759.671,16.5849,-179.986,-43.3932,2437.44,12.1399,220.517,-141.469,-149.31,
5.355,42.464,-799.956,51.4738,-235.106,-115.067,2083.46,-54.8021,1069.82,-100.598,-119.362,-0.553103,-627.658,16.4662,-207.352,-43.2328,2344.39,12.1055,259.553,-143.093,-144.304,
5.36,42.5006,-688.758,51.4722,-264.964,-115.247,2028.47,-53.4659,1084.27,-103.475,-120.712,-0.467914,-756.875,16.3478,-181.032,-43.0655,2426.48,12.0698,228.839,-142.343,-143.169,
5.365,42.5558,-739.203,51.4571,-251.155,-115.429,1986.86,-52.0254,1104.11,-104.745,-124.751,-0.378365,-690.913,16.2299,-201.069,-42.8921,2498.6,12.032,209.796,-142.699,-142.287,
5.37,42.635,-750.145,51.4223,-255.425,-115.604,2113.58,-50.5002,1045.08,-105.15,-120.793,-0.287041,-714.854,16.1137,-185.428,-42.7142,2310.73,11.9924,258.98,-138.517,-140.62,
5.375,42.7476,-743.627,51.3792,-236.83,-115.773,2034.02,-48.9057,1068.4,-105.93,-124.302,-0.196114,-645.521,15.9998,-203.613,-42.532,2397.27,11.9503,226.621,-141.991,-145.271,
5.38,42.8981,-730.153,51.3251,-277.984,-115.933,2164.19,-47.2556,1049.16,-105.359,-124.626,-0.107682,-760.777,15.889,-196.314,-42.3475,2548.73,11.9062,215.295,-139.095,-137.613,
5.385,43.0982,-854.837,51.2614,-167.202,-116.077,1650.05,-45.5696,1095.25,-105.862,-124.294,-0.0234497,-673.677,15.7815,-158.148,-42.1615,2111.85,11.8595,235.847,-139.245,-142.883,
5.39,43.3479,-488.628,51.1895,-412.67,-116.202,2694.98,-43.8611,1036.36,-106.571,-121.636,0.0567432,-678.065,15.6767,-270.917,-41.9746,2874.26,11.8104,222.745,-142.472,-144.737,
5.395,43.6481,-951.263,51.1107,-130.181,-116.307,1367.28,-42.1504,1101.06,-107.068,-126.95,0.132427,-750.359,15.5739,-99.1239,-41.7873,1952.84,11.7588,211.225,-141.99,-140.686,
5.4,43.9985,-583.607,51.0239,-360.266,-116.391,2698.23,-40.4502,988.858,-106.38,-115.527,0.202046,-577.083,15.4739,-309.281,-41.601,2924.3,11.7049,204.623,-141.251,-143.362,
5.405,44.402,-855.271,50.9309,-205.022,-116.451,1777.49,-38.776,1066.62,-107.624,-120.819,0.265415,-737.133,15.3762,-145.334,-41.4171,2199.42,11.6491,217.361,-143.944,-145.396,
5.41,44.855,-839.216,50.8244,-204.069,-116.483,1836.03,-37.1407,1062.96,-107.178,-116.512,0.322397,-780.589,15.2803,-141.764,-41.2364,2279.29,11.5916,214.103,-140.432,-139.616,
5.415,45.3546,-619.495,50.7099,-349.753,-116.49,2616.45,-35.5515,968.049,-107.583,-118.583,0.37278,-516.473,15.1859,-308.859,-41.0608,2748.54,11.533,213.846,-142.312,-153.463,
5.42,45.8946,-838.012,50.5839,-214.211,-116.471,1721,-34.016,1098.13,-107.645,-119.24,0.416943,-830.267,15.0923,-133.846,-40.8905,2332.63,11.4737,206.637,-139.932,-140.459,
5.425,46.4718,-806.277,50.4476,-220.154,-116.429,1915.86,-32.5393,1027.23,-108.045,-113.75,0.455452,-618.376,14.9989,-180.27,-40.727,2130.29,11.4147,230.345,-141.634,-151.083,
5.43,47.0805,-698.485,50.2939,-320.666,-116.358,2576.45,-31.1264,965.412,-107.489,-115.238,0.488512,-654.062,14.9052,-287.454,-40.5707,2942.07,11.3565,185.352,-142.66,-144.39,
5.435,47.7103,-861.445,50.1313,-196.358,-116.267,1771.61,-29.7732,1053.97,-108.991,-116.111,0.517109,-693.581,14.8106,-144.917,-40.4222,2179.6,11.3,200.123,-144.844,-149.866,
5.44,48.354,-765.111,49.9619,-275.678,-116.155,2192.61,-28.4804,1005.49,-109.272,-119.426,0.541903,-688.382,14.7148,-219.29,-40.2809,2496.13,11.2455,208.349,-144.051,-144.55,
5.445,49.0125,-801.238,49.7796,-248.66,-116.023,1993.65,-27.2415,1033.69,-110.196,-121.807,0.563794,-691.625,14.618,-186.204,-40.1466,2436.32,11.1936,187.159,-145.879,-149.796,
5.45,49.6811,-791.07,49.5891,-266.373,-115.874,2167.53,-26.0522,1001.72,-110.419,-116.767,0.583318,-696.208,14.5204,-219.099,-40.0185,2503.95,11.1445,195.465,-145.468,-146.441,
5.455,50.35,-822.38,49.3914,-237.029,-115.711,1965.02,-24.9014,1027.6,-111.216,-125.25,0.601412,-727.477,14.4221,-172.302,-39.8956,2429.34,11.0988,183.856,-147.159,-151.923,
5.46,51.0171,-817.495,49.1895,-286.201,-115.534,2212.38,-23.7846,1015.21,-107.572,-121.925,0.618632,-649.684,14.3243,-233.723,-39.7767,2553.96,11.0565,187.639,-142.611,-142.54,
5.465,51.6884,-828.466,48.983,-210.672,-115.342,1854.27,-22.6938,995.634,-107.78,-129.122,0.634963,-695.336,14.2272,-157.557,-39.6609,2176.08,11.0174,215.439,-145.645,-155.485,
5.47,52.358,-806.493,48.7752,-288.341,-115.138,2315.39,-21.6191,1004,-107.374,-122.907,0.651183,-729.254,14.1317,-218.254,-39.5464,2738.18,10.9818,164.599,-143.966,-143.225,
5.475,53.0276,-721.422,48.5731,-296.932,-114.923,2198.61,-20.5542,1018.95,-109.448,-127.324,0.667337,-644.124,14.0385,-227.188,-39.4325,2504.23,10.9495,215.99,-144.631,-148.8,
5.48,53.6971,-857.01,48.3733,-241.906,-114.7,2091.73,-19.494,956.292,-111.049,-131.487,0.684128,-632.745,13.9479,-213.133,-39.3185,2333.2,10.921,202.01,-147.072,-149.002,
5.485,54.3572,-947.905,48.1827,-191.647,-114.468,1741.62,-18.4256,1043.11,-112.011,-126.304,0.701743,-744.047,13.8599,-147.226,-39.2032,2326.37,10.8958,160.821,-147.222,-147.402,
5.49,55.0156,-691.936,48.001,-365.222,-114.228,2676.3,-17.3499,942.86,-112.437,-124.897,0.720874,-646.362,13.7748,-285.623,-39.0861,2886.81,10.874,172.233,-144.589,-146.021,
5.495,55.663,-939.501,47.8286,-192.509,-113.984,1700.48,-16.2632,1020.11,-113.031,-126.612,0.741906,-703.017,13.6923,-160.199,-38.967,2256.68,10.8561,162.822,-147.983,-149.978,
5.5,56.2954,-791.797,47.6728,-306.593,-113.738,2326.12,-15.1586,977.685,-113.345,-124.381,0.76561,-736.507,13.6121,-217.547,-38.8455,2597.83,10.8419,178.681,-146.951,-148.294,
5.505,56.9189,-960.024,47.5255,-183.563,-113.486,1714.23,-14.0375,1004.42,-113.92,-127.286,0.791896,-647.961,13.5338,-161.696,-38.7218,2161.12,10.8315,182.446,-149.425,-151.756,
5.51,57.5228,-664.204,47.3939,-387.119,-113.234,2719.38,-12.9019,941.988,-113.662,-123.746,0.820971,-696.201,13.4571,-300.104,-38.5956,3033.27,10.8252,142.918,-146.695,-148.069,
5.515,58.1102,-1063.26,47.2775,-132.804,-112.982,1513.23,-11.7543,998.798,-114.068,-124.536,0.852632,-618.883,13.3816,-128.626,-38.4675,1983.14,10.8227,166.287,-148.973,-151.44,
5.52,58.6754,-704.964,47.175,-374.175,-112.736,2690.16,-10.5957,942.674,-110.675,-116.376,0.887441,-760.92,13.3067,-287.339,-38.3373,3031.28,10.824,128.434,-146.379,-147.392,
5.525,59.2221,-943.069,47.0875,-198.864,-112.49,1791.09,-9.42887,974.416,-111.749,-125.267,0.92482,-629.689,13.2319,-169.003,-38.2058,2169.01,10.8292,175.959,-148.921,-154.297,
5.53,59.7466,-847.474,47.0132,-299.66,-112.249,2222.46,-8.26247,974.467,-112.003,-119.181,0.964959,-750.58,13.1568,-218.808,-38.0732,2629.37,10.838,133.729,-149.288,-150.756,
5.535,60.2432,-899.919,46.955,-245.609,-112.017,2032.07,-7.10257,950.829,-113.774,-121.023,1.00695,-677.693,13.0806,-194.289,-37.9399,2441.16,10.8503,139.509,-151.255,-154.338,
5.54,60.7171,-881.488,46.9139,-288.678,-111.794,2255.83,-5.95299,951.728,-112.405,-120.501,1.05103,-714.903,13.0033,-227.106,-37.8063,2594.01,10.8656,141.275,-148.215,-149.114,
5.545,61.1693,-933.298,46.8841,-201.269,-111.58,1727.89,-4.8245,977.04,-113.318,-124.984,1.09629,-690.97,12.9241,-164.912,-37.6734,2244.27,10.8842,113.972,-150.353,-157.554,
5.55,61.5931,-831.817,46.8669,-360.935,-111.378,2746.48,-3.72118,908.509,-110.226,-117.593,1.14269,-759.064,12.8429,-268.201,-37.5415,3105.3,10.9054,94.6612,-138.713,-139.009,
5.555,61.9946,-931.265,46.8673,-178.568,-111.187,1586.32,-2.65202,920.135,-107.713,-131.54,1.18974,-553.384,12.7594,-180.049,-37.411,1838.21,10.9288,159.409,-144.512,-164.767,
5.56,62.3669,-841.021,46.8798,-352.551,-111.012,2684.5,-1.62376,920.75,-106.419,-115.658,1.23714,-803.433,12.673,-254.214,-37.2822,3130.95,10.954,60.601,-140.978,-138.377,
5.565,62.7157,-913.627,46.9109,-226.634,-110.856,1829.81,-0.639671,915.927,-108.459,-130.473,1.28552,-615.907,12.5839,-196.137,-37.1557,2203.82,10.9811,119.881,-141.912,-157.185,
5.57,63.036,-956.435,46.9526,-270.597,-110.713,2238.25,0.295464,918.169,-110.875,-121.745,1.33437,-771.553,12.4914,-204.065,-37.0313,2626.05,11.0095,78.9931,-142.919,-143.756,
5.575,63.3236,-900.418,47.0121,-265.73,-110.593,2109.48,1.1733,909.273,-106.934,-125.491,1.38433,-665.847,12.3956,-222.317,-36.9093,2490.06,11.0388,85.8799,-145.862,-147.966,
5.58,63.5743,-947.863,47.0841,-269.873,-110.497,2154.4,2.00113,896.632,-105.734,-126.301,1.43542,-767.142,12.2965,-199.418,-36.7894,2611.58,11.0688,53.5139,-145.885,-144.631,
5.585,63.7835,-919.806,47.1694,-272.924,-110.425,2145.97,2.77349,895.757,-109.833,-124.307,1.48829,-696.195,12.1942,-220.538,-36.6718,2519.63,11.0996,62.522,-147.498,-148.866,
5.59,63.9528,-974.078,47.27,-258.372,-110.382,2156.64,3.49522,894.372,-109.701,-122.693,1.54213,-736.757,12.0894,-203.974,-36.5562,2599.09,11.1306,35.867,-147.065,-147.708,
5.595,64.0787,-915.486,47.3853,-288.792,-110.364,2141.75,4.11071,868.323,-112.196,-132.596,1.59802,-692.982,11.9819,-229.855,-36.4417,2510.84,11.1617,51.6267,-146.511,-148.713,
5.6,64.1643,-950.152,47.5129,-273.874,-110.372,2278.56,4.67657,858.141,-110.187,-119.693,1.6545,-719.417,11.873,-217.388,-36.3288,2609.93,11.1925,31.3667,-146.786,-148.585,
5.605,64.2121,-1037.76,47.6609,-208.734,-110.409,1829.03,5.2048,895.84,-110.885,-127.096,1.71257,-728.298,11.7623,-174.907,-36.2166,2412.04,11.223,0.256604,-148.13,-149.129,
5.61,64.218,-836.364,47.8257,-373.073,-110.476,2677.99,5.69596,821.298,-110.105,-122.525,1.77117,-675.592,11.6515,-296.143,-36.1052,2894.79,11.2531,17.1638,-151.064,-152.093,
5.615,64.188,-1030.53,48.0061,-215.184,-110.563,1865.9,6.16341,869.667,-112.931,-125.445,1.83059,-745.462,11.5397,-172.895,-35.9935,2428.52,11.2822,-21.0599,-151.607,-152.209,
5.62,64.1241,-949.561,48.2031,-285.428,-110.672,2285.61,6.61688,832.592,-114.039,-118.779,1.89012,-677.664,11.4284,-238.902,-35.8828,2576.75,11.3111,8.23967,-150.148,-151.024,
5.625,64.0285,-998.668,48.4183,-269.495,-110.804,2095.44,7.05622,841.547,-114.715,-122.223,1.95053,-777.348,11.3168,-201.228,-35.7707,2635.02,11.3389,-45.5881,-153.334,-154.54,
5.63,63.9005,-983.452,48.655,-272.457,-110.957,2253.73,7.49685,808.335,-111.311,-118.459,2.01003,-707.656,11.2066,-224.293,-35.6594,2534.33,11.3665,-13.1602,-149.858,-150.8,
5.635,63.7461,-978.82,48.9087,-280.889,-111.127,2152.89,7.94656,826.24,-111.876,-122.256,2.06991,-715.968,11.0961,-226.799,-35.5467,2677.23,11.3935,-67.851,-152.995,-154.477,
5.64,63.5708,-1020.22,49.1825,-262.637,-111.309,2161,8.40837,796.231,-110.76,-121.913,2.12798,-752.123,10.9876,-209.017,-35.435,2578.91,11.4204,-54.1141,-150.013,-149.68,
5.645,63.3777,-974.934,49.474,-302.143,-111.501,2287.81,8.89387,801.177,-112.73,-123.78,2.18536,-716.63,10.879,-232.242,-35.3213,2663.54,11.4473,-66.5518,-152.499,-154.049,
5.65,63.172,-1063.17,49.7834,-203.2,-111.7,1936.19,9.41032,775.835,-113.545,-120.745,2.23937,-741.366,10.7734,-174.87,-35.2097,2365.87,11.4743,-60.1126,-150.322,-150.662,
5.655,62.96,-913.418,50.1167,-373.464,-111.906,2632.43,9.96397,772.163,-114.249,-124.178,2.29285,-755.061,10.6671,-290.197,-35.0958,3052.14,11.5021,-115.347,-152.98,-154.652,
5.66,62.7462,-1050.48,50.4721,-217.625,-112.112,1975.38,10.5629,748.485,-114.106,-127.393,2.3406,-653.697,10.5652,-194.09,-34.9854,2311.91,11.5308,-56.4602,-150.084,-150.238,
5.665,62.5333,-1026.61,50.8439,-302.306,-112.315,2334.81,11.2072,752.439,-114.537,-123.841,2.38842,-797.231,10.4614,-227.06,-34.8714,2723.44,11.5604,-113.93,-151.674,-152.865,
5.67,62.3274,-1040.61,51.2346,-208.368,-112.51,1949.2,11.904,755.187,-114.564,-128.577,2.42907,-669.539,10.3638,-206.585,-34.7635,2437.37,11.5919,-118.812,-149.576,-149.914,
5.675,62.1254,-967.651,51.6457,-385.134,-112.701,2669.7,12.6545,729.321,-114.951,-125.584,2.47153,-801.315,10.262,-281.173,-34.6497,3057.64,11.6251,-143.452,-147.065,-148.337,
5.68,61.9284,-1117.51,52.0703,-161.334,-112.881,1783.13,13.4679,708.225,-115.103,-126.912,2.50541,-656.824,10.1683,-172.957,-34.5454,2202.01,11.6608,-131.184,-152.738,-154.304,
5.685,61.7301,-967.265,52.5104,-380.975,-113.057,2690.09,14.3422,707.126,-114.501,-126.222,2.54371,-752.563,10.0675,-304.323,-34.4319,3068.23,11.6991,-159.771,-148.651,-148.792,
5.69,61.5394,-1090.44,52.9634,-215.655,-113.225,1941.74,15.2814,714.228,-115.054,-126.417,2.57256,-752.571,9.97768,-179.532,-34.3332,2480.48,11.7402,-191.277,-146.969,-147.46,
5.695,61.3453,-1047.85,53.4237,-303.771,-113.381,2383.62,16.2818,668.797,-115.633,-125.157,2.60713,-721.304,9.87662,-259.618,-34.218,2714.63,11.7845,-160.366,-150.746,-152.215,
