mtu,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
recfem_r,5.60519e-45,0.0157067,2.8026e-45,1.17611e-33,0.0097746,0.000543955,3.90564e-35,0.0374345,
sart_r,5.60519e-45,0.0157071,2.8026e-45,1.19281e-33,0.00977322,0.000549402,5.16973e-35,0.0374309,
semimem_r,3.35254e-09,1.48786e-21,1.22762e-12,0.0703933,2.65182e-08,0.189847,7.04656e-05,0.0832492,
semiten_r,2.67648e-09,4.68472e-21,8.87246e-12,0.0703974,4.42195e-08,0.189834,0.000100635,0.0832503,
soleus_r,0.0427241,0.0148083,0.0247857,0.00222995,0.0314095,0.0172284,0.0313899,0.03938,
tfl_r,5.60519e-45,0.0157078,2.8026e-45,1.26669e-33,0.00977064,0.000559598,1.21751e-35,0.0374241,
tibant_r,0.0423992,0.0275385,0.0452769,0.00552889,0.0060788,0.00654812,0.0284222,0.029599,
tibpost_r,0.0457115,0.0174135,0.0216955,0.0216975,0.00662601,0.0310854,0.0143184,0.0150218,
vasint_r,0.0236077,0.0187098,0.00770116,0.0175268,0.0149774,0.0154673,0.040383,0.0421239,
vaslat_r,1.7248e-11,7.00649e-45,2.73169e-12,0.0160447,5.20299e-38,0.0075705,0.00777625,0.154042,
vasmed_r,3.43945e-12,7.00649e-45,2.97662e-13,0.0160438,1.29761e-39,0.00757719,0.00777307,0.154038,
addbrev_l,0.0202204,0.0123388,0.0271101,0.00996724,0.0366167,0.0310395,0.0181742,0.00620149,
addlong_l,0.0303062,0.0245759,0.0345615,0.0395053,0.0224603,0.0314413,0.0421049,0.00805517,
addmagDist_l,0.0472193,0.0187833,0.0448432,0.0271069,0.017446,0.0291177,0.0473257,0.00992318,
addmagIsch_l,0.0148076,0.0356393,0.00545399,0.0058089,0.0125751,0.0215879,0.0129354,0.0287327,
addmagMid_l,0.0356976,0.0182465,0.0243108,0.00374014,0.0311741,0.0410011,0.0285281,0.00550513,
addmagProx_l,0.0134556,0.0477304,0.0409708,0.0459879,0.00969664,0.0356019,0.0189963,0.0162243,
bflh_l,0.273558,0.0361135,0.368173,0.000203694,0.0399591,0.0185609,0.152457,0.0170949,
bfsh_l,0.171184,0.032342,0.442841,4.36528e-05,0.0594699,0.0155546,0.220376,0.0194422,
edl_l,0.0178168,0.00966861,0.0141523,0.0398678,0.0279807,0.0439869,0.022419,0.0147781,
ehl_l,0.0319559,0.0146232,0.0327699,0.00094777,0.00694679,0.0453765,0.0250389,0.040409,
fdl_l,0.0344363,0.00874403,0.00682965,0.0244781,0.0299842,0.0189485,0.0349834,0.00283451,
fhl_l,0.0478321,0.0198116,0.0266016,0.0423262,0.00305986,0.0312936,0.0379237,0.0465219,
gaslat_l,0.0395224,0.0389142,0.00250704,0.00239205,0.0356625,0.0266594,0.0442992,0.009388,
gasmed_l,0.00787758,0.0451967,0.0186991,0.0165785,0.0128314,0.0450845,0.0322903,0.0188647,
glmax1_l,0.0108713,0.302723,0.0282859,0.077294,0.0646698,0.0268187,0.00298572,0.0281998,
glmax2_l,0.012773,0.302788,0.0269092,0.0773012,0.0643129,0.0268869,0.00168829,0.0281514,
glmax3_l,0.0147868,0.302856,0.0254752,0.0773016,0.0639352,0.0269734,0.000263372,0.0281016,
glmed1_l,0.0393484,0.0126567,0.0311029,0.0413889,0.0217725,0.0339101,0.0233817,0.0445417,
glmed2_l,0.0445708,0.0330155,0.0379432,0.030882,0.0139164,0.0125453,0.013457,0.0156941,
glmed3_l,0.0408154,0.0307985,0.0120152,0.0068302,0.0250817,0.0390782,0.0435131,0.00587441,
glmin1_l,0.0406722,0.0293816,0.00741096,0.0188398,0.00430849,0.0173047,0.0427258,0.0108575,
glmin2_l,0.0411659,0.0456661,0.0302301,0.00449119,0.0417277,0.0283183,0.0162536,0.0480154,
glmin3_l,0.00510476,0.0420778,0.00665641,0.0333137,0.0247543,0.00381848,0.0229039,0.0255698,
grac_l,0.038364,0.00447412,0.0425969,0.0229256,0.022713,0.00945661,0.00758772,0.00577194,
iliacus_l,0.016532,0.0349969,0.01412,0.0399594,0.0308544,0.0459476,0.0370789,0.00279657,
perbrev_l,0.0148524,0.043509,0.0415833,0.0158154,0.00996687,0.00358081,0.00770858,0.0127465,
perlong_l,0.0405873,0.0187525,0.0202222,0.0182525,0.0288198,0.043498,0.032461,0.0368559,
piri_l,0.0256763,0.018202,0.0132294,0.028862,0.0396977,0.00414473,0.0430346,0.018941,
psoas_l,0.00332198,0.000911764,0.00749531,0.0123347,0.00319569,0.0294562,0.00384107,0.0435215,
recfem_l,1.60997e-28,0.00950819,7.39456e-26,0.00659267,0.0598195,7.55067e-20,4.2039e-45,0.0163313,
sart_l,2.74704e-29,0.00950819,4.7422e-26,0.00659267,0.0598195,1.27908e-19,4.2039e-45,0.0163313,
semimem_l,0.28997,0.0368144,0.356227,3.78866e-06,0.0367769,0.0190861,0.141515,0.01681,
semiten_l,0.293077,0.0369133,0.353959,4.98276e-05,0.0361902,0.0191735,0.13946,0.0167202,
soleus_l,0.0417708,0.0409321,0.0269,0.0285974,0.0383618,0.0311189,0.0267397,0.00998625,
tfl_l,2.77896e-29,0.00950819,4.9187e-26,0.00659267,0.0598195,7.5191e-20,4.2039e-45,0.0163313,
tibant_l,0.028564,0.0244199,0.0456761,0.0461847,0.0116567,0.0153676,0.0215587,0.00557394,
tibpost_l,0.0303346,0.00177933,0.00479677,0.0134944,0.0114841,0.035248,0.0475378,0.00264481,
vasint_l,0.0412929,0.0131089,0.0367915,0.0457689,0.0145016,0.00776191,0.0192338,0.0109584,
vaslat_l,0.000332698,0.00073103,0.018448,1.01375e-08,0.143007,0.000214112,0.00969225,2.59031e-33,
vasmed_l,0.000495186,0.000739163,0.0183274,7.2535e-10,0.142977,0.000218925,0.00957781,6.78489e-34,
quad_fem_r,0.00960529,0.0175139,0.0464065,0.0225714,0.0296434,0.0465506,0.0280183,0.0131927,
obt_internus1_r,0.039199,0.0050257,0.0127161,0.0272203,0.0351428,0.0424836,0.0168972,0.0366084,
obt_internus2_r,0.0242446,0.0223684,0.00663128,0.0449876,0.0428913,0.0100776,0.0144061,0.00274755,
obt_internus3_r,0.0216227,0.000922007,0.0456588,0.0307452,0.0471108,0.000924805,0.0355113,0.0244086,
obt_externus1_r,0.00272964,0.013392,0.0213073,0.0432967,0.0443438,0.0319015,0.00050779,0.0207406,
obt_externus2_r,0.0303887,0.0380306,0.0298566,0.0345096,0.00348303,0.00397338,0.0471987,0.0227883,
obt_externus3_r,0.0426872,0.0417167,0.0163279,0.0119174,0.0287546,0.0240883,0.0208585,0.0444941,
gemelli_sup_r,0.0371658,0.0402314,0.0118781,0.0231082,0.0475156,0.0456173,0.0406329,0.0319438,
gemelli_inf_r,0.0170834,0.00970187,0.00188317,0.0301348,0.00403203,0.0420319,8.11018e-05,0.0457425,
pect_r,0.0270976,0.00441396,0.00857754,0.020362,0.0359877,0.00272269,0.011163,0.0432662,
quad_fem_l,0.0358408,0.0223309,0.0118695,0.0295972,0.000828366,0.0252034,0.0127794,0.047554,
obt_internus1_l,0.0446426,0.047377,0.013158,0.0297206,0.0124779,0.00840086,0.00978209,0.0386087,
obt_internus2_l,0.0218519,0.0308558,0.0268741,0.00617184,0.0267246,0.0300794,0.00745419,0.0479301,
obt_internus3_l,0.0383942,0.0375378,0.0258214,0.0239816,0.0282099,0.0437805,0.0278341,0.0147441,
obt_externus1_l,0.0475475,0.0419534,0.0361228,0.00977962,0.0242379,0.0173381,0.0450956,0.04165,
obt_externus2_l,0.00871973,0.00793734,0.0320657,0.0057718,0.00555492,0.00166397,0.0136331,0.0462117,
obt_externus3_l,0.0103447,0.0477812,0.0117384,0.00667391,0.0477124,0.0474828,0.0112578,0.00527734,
gemelli_sup_l,0.0237995,0.00802855,0.0267077,0.0385083,0.0366124,0.0291364,0.0328098,0.0328779,
gemelli_inf_l,0.00387671,0.034467,0.0468436,0.0230268,0.0191642,0.00665398,0.0449281,0.0294506,
pect_l,0.0104617,0.0399316,0.0297235,0.00878094,0.0280992,0.0146091,0.00913413,0.0295846,
