time,hip_flexion_r,hip_flexion_r_id,hip_adduction_r,hip_adduction_r_id,hip_rotation_r,hip_rotation_r_id,knee_angle_r,knee_angle_r_id,ankle_angle_r,ankle_angle_r_id,hip_flexion_l,hip_flexion_l_id,hip_adduction_l,hip_adduction_l_id,hip_rotation_l,hip_rotation_l_id,knee_angle_l,knee_angle_l_id,ankle_angle_l,ankle_angle_l_id,
0.35,-5.96664,-1.54366,-67.4919,-78.1303,7.464,11.765,29.3021,60.6048,-26.2255,-23.2263,-11.6754,21.7113,-1.66874,-25.6517,3.48626,-1.09361,7.68845,19.4723,-2.57116,3.08244,
0.355,-6.64945,-6.10595,-66.1591,-77.7214,6.96099,11.6512,27.1565,56.0227,-27.9559,-25.7124,-11.9647,25.5838,-2.08193,-25.3578,2.91492,-2.70975,7.44483,19.5858,-4.27046,3.03148,
0.36,-4.16529,-10.0139,-66.0237,-77.4648,6.89818,11.5164,24.2555,51.6623,-31.1508,-27.9973,-11.5773,28.3041,-1.67516,-24.508,2.19785,-4.19211,6.86896,19.0415,-3.50891,2.92147,
0.365,-10.3353,-13.0758,-65.1503,-77.27,6.04464,11.3148,20.5528,47.5714,-35.8363,-30.0954,-11.4188,29.8726,-1.10725,-23.2094,1.41571,-5.49232,6.31816,17.9214,-3.95483,2.75906,
0.37,-5.65092,-15.2071,-64.4065,-76.9583,6.17081,11.0047,16.9496,43.7598,-39.4273,-32.02,-11.2939,30.3354,-0.382137,-21.5723,0.613043,-6.57879,5.53442,16.3206,-4.58964,2.55286,
0.375,-3.21528,-16.408,-63.1455,-76.3752,6.29199,10.5638,13.4674,40.2258,-42.5425,-33.7814,-11.3157,29.7825,0.374928,-19.7061,-0.115945,-7.43527,4.55476,14.3429,-5.34933,2.31302,
0.38,-2.42024,-16.7531,-62.8851,-75.4373,5.18508,9.99182,10.1943,36.9486,-45.4908,-35.4054,-11.2977,28.3435,1.08356,-17.7132,-0.711723,-8.05904,3.54252,12.0969,-6.11879,2.05065,
0.385,1.30539,-16.3984,-61.4817,-74.1449,5.64712,9.30691,7.27292,33.8735,-48.2483,-36.9283,-11.2086,26.1797,1.68963,-15.6843,-1.18641,-8.4586,2.55574,9.69026,-6.74063,1.77721,
0.39,4.05688,-15.5287,-60.7218,-72.5603,5.34593,8.53876,4.67803,30.9416,-50.7709,-38.3686,-11.2179,23.4732,2.0441,-13.6945,-1.48814,-8.65083,1.6547,7.22502,-7.24883,1.50389,
0.395,7.90089,-14.3221,-59.3264,-70.7799,5.74164,7.71791,2.83711,28.1024,-52.947,-39.7264,-11.4957,20.4145,1.56027,-11.803,-1.65022,-8.65815,0.861312,4.79318,-7.61898,1.24099,
0.4,7.86322,-12.8969,-59.5433,-68.8999,3.94813,6.86762,0.61587,25.334,-54.8328,-40.9948,-10.7882,17.1903,3.51981,-10.0534,-1.63867,-8.50611,0.146313,2.47312,-7.6318,0.997428,
0.405,11.8219,-11.2903,-58.1424,-67.0006,4.37134,6.00308,0.628589,22.6528,-56.2444,-42.1656,-11.0834,13.9715,2.75259,-8.47388,-1.46541,-8.22157,-0.456623,0.327038,-8.03594,0.780406,
0.41,13.5723,-9.50102,-56.8814,-65.1101,4.13522,5.13229,-0.373447,20.0773,-57.1295,-43.246,-11.1542,10.904,2.74043,-7.07896,-1.16704,-7.83155,-1.0274,-1.60051,-8.07848,0.595077,
0.415,17.5321,-7.50451,-56.4562,-63.2103,3.60856,4.25886,-0.986949,17.6206,-57.4454,-44.255,-11.2717,8.10213,2.51987,-5.86964,-0.515011,-7.36261,-1.47694,-3.28279,-7.68716,0.44444,
0.42,12.15,-5.26484,-53.1005,-61.2622,0.362561,3.3809,-0.692062,15.307,-56.8382,-45.2071,-12.0081,5.64482,0.838004,-4.835,0.61305,-6.84028,-1.76751,-4.70984,-7.58581,0.329381,
0.425,15.2201,-2.79759,-53.2857,-59.2173,1.56776,2.49303,-2.99365,13.1444,-56.0697,-46.1127,-12.2577,3.57542,0.299956,-3.95446,1.24882,-6.28842,-2.03976,-5.88616,-7.38345,0.248877,
0.43,19.4992,-0.193332,-52.4618,-57.0634,0.943686,1.60216,2.07175,11.1136,-54.7652,-46.9852,-12.7475,1.90431,-0.252296,-3.20125,2.2684,-5.72827,-2.32939,-6.82744,-7.13154,0.200343,
0.435,21.892,2.39654,-51.9081,-54.8429,1.13284,0.723445,-0.76325,9.16948,-53.6404,-47.8493,-12.2296,0.613435,0.135988,-2.5463,1.9161,-5.17737,-2.59727,-7.55693,-6.85953,0.180047,
0.44,23.5043,4.79523,-51.261,-52.6398,-0.122612,-0.126818,2.29628,7.25933,-52.4699,-48.7268,-12.6941,-0.337779,-0.338521,-1.96218,2.97039,-4.64836,-2.81619,-8.10174,-6.57157,0.183556,
0.445,23.8051,6.81364,-51.803,-50.5458,-0.905456,-0.932624,1.49525,5.33032,-52.3641,-49.629,-12.7143,-1.00609,-0.388851,-1.42686,3.39507,-4.148,-3.0005,-8.48944,-6.26654,0.20616,
0.45,25.1303,8.50356,-52.1982,-48.7206,-1.87641,-1.68369,-0.103274,3.42374,-53.3416,-50.5623,-12.7403,-1.45816,-0.492639,-0.92732,3.81997,-3.67633,-3.1507,-8.74508,-5.94657,0.243258,
0.455,22.9678,9.89867,-51.9211,-47.2732,-3.06655,-2.37544,6.42393,1.56478,-52.8919,-51.5325,-13.2474,-1.76475,-0.880215,-0.463049,4.35385,-3.22605,-3.27033,-8.88867,-5.62506,0.290686,
0.46,26.5004,11.0534,-51.781,-46.2649,-3.54483,-3.01069,1.06359,-0.22307,-52.102,-52.5449,-12.5786,-1.99582,-0.491425,-0.0491094,4.11472,-2.78246,-3.41563,-8.93346,-5.30997,0.344973,
0.465,25.2729,12.0275,-52.2112,-45.7184,-4.49197,-3.59658,8.68653,-1.91425,-51.3287,-53.5895,-14.2112,-2.21643,-1.53377,0.282096,5.24659,-2.32394,-3.53954,-8.88494,-5.0058,0.403509,
0.47,27.5088,12.8788,-51.6102,-45.638,-4.93641,-4.13916,3.79329,-3.48058,-50.8951,-54.6449,-14.289,-2.48336,-1.6491,0.480985,5.42036,-1.8233,-3.6787,-8.74052,-4.71541,0.464622,
0.475,23.6968,13.6471,-52.2001,-46.0007,-6.38907,-4.64513,8.98542,-4.90251,-50.9911,-55.6858,-19.6358,-2.8424,-4.91569,0.483005,9.05192,-1.24982,-3.81899,-8.49022,-4.44367,0.527573,
0.48,28.1275,14.3624,-50.8922,-46.7676,-6.73325,-5.11791,6.01723,-6.16616,-51.5699,-56.6872,-13.3298,-3.32595,-1.3852,0.212789,5.03381,-0.571908,-3.96154,-8.1178,-4.19259,0.592468,
0.485,28.8689,15.0314,-53.006,-47.8833,-6.59435,-5.56197,8.67038,-7.27997,-50.829,-57.6406,-13.786,-3.95123,-1.91202,-0.409621,5.4607,0.239635,-4.09898,-7.60279,-3.95911,0.6601,
0.49,21.3397,15.6522,-54.4734,-49.2639,-9.23268,-5.98466,7.09617,-8.26286,-51.5393,-58.546,-14.172,-4.71853,-2.37689,-1.46042,5.74345,1.20795,-4.22946,-6.92319,-3.74872,0.731733,
0.495,26.1628,16.2286,-55.456,-50.8132,-9.19034,-6.38861,8.08759,-9.12847,-52.9164,-59.3992,-14.4214,-5.60996,-2.74648,-3.00176,5.94716,2.34614,-4.35488,-6.05882,-3.56155,0.808839,
0.5,25.0086,16.7524,-56.3957,-52.4119,-10.0201,-6.77845,7.0422,-9.90445,-54.1631,-60.2083,-15.1236,-6.58868,-3.46875,-5.07008,6.29458,3.65333,-4.48404,-4.99515,-3.39376,0.892804,
0.505,25.9897,17.1893,-57.2472,-53.9588,-10.4112,-7.16495,7.07913,-10.6327,-55.4204,-60.9905,-16.0241,-7.59918,-4.51033,-7.66399,6.75216,5.11107,-4.60029,-3.72762,-3.24192,0.984628,
0.51,24.3423,17.54,-58.3663,-55.3807,-11.4054,-7.55186,6.26609,-11.323,-56.6945,-61.7449,-16.7586,-8.56946,-5.13598,-10.7328,7.38683,6.68074,-4.73193,-2.26612,-3.10355,1.08465,
0.515,26.9036,17.8344,-59.0441,-56.6192,-11.5034,-7.93866,5.88778,-11.9639,-57.8822,-62.4609,-17.6096,-9.41577,-5.88831,-14.1679,7.69769,8.30238,-4.82425,-0.639407,-2.97888,1.1923,
0.52,24.6142,18.0899,-59.428,-57.623,-12.2076,-8.32625,5.23239,-12.5524,-58.7048,-63.1308,-18.2421,-10.0505,-6.71295,-17.7982,8.50127,9.89573,-5.00549,1.1012,-2.85935,1.30597,
0.525,27.7488,18.2874,-59.1056,-58.3567,-11.6957,-8.71366,4.85895,-13.1129,-58.8459,-63.7622,-19.2349,-10.3631,-7.37274,-21.4155,8.80184,11.3635,-5.17833,2.89196,-2.75133,1.42459,
0.53,26.9307,18.4023,-59.3026,-58.82,-12.1031,-9.09916,4.37382,-13.6771,-59.1948,-64.3732,-20.042,-10.2961,-8.03367,-24.7344,9.30582,12.5984,-5.40216,4.63114,-2.651,1.5443,
0.535,28.8537,18.4112,-59.1828,-59.0461,-11.8924,-9.47824,4.12254,-14.2821,-59.2266,-64.9949,-20.4307,-9.82255,-8.57488,-27.4357,9.6493,13.4904,-5.64753,6.19538,-2.55488,1.6607,
0.54,28.5368,18.3056,-59.3512,-59.0973,-12.1268,-9.8446,3.83056,-14.9633,-59.8071,-65.6712,-21.7628,-8.95864,-9.53064,-29.1931,10.1826,13.9391,-5.88891,7.44613,-2.46142,1.76931,
0.545,30.0481,18.1153,-59.5941,-59.0202,-12.2093,-10.1977,3.72824,-15.7372,-61.0588,-66.4416,-21.4257,-7.78557,-9.70448,-29.6979,10.3282,13.8663,-6.0548,8.23484,-2.36508,1.86558,
0.55,29.3269,17.8857,-59.9771,-58.8571,-12.8236,-10.5391,3.58628,-16.6114,-62.715,-67.3435,-21.489,-6.45987,-9.61247,-28.6965,10.0915,13.2299,-5.87174,8.41408,-2.25869,1.94519,
