mtu,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
glmed3_r,0.111786,0.0053899,0.0422636,0.0835481,0.110335,0.122929,0.0466158,0.0488215,
glmin1_r,0.110252,0.0327657,0.129617,0.114691,0.139306,0.0146251,0.0394642,0.0751532,
glmin2_r,0.103162,0.0611376,0.0719844,0.0855206,0.0995448,0.130442,0.0868925,0.0756964,
glmin3_r,0.13601,0.000997693,0.12843,0.00110615,0.00709341,0.0489299,0.0775712,0.0933463,
grac_r,0.116893,0.048666,0.0559773,0.125925,0.120441,0.0784207,0.00315133,0.00573181,
iliacus_r,0.0139478,0.000448459,0.0857811,0.0353482,0.0605791,0.109464,0.0428322,0.0851131,
perbrev_r,0.112452,0.0198783,0.102134,0.0685557,0.0705566,0.0320387,0.0476055,0.0888667,
perlong_r,0.0991383,0.0741001,0.0575263,0.126028,0.120125,0.0627184,0.0109268,0.108453,
piri_r,0.00713611,0.112424,0.031158,0.0504587,0.00500075,0.0323031,0.106749,0.082913,
psoas_r,0.0557486,0.125461,0.0846306,0.0771884,0.127258,0.0161084,0.0514287,0.0879057,
recfem_r,0,0,0,0,0,0,0,0,
sart_r,0,0,0,0,0,0,0,0,
semimem_r,0.36283,0.309052,0.0846782,0.173189,0.123509,0.249412,0.106186,0.437398,
semiten_r,0.35367,0.338644,0.0624444,0.157865,0.147046,0.268121,0.0950516,0.425637,
soleus_r,0.0635297,0.00529387,0.0053861,0.0829365,0.0172433,0.0389554,0.132006,0.0289831,
tfl_r,0,0,0,0,0,0,0,0,
tibant_r,0.12187,0.0101952,0.0255659,0.0430044,0.00864049,0.0292473,0.0793223,0.0590435,
tibpost_r,0.123502,0.0745329,0.0725538,0.136339,0.010044,0.087484,0.0528807,0.0606305,
vasint_r,0.106948,0.055305,0.0143864,0.0200415,0.0237138,0.0584937,0.102345,0.0872933,
vaslat_r,0,0,0,0,0,0,0,0,
vasmed_r,0,0,0,0,0,0,0,0,
addbrev_l,0.0766458,0.0511168,0.0430052,0.0122259,0.0458013,0.053485,0.0626947,0.129417,
addlong_l,0.12211,0.119527,0.131569,0.0464004,0.0315145,0.100538,0.00881921,0.0713746,
addmagDist_l,0.0583054,0.0865854,0.0163894,0.0979999,0.117083,0.0300602,0.018274,0.0206677,
addmagIsch_l,0.12179,0.0389297,0.00249228,0.0907804,0.111482,0.0481753,0.110905,0.00992924,
addmagMid_l,0.0831618,0.137194,0.0839365,0.0455543,0.0765186,0.00576782,0.0642155,0.000765094,
addmagProx_l,0.07801,0.103118,0.0703621,0.0739318,0.0894263,0.0813769,0.0401934,0.00943962,
bflh_l,0.0419253,0.103931,0.0788783,0.105908,0.0462742,0.119816,0.0496104,0.0747043,
bfsh_l,0.0472615,0.0869294,0.0916333,0.114576,0.0330906,0.109136,0.0559375,0.0813712,
edl_l,0.0143006,0.0748534,0.0406384,0.0925005,0.0110289,0.0907494,0.128682,0.0667427,
ehl_l,0.0116741,0.0685807,0.0156474,0.0458508,0.00900828,0.132763,0.088934,0.0692041,
fdl_l,0.053425,0.0937101,0.0687667,0.0242197,0.100845,0.0126343,0.13169,0.123158,
fhl_l,0.0530706,0.0630247,0.0794064,0.128134,0.0534555,0.133122,0.0915621,0.096619,
gaslat_l,0.0902265,0.00560137,0.0192859,0.123761,0.1351,0.100133,0.00364251,0.0116776,
gasmed_l,0.137581,0.0462112,0.0722942,0.0288844,0.109033,0.112258,0.103296,0.00641237,
glmax1_l,0.362802,0.186296,0.386248,0.338974,0.285319,0.343579,0.19174,0.351188,
glmax2_l,0.323219,0.316366,0.2884,0.270466,0.391364,0.426415,0.142191,0.298694,
glmax3_l,0.332902,0.284571,0.312316,0.287197,0.365481,0.406175,0.154295,0.311516,
glmed1_l,0.0653944,0.0717995,0.121538,0.0681733,0.0491429,0.118863,0.110499,0.090827,
glmed2_l,0.013204,0.0976261,0.0387413,0.0525022,0.0594246,0.0829053,0.118126,0.0690413,
glmed3_l,0.107638,0.131984,0.007052,0.0203154,0.0249037,0.0753742,0.043058,0.130398,
glmin1_l,0.0557213,0.0448071,0.0309678,0.0270627,0.0374662,0.0841555,0.137127,0.0882586,
glmin2_l,0.0214197,0.131241,0.0710678,0.0772007,0.115186,0.0559897,0.0830328,0.124151,
glmin3_l,0.0885461,0.0568036,0.0569815,0.104374,0.0267443,0.0812059,0.023106,0.0878106,
grac_l,0.0683739,0.120562,0.0346941,0.0354557,0.121358,0.08628,0.0597059,0.0504393,
iliacus_l,0.0578215,0.100757,0.0628775,0.0534344,0.00651571,0.0134791,0.026409,0.0868183,
perbrev_l,0.121203,0.112436,0.137052,0.101561,0.0640135,0.0248331,0.0729215,0.0261839,
perlong_l,0.138551,0.0246283,0.0523451,0.0606956,0.105589,0.00601068,0.0936162,0.0551672,
piri_l,0.0128778,0.127629,0.0880832,0.0123519,0.0157627,0.043206,0.0434977,0.00500301,
psoas_l,0.109571,0.122912,0.00823589,0.0284028,0.122918,0.0944664,0.0424967,0.130375,
recfem_l,3.51009e-10,1.17272e-15,1.60807e-29,4.17792e-28,3.30473e-15,1.51674e-18,0.426116,2.95739e-34,
sart_l,3.06596e-10,9.5562e-16,4.8653e-30,4.06096e-28,3.28632e-16,2.21986e-18,0.426116,4.50625e-34,
semimem_l,0.0467713,0.0884476,0.0904969,0.113824,0.0342168,0.110078,0.0553845,0.0807916,
semiten_l,0.0463996,0.0896578,0.0895877,0.113194,0.0351825,0.110845,0.0549272,0.0803079,
soleus_l,0.128383,0.0229033,0.105487,0.0649439,0.0542398,0.0352999,0.0526892,0.0358393,
tfl_l,3.17068e-10,1.3568e-16,1.60045e-29,3.84616e-28,1.92011e-15,9.18554e-19,0.426116,1.78473e-34,
tibant_l,0.0534355,0.0957525,0.0531486,0.0665797,0.0373537,0.0957886,0.03793,0.127766,
tibpost_l,0.030049,0.122222,0.0942263,0.0191216,0.0745541,0.0571954,0.0882517,0.0423799,
vasint_l,0.0646578,0.00447768,0.130313,0.074953,0.099253,0.0989033,0.0233591,0.0677182,
vaslat_l,0.0262918,0.0415676,0.00724724,0.024344,0.0069096,0.033326,0.00832669,0.0372711,
vasmed_l,0.0267858,0.0400732,0.00836191,0.0250616,0.00586288,0.0324091,0.00885967,0.037827,
