mtu,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
perbrev_r,0.015014,0,0.0272396,0.00336389,0.182865,0.454199,0.0166514,0.0570292,
perlong_r,0,0.00140086,0,0.000504678,0.20573,0.4803,0.0187159,0,
piri_r,0.0850944,0.0888931,0.0664238,0.0736762,0.0651939,0.11592,0.0816102,0.0487883,
psoas_r,0.00516723,0.455513,0,0.405827,0,0,0.239809,0.328425,
recfem_r,0.024695,0.00635119,0.00280948,0.0400629,0.0167214,0,0.0288279,0,
sart_r,0.024695,0.00635119,0.00280948,0.0400629,0.0167214,0,0.0288279,0,
semimem_r,0.0260686,0.00951025,0.14318,0.281585,0.0101139,0.00607818,0,0.019099,
semiten_r,0.0260678,0.00950796,0.143178,0.281584,0.0101107,0.00608391,0,0.0190981,
soleus_r,0,0,0,0,0.00744069,0.351495,0,0,
tfl_r,0.024838,0.00634301,0.00283316,0.039889,0.0167375,0,0.0288839,0,
tibant_r,0.132451,0.0642126,0.00770655,0.0990636,0.0687183,0.0339325,0.0365806,0.0452693,
tibpost_r,0.0304671,0.080229,0.0744742,0.0479257,0.0780163,0.292122,0.0852873,0.0712839,
vasint_r,0.0702554,0.0616817,0.0640352,0.0598621,0.0671559,0.0569919,0.0582227,0.0634252,
vaslat_r,0.117626,0.00582863,0.0240602,0.167385,0.00834005,0.0150347,0.00766496,0.00463836,
vasmed_r,0.117626,0.00582863,0.0240601,0.167385,0.00834005,0.0150347,0.00766496,0.00463831,
addbrev_l,0.00213015,0.0189712,0.0824104,0.0023215,0.00723908,0.0760814,0.176673,0,
addlong_l,0.00845316,0.0151907,0.16066,0,0.00686826,0,0.274605,0.000376391,
addmagDist_l,0.00420344,0.00599822,0,0,0.0091084,0.020685,0.0304258,0.000290899,
addmagIsch_l,0.00913412,0.00717594,0.0130266,0.00975242,0.053753,0.0381608,0.0232176,0.0131846,
addmagMid_l,0,0.00354127,0.0236831,0.0150542,0.00642533,0.0301211,0.0280455,0,
addmagProx_l,0.00121849,0.00328808,0.0445412,0.00993518,0.00121428,0.00201569,0.0138956,0.00666875,
bflh_l,0.00960386,0.464461,0.0163002,0,0.166122,0.0773251,0.0476134,0.0174804,
bfsh_l,0.00896178,0.4694,0.0112631,0.00291242,0.146583,0.0910634,0.0346993,0.0067332,
edl_l,0.0497305,0.00184238,0.0536114,0.0467178,0.0392408,0.0577725,0.0684931,0.00790832,
ehl_l,0.0559066,0.0639863,0.0618634,0.0562507,0.0257062,0.0476687,0.0482804,0.00795668,
fdl_l,0.089789,0.0850348,0.0876389,0.0906282,0.0842981,0.0890821,0.0807743,0.083715,
fhl_l,0.0815044,0.0521378,0.0811034,0.0777627,0.0981051,0.0813841,0.0597383,0.0454055,
gaslat_l,0.0457643,0.0492849,0.0528979,0.0635824,0.0560994,0.0769653,0.0173801,0.0564176,
gasmed_l,0.043557,0.0526326,0.0556571,0.0332503,0.0620289,0.0451496,0.045351,0.0692463,
glmax1_l,0.0497952,0.0406573,0.0375451,0.0348417,0.0347546,0.0790393,0.341258,0.165532,
glmax2_l,0.0493958,0.0400302,0.0379666,0.0347461,0.0347083,0.0793419,0.341135,0.165706,
glmax3_l,0.0496693,0.040511,0.0376749,0.0348125,0.0347278,0.0791167,0.341218,0.165567,
glmed1_l,0.0541091,0.00491788,0.0280157,0.00196785,0.128345,0.0105182,0.00542084,0.0238252,
glmed2_l,0.00649433,0.0892651,0.071896,0.0285585,0.15473,0,0.016072,0.0140972,
glmed3_l,0.0669073,0.0833008,0.0264308,0.0230457,0.143049,0.00912188,0.00330595,0.0147916,
glmin1_l,0,0,0,0.00579262,0.14855,0,0,0,
glmin2_l,0.0369261,0.024738,0.00499611,0.00973522,0.227458,0.00699031,0.00153168,0.00303936,
glmin3_l,0.0901006,0.0252051,0.0832883,0.0772404,0.0807329,0.0966844,0.0880492,0.0955494,
grac_l,0.0960304,0.0107439,0.0355795,0.0140947,0.0134595,0.0404821,0.0922818,0.0221727,
iliacus_l,0.330546,0,0,0,0,0,0.00958393,0.440178,
perbrev_l,0.0472007,0.0589165,0.0230877,0.0872863,0.0716464,0.0840379,0.0450399,0.0172934,
perlong_l,0.0861831,0.0640921,0.0369996,0.0609918,0.0332836,0.0920872,0.00196633,0.0371433,
piri_l,0.0840001,0.0903205,0.0807016,0.0876259,0.0903914,0.0991497,0.0337465,0.0758646,
psoas_l,0.350453,0.00656124,0.112044,0,0.00361883,0.0151433,0.00676244,0.467845,
recfem_l,0.0575662,0.0129744,0.0113278,0.0047327,0.00280783,0.0476867,0.0322068,0.00692667,
sart_l,0.0575662,0.0129744,0.0113278,0.0047327,0.00280783,0.0476867,0.0322068,0.00692667,
semimem_l,0.00896572,0.469401,0.0112933,0.0029076,0.146585,0.0910543,0.0347034,0.00671379,
semiten_l,0.0100153,0.469401,0.0114506,0.00287632,0.146584,0.0909725,0.0347254,0.00657258,
soleus_l,0.0615535,0.0570104,0.054897,0.0329361,0.056604,0.0430684,0.042139,0.0356094,
tfl_l,0.0575662,0.0129744,0.0113278,0.0047327,0.00280784,0.0476867,0.0322068,0.00692667,
tibant_l,0.0184269,0.0478154,0.060438,0.0500213,0.0548339,0.0562449,0.0589129,0.0281425,
tibpost_l,0.0731435,0.09605,0.0777066,0.0561122,0.0975903,0.0799503,0.074808,0.0648368,
vasint_l,0.0566751,0.115646,0.0698364,0.0255922,0.114913,0.0899846,0.0660023,0.0727168,
vaslat_l,0.00703264,0.0187125,0.00917096,0.0101919,0.00570812,0.109212,0.0383911,0.00964203,
vasmed_l,0.0068546,0.0216162,0.00924208,0.0105585,0.00559205,0.112596,0.0394264,0.00941658,
quad_fem_r,0.0881693,0.0488071,0.0232366,0.0436436,0.0389895,0.0321399,0.0576577,0.092548,
obt_internus1_r,0.339716,0.201739,0.0700063,0.0714053,0.0840932,0,0.362012,0.0049478,
obt_internus2_r,0.495774,0.214307,0.389957,0.0908734,0.0435579,0.000649417,0.351544,0.185188,
obt_internus3_r,0.0915312,0.0343155,0.0988235,0.0825222,0.0171767,0.00927432,0.0600852,0.0191268,
obt_externus1_r,0.26165,0.309709,0.102864,0.315502,0.0795438,0.0395311,0.311811,0.25781,
obt_externus2_r,0.0603607,0.0713941,0.0762197,0.403773,0.0561743,0.0200636,0.0908251,0.439538,
obt_externus3_r,0.165791,0.304364,0.0554712,0.340911,0.0255896,0.0155258,0.237933,0.289427,
gemelli_sup_r,0.0752267,0.0285947,0.0458481,0.00326241,0.00927152,0.00119203,0.0809146,0.0047914,
gemelli_inf_r,0.0864277,0,0.0943111,0.0415701,0.0349642,0.0382691,0.0127571,0.085917,
pect_r,0.0476298,0.0699642,0.0490706,0.316122,0.0106114,0.000502172,0.11531,0.195075,
quad_fem_l,0.00550807,0.00197165,0.155369,0.00587706,0.00614464,0.0584535,0.0722334,0.281871,
obt_internus1_l,0.0243177,0.067541,0.0577789,0.0770308,0.0603949,0.0822838,0.0360326,0.00882562,
obt_internus2_l,0.0496881,0.0618111,0.142332,0.0729861,0.0507448,0.0499885,0.0705184,0.178089,
obt_internus3_l,0.0998881,0.0791042,0.100084,0.0822132,0.0895355,0.0861628,0.092952,0.0813295,
obt_externus1_l,0.0191557,0.0601438,0.185211,0.0670806,0.0171076,0.115714,0.131041,0.291461,
obt_externus2_l,0.0396297,0.0541018,0.225465,0.0232374,0.0408319,0.0993137,0.104106,0.329834,
obt_externus3_l,0.0112085,0.0754059,0.199414,0.00542058,0.00237373,0.142696,0.209142,0.324184,
gemelli_sup_l,0.0867471,0.0809461,0.0809682,0.0563387,0.0100615,0.0942262,0.0818662,0.0740499,
gemelli_inf_l,0.0320296,0.0637045,0.0425581,0.0696348,0.0733372,0.0970336,0.0688733,0.0644023,
pect_l,0.00197569,0.0741631,0.0834724,0.000360126,0.00726139,0.0698921,0.386822,0.0120823,
