time,hip_flexion_r,hip_flexion_r_id,hip_adduction_r,hip_adduction_r_id,hip_rotation_r,hip_rotation_r_id,knee_angle_r,knee_angle_r_id,ankle_angle_r,ankle_angle_r_id,hip_flexion_l,hip_flexion_l_id,hip_adduction_l,hip_adduction_l_id,hip_rotation_l,hip_rotation_l_id,knee_angle_l,knee_angle_l_id,ankle_angle_l,ankle_angle_l_id,
0.34,-32.5388,19.4389,-57.0035,-73.9427,-0.757654,6.24072,15.4674,63.4073,-8.92509,-17.469,-22.442,3.0146,13.5206,-11.5439,15.0601,0.818549,14.9954,10.1861,-4.46408,2.36079,
0.345,15.2696,15.8838,-68.312,-74.84,0.229034,6.10119,14.9554,58.5611,-24.0492,-20.3125,-36.0337,8.43322,18.9962,-14.0066,11.4135,0.595617,14.2801,12.6447,-6.29042,2.48684,
0.35,15.1244,11.4491,-68.6132,-75.0598,-1.5262,6.01293,14.1056,53.3631,-21.9278,-22.8977,-33.7867,13.2565,17.6205,-15.8442,13.4391,0.160385,13.7864,14.4807,-7.85932,2.56675,
0.355,-2.72066,6.62114,-64.8304,-74.8366,-3.78431,5.93607,12.8698,47.9881,-24.4367,-25.2392,-32.0285,17.3381,17.2204,-17.0882,13.8606,-0.426431,13.6509,15.6642,-9.54587,2.59684,
0.36,1.02033,1.84462,-66.1189,-74.305,-4.74097,5.82569,11.2834,42.5983,-24.7063,-27.3482,-30.6607,20.5986,15.8514,-17.7913,14.3206,-1.10578,13.4012,16.2064,-10.963,2.5772,
0.365,-0.620186,-2.52118,-66.4663,-73.4898,-5.46384,5.64228,9.46641,37.3183,-25.6702,-29.2462,-30.4811,23.0072,12.9392,-18.02,15.5267,-1.8229,13.0249,16.1496,-12.7481,2.51091,
0.37,-0.937714,-6.20903,-67.5774,-72.3523,-6.03088,5.35638,7.4608,32.2438,-28.1661,-30.9556,-31.2077,24.5677,7.40397,-17.8477,16.5299,-2.52919,13.6362,15.5571,-13.2754,2.40322,
0.375,-0.553753,-9.04591,-66.5851,-70.884,-12.6153,4.95678,5.50071,27.4557,-30.4339,-32.4965,-30.766,25.3079,6.59845,-17.3494,14.9269,-3.18345,12.4239,14.5051,-15.2886,2.26081,
0.38,8.66337,-10.9611,-65.297,-69.138,-5.21399,4.45019,3.60692,23.0029,-32.1301,-33.9044,-30.065,25.2732,7.49844,-16.5977,13.0943,-3.75264,10.48,13.0756,-16.2904,2.09108,
0.385,10.3303,-12.0049,-65.1804,-67.2281,-9.22214,3.85714,2.24751,18.8825,-34.7104,-35.2248,-29.69,24.5235,9.34256,-15.6606,11.0133,-4.21235,8.20692,11.352,-18.0169,1.90171,
0.39,14.3317,-12.2998,-65.0034,-65.2996,-6.10523,3.20462,1.47856,15.0693,-37.4991,-36.4841,-29.1265,23.1312,11.1099,-14.5988,8.98152,-4.54694,6.09002,9.41519,-19.3534,1.70019,
