mtu,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
glmax3_l,0.119484,0.0465748,0.205955,0.0221238,0.0750075,0.0862187,0,0.478525,
glmed1_l,0.00310515,0.00274287,0.00688361,0.0285017,0,0.271602,0.000297474,0,
glmed2_l,0.00834022,0.00871517,0,0.0635779,0.0239038,0.0639383,0.00117619,0,
glmed3_l,0.0753769,0.0164057,0.00357816,0,0,0.0705477,0,3.43476e-05,
glmin1_l,0.00386072,0.0307556,0.082578,0.0557463,0.00426488,0.462471,0,0.00949901,
glmin2_l,0.0470712,0.0370752,0.074545,0.0431456,0.000138889,0.21969,0,0.0165442,
glmin3_l,0.0210773,0.0876982,0.0790872,0.0735455,0.0725829,0.0797821,0.0455887,0.0781311,
grac_l,0.00357654,0.00176008,0.100992,0.0677014,0.0451843,0.0565295,0.0468615,0.0845437,
iliacus_l,0,0.0217303,0.44837,0.00432601,0.182473,0.117749,0.335837,0.186112,
perbrev_l,0.0132361,0.0939903,0.0706688,0.0857366,0.000844857,0.0154274,0.0353455,0.043665,
perlong_l,0.0345689,0.0890161,0.0906531,0.0794789,0.0435265,0.0571186,0.0417427,0.0549569,
piri_l,0.0440366,0.0782311,0.0998085,0.083948,0.0780592,0.0895191,0.0772386,0.0703477,
psoas_l,0.0185401,0,0.452199,0,0.225606,0.0483457,0.344186,0.219553,
recfem_l,0.0154936,0,0.00614495,0.0128873,0.0235507,0.00367279,0.087829,0.0211416,
sart_l,0.0154936,0,0.00614496,0.0128873,0.0235507,0.00367277,0.087829,0.0211416,
semimem_l,0.914726,0.0219801,0.05335,0.497698,0.10918,0.0366396,0.0198697,0.0422665,
semiten_l,0.914726,0.0219805,0.0533496,0.497698,0.109179,0.0366396,0.0198696,0.0422667,
soleus_l,0.0439279,0.0516255,0.0398301,0.0499434,0.0120461,0.0485915,0.0694577,0.0464169,
tfl_l,0.0154936,0,0.00614496,0.0128873,0.0235507,0.00367277,0.087829,0.0211416,
tibant_l,0.0303828,0.020608,0.0859335,0.0985786,0.0451075,0.0704984,0.0497197,0.0262058,
tibpost_l,0.0937908,0.0844241,0.0979204,0.0774094,0.0366565,0.0589064,0.0924028,0.00134734,
vasint_l,0.125061,0.0713546,0.0632917,0.0947275,0.0705362,0.0697956,0.0524846,0.0633592,
vaslat_l,0.0594431,0.000607749,0.000210164,0.00152041,0.168749,0.0156925,0.00626921,0.0441791,
vasmed_l,0.0600037,0,0.00281094,0.00469614,0.168192,0.0152726,0.00579827,0.0442251,
