mtu,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
glmin3_r,0,0,0,0.12518,0,0.00143688,0.488787,0.902901,
grac_r,0.221194,0.0252464,0.118179,0.274758,0.00401064,0.191573,0.0995139,0.0485692,
iliacus_r,0,0,0,0.00786501,0.906219,0,0,0,
perbrev_r,0.0829432,0.110143,0.0892351,0.20425,0.0606936,0.0829727,0.118513,0.162891,
perlong_r,0.245593,0.0100601,0.0408534,0.274424,0.0747776,0.0427529,0.121599,0.207234,
piri_r,0.0257465,0.242674,0.371784,0.19441,0.100993,0.317205,0.110453,0.0995339,
psoas_r,0.0221655,0,0,0,1,0,0,0,
recfem_r,0.431727,0.0641623,0.00249561,0.0190295,0.158515,0,0.248675,0.0144662,
sart_r,0.293755,0.00204823,0.00131008,0.398467,0.677805,0.000259425,0,0.0115001,
semimem_r,0,0.343613,0.281909,0.0179013,0.0273051,0.475723,0.0863757,0.79707,
semiten_r,0,0.343823,0.282544,0.0174934,0.0273431,0.475759,0.0853819,0.797582,
soleus_r,0.029919,0.384225,0.000863818,0.00763038,0.000908897,0.0412437,0.404371,0.395941,
tfl_r,0.226483,0.0286369,0.00153411,0.0114344,0.0471623,0.00096858,0.0527464,0.00428977,
tibant_r,0.144415,0.272691,0,0.252466,0.569297,0.201889,0.0471777,0,
tibpost_r,0.27558,0.0248401,0.0445262,0.231375,0.243136,0.0669255,0.112963,0.132239,
vasint_r,0.00335481,0.180631,0.0609172,0,0.0424967,0.0344399,0.601631,0.0103407,
vaslat_r,0.0222981,0.153503,0.00469006,0,0.0461937,0.0561508,0.394164,0.0280072,
vasmed_r,4.9383e-05,0.167253,0.156695,0,0.0277549,0.0223187,0.798471,0,
addbrev_l,0.111723,0.122156,0.112822,0.268852,0.0919225,0.0894139,0.0569034,0.124468,
addlong_l,0.0881567,0.121645,0.0879948,0.234726,0.100308,0.123781,0.0955814,0.684497,
addmagDist_l,0.123175,0.0890263,0.08857,0.0985118,0.114302,0.0988123,0.0902123,0.111738,
addmagIsch_l,0.0873322,0.0792213,0.101547,0.098515,0.0660074,0.114808,0.110787,0.0910371,
addmagMid_l,0.598365,0.0924293,0.127539,0.774149,0.454549,0.120641,0.105425,0.0927883,
addmagProx_l,0.087927,0.281286,0.407413,0.31044,0.118501,0.130081,0.402292,0.444021,
bflh_l,0.0953584,0.109713,0.125301,0.0952017,0.0402487,0.0900605,0.0958064,0.0861287,
bfsh_l,0.114368,0.0605877,0.291547,0.0945906,0.113679,0.116839,0.486397,0.0955601,
edl_l,0.0879035,0.088449,0.0917412,0.110951,0.0783933,0.089599,0.0894026,0.0928321,
ehl_l,0.0553733,0.0981021,0.0893768,0.0932696,0.103722,0.0935666,0.0953248,0.0889695,
fdl_l,0.109449,0.0970689,0.109111,0.0939388,0.0756599,0.0875679,0.0910128,0.109642,
fhl_l,0.0879472,0.0891321,0.0682531,0.115537,0.0887298,0.101133,0.102821,0.097621,
gaslat_l,0.0668286,0.096386,0.0954648,0.090436,0.106466,0.0960563,0.108074,0.0894509,
gasmed_l,0.103668,0.0885707,0.0919791,0.0929033,0.0867425,0.0921771,0.106075,0.0892951,
glmax1_l,0.504784,0.0778068,0.697612,0.773073,0.496113,0.970274,0.102976,0.0961091,
glmax2_l,0.314921,0.101586,0.633768,0.267947,0.547486,0.977572,0.0822981,0.082293,
glmax3_l,0.456753,0.19601,0.392257,0.64997,0.580169,0.870422,0.085915,0.106111,
glmed1_l,0.0925159,0.0803444,0.541002,0.0138102,0.706495,0.779338,0.0958775,0.0844753,
glmed2_l,0.070321,0.0580124,0.513574,0.156704,0.766858,0.64584,0.0846126,0.07436,
glmed3_l,0.141358,0.00430718,0.534855,0.699286,0.876829,0.543927,0.106529,0.111549,
glmin1_l,0.0647316,0.104748,0.127977,0.132836,0.112598,0.11952,0.107507,0.111344,
glmin2_l,0.0865261,0.0947207,0.139082,0.115184,0.304397,0.502999,0.0954919,0.108533,
glmin3_l,0.0924559,0.0843158,0.176208,0.111993,0.390546,0.478582,0.0893545,0.102348,
grac_l,0.126923,0.0157567,0.138884,0.1049,0.108837,0.0925271,0.444876,0.0961392,
iliacus_l,0.0751391,0.0976463,0.111756,0.0876276,0.0885194,0.047929,0.112377,0.714058,
perbrev_l,0.105992,0.0895774,0.0893474,0.0911294,0.0885306,0.0996336,0.093843,0.111869,
perlong_l,0.110362,0.0936178,0.111499,0.0925772,0.0913206,0.0900079,0.0891381,0.0977306,
piri_l,0.0897198,0.11297,0.0895664,0.106931,0.0948619,0.0989236,0.0893083,0.0916812,
psoas_l,0.0889274,0.0875027,0.130802,0.13042,0.0891351,0.0943127,0.0922508,0.112295,
recfem_l,0.106176,0.0921834,0.0929072,0.099814,0.0649319,0.103674,0.0912211,0.100084,
sart_l,0.129961,0.05713,0.106269,0.131114,0.121303,0.125191,0.166197,0.106423,
semimem_l,0.118936,0.115668,0.093109,0.0936425,0.0911893,0.093803,0.0885711,0.0784283,
semiten_l,0.0890801,0.227847,0.28676,0.0998678,0.0963663,0.0322703,0.0951974,0.0907942,
soleus_l,0.0889039,0.0919669,0.0879826,0.0910298,0.0907975,0.0327056,0.0946126,0.0622984,
tfl_l,0.0802998,0.109299,0.0859577,0.107655,0.0877792,0.0986188,0.0883307,0.0888915,
tibant_l,0.0748356,0.0971836,0.0905955,0.0904467,0.102198,0.108429,0.11037,0.0896295,
tibpost_l,0.0829793,0.107535,0.0850902,0.0993586,0.11014,0.101518,0.0935354,0.0952769,
vasint_l,0.0880766,0.0931616,0.111002,0.102815,0.0879869,0.0900315,0.0879408,0.093718,
vaslat_l,0.101525,0.0895045,0.106996,0.100563,0.087114,0.105154,0.0990999,0.0895092,
vasmed_l,0.0888822,0.109416,0.0941335,0.0857833,0.0878157,0.0580427,0.0891105,0.110375,
