time,hip_adduction_r,hip_adduction_r_id,hip_rotation_r,hip_rotation_r_id,hip_flexion_r,hip_flexion_r_id,knee_angle_r,knee_angle_r_id,ankle_angle_r,ankle_angle_r_id,hip_adduction_l,hip_adduction_l_id,hip_rotation_l,hip_rotation_l_id,hip_flexion_l,hip_flexion_l_id,knee_angle_l,knee_angle_l_id,ankle_angle_l,ankle_angle_l_id,
2.91,56.659,-59.6181,38.146,-16.5156,-116.354,-39.7026,-232.191,-230.651,-11.3461,-5.60821,-1.08562,28.8783,2.21954,-67.2854,-51.0446,-74.7481,-148.233,-224.196,-27.6159,-32.905,
2.915,56.5334,-0.278087,38.0963,-5.66908,-116.069,-20.2174,-231.984,-236.495,-5.73134,2.12782,-1.16355,-20.9494,2.29041,-64.125,-51.0675,33.9127,-149.349,-222.554,-41.2101,-26.6641,
2.92,56.4189,-27.786,38.0315,-20.9141,-115.742,-11.0082,-231.781,-225.474,-12.6823,-6.5028,-1.23753,104.13,2.36225,-97.1498,-51.0779,-50.2341,-150.485,-214.152,-27.6644,-33.6252,
2.925,56.3085,-123.043,37.9575,14.8594,-115.379,-82.9754,-231.575,-212.095,-8.78768,7.06185,-1.30752,-160.112,2.43455,-1.0632,-51.075,43.3934,-151.641,-245.94,-42.5847,-23.509,
2.93,56.2052,131.249,37.8777,-37.3908,-114.985,32.3947,-231.363,-255.596,-13.1633,-7.42568,-1.3743,255.167,2.50734,-165.917,-51.0586,-84.9261,-152.814,-155.578,-24.6809,-28.479,
2.935,56.1169,-145.577,37.7926,2.40731,-114.56,-49.2569,-231.144,-210.009,-9.53167,-0.155279,-1.43796,-161.421,2.58035,4.72212,-51.0284,68.3718,-154.005,-272.235,-43.2071,-26.912,
2.94,56.0483,25.6677,37.6915,-19.5235,-114.097,15.8905,-230.915,-247.233,-6.86945,0.481936,-1.49905,131.402,2.65379,-119.622,-50.9854,-53.9091,-155.209,-177.301,-30.0533,-31.185,
2.945,55.9948,-71.7039,37.5863,-0.755191,-113.607,-65.5268,-230.671,-201.277,-3.34223,0.42105,-1.5579,-45.4099,2.72736,-32.8126,-50.9306,-19.3656,-156.424,-216.293,-38.063,-25.4091,
2.95,55.9658,0.118574,37.4729,-20.2656,-113.086,-37.3701,-230.411,-226.766,-6.08158,0.194312,-1.61522,30.5299,2.80136,-97.4833,-50.866,0.541981,-157.645,-201.892,-28.6499,-27.5201,
2.955,55.9529,-56.0426,37.3555,-2.37157,-112.543,-36.7664,-230.13,-224.257,-2.60995,2.71043,-1.67161,9.91174,2.87539,-38.1888,-50.7946,-52.3948,-158.866,-194.895,-37.6344,-25.6849,
2.96,55.9744,-12.5332,37.2272,-26.6436,-111.968,-23.7993,-229.828,-211.264,-6.66288,0.526675,-1.72717,32.5294,2.94984,-89.0023,-50.7191,-4.96349,-160.082,-205.63,-27.3381,-25.9854,
2.965,56.0284,-44.3772,37.092,-2.4837,-111.368,-33.1383,-229.502,-232.054,-3.33163,0.587898,-1.78489,15.2126,3.02422,-61.4585,-50.6444,-54.722,-161.287,-189.177,-37.5117,-24.962,
2.97,56.1144,-7.28807,36.9502,-26.7613,-110.744,-70.9791,-229.148,-203.057,-6.72573,1.54171,-1.8435,-0.372751,3.09906,-65.1533,-50.5727,-5.7457,-162.475,-198.862,-26.9917,-24.9714,
2.975,56.2387,-39.945,36.7996,-4.91672,-110.093,-46.4696,-228.768,-219.536,-7.05259,-1.54651,-1.90435,4.92484,3.17375,-74.5892,-50.5077,1.35244,-163.639,-197.213,-36.8242,-21.4563,
2.98,56.4026,-25.8092,36.6437,-21.1238,-109.42,6.94616,-228.358,-221.362,-7.76928,0.875715,-1.96867,42.229,3.24863,-71.8097,-50.4526,-80.2186,-164.775,-185.9,-23.3593,-21.1116,
2.985,56.6029,-52.9282,36.4803,-8.62205,-108.724,-82.8263,-227.919,-201.973,1.49648,4.2317,-2.03664,-11.2177,3.32312,-59.9184,-50.409,19.3724,-165.879,-209.835,-36.6354,-19.0164,
2.99,56.8604,10.9749,36.3073,-35.5218,-108,30.3877,-227.449,-247.575,-9.60328,-1.04664,-2.10937,30.6492,3.39784,-82.4966,-50.3793,-83.1988,-166.95,-167.277,-18.7153,-15.5642,
2.995,57.1599,-78.9914,36.1264,10.9662,-107.255,-131.223,-226.95,-179.47,-5.48623,9.24519,-2.18665,-8.52381,3.47205,-71.1236,-50.3642,53.0545,-167.981,-226.395,-38.759,-18.5844,
3,57.5141,47.1029,35.9322,-70.0669,-106.484,101.112,-226.426,-272.298,-10.6074,-2.29163,-2.26906,75.2746,3.54638,-91.458,-50.3648,-128.072,-168.975,-152.701,-20.3379,-16.5975,
3.005,57.9222,-96.6062,35.738,21.6913,-105.713,-153.376,-225.88,-165.407,-8.86462,9.02849,-2.35619,-63.6349,3.62019,-51.7857,-50.3811,48.5073,-169.931,-222.09,-37.6265,-14.5667,
3.01,58.3818,13.4561,35.5275,-48.3482,-104.915,38.5316,-225.314,-256.215,-9.129,0.241965,-2.44767,52.7978,3.6941,-95.3915,-50.4122,-69.9055,-170.849,-180.811,-22.6646,-17.4509,
3.015,58.896,-50.0205,35.3111,-9.77924,-104.099,-75.5378,-224.729,-203.719,-6.39193,4.19431,-2.54187,0.865518,3.76769,-56.6495,-50.4559,-39.6985,-171.729,-190.887,-35.0689,-17.8241,
3.02,59.4621,-49.7756,35.0817,-22.0687,-103.261,-21.5649,-224.133,-209.401,-4.73539,8.18228,-2.63895,11.2315,3.84164,-93.4564,-50.5123,-14.1401,-172.571,-203.027,-22.6417,-15.2829,
3.025,60.086,-23.4396,34.8345,-28.5461,-102.4,-30.6611,-223.533,-234.629,-1.52087,5.86239,-2.73805,6.44247,3.91558,-67.4813,-50.5797,-38.4024,-173.377,-187.666,-32.2551,-14.447,
3.03,60.7583,-42.0956,34.5766,-16.7865,-101.521,-87.9814,-222.926,-194.012,-0.718952,13.1067,-2.83901,-11.4421,3.9899,-71.7891,-50.6576,-10.0781,-174.153,-207.706,-31.9619,-15.8635,
3.035,61.485,-32.7793,34.2988,-34.3623,-100.624,9.64169,-222.321,-241.11,1.17175,9.19495,-2.94099,22.0986,4.06473,-81.3211,-50.744,-48.827,-174.899,-193.709,-27.3626,-13.7777,
3.04,62.255,-10.9385,34.0116,-31.7479,-99.7132,-28.7717,-221.719,-216.106,-0.942646,8.40938,-3.04341,2.08833,4.14058,-83.7177,-50.8374,-49.7611,-175.62,-175.175,-27.4932,-14.5197,
3.045,63.0741,-98.9299,33.7013,-6.85308,-98.7865,-74.8484,-221.125,-199.387,0.857918,14.7166,-3.14571,15.7156,4.21745,-70.0282,-50.9365,-17.6475,-176.321,-224.689,-25.7297,-12.6299,
3.05,63.9403,9.79923,33.3739,-48.0715,-97.8458,-7.17212,-220.54,-230.324,-2.05595,7.06884,-3.24763,-6.26722,4.29585,-81.6413,-51.0396,-51.5986,-177.004,-177.455,-30.214,-13.6238,
3.055,64.8521,-59.5829,33.0321,-9.88218,-96.8962,-71.581,-219.965,-210.399,0.562897,13.6349,-3.34805,-21.6358,4.37572,-78.7338,-51.1449,2.47076,-177.676,-200.765,-25.406,-10.6682,
3.06,65.8051,-57.6083,32.6706,-28.9608,-95.9341,-18.4486,-219.402,-214.462,-2.05872,6.70584,-3.44687,-4.76234,4.45752,-63.4802,-51.2515,-66.9464,-178.339,-205.177,-28.0098,-12.2456,
3.065,66.8032,8.20357,32.2896,-58.3808,-94.9648,5.28733,-218.85,-214.068,-0.419952,7.91806,-3.5436,82.2478,4.54132,-108.609,-51.3578,-50.8746,-178.998,-172.645,-24.4945,-12.1015,
3.07,67.8414,-74.4207,31.8953,1.89068,-93.9906,-79.1413,-218.309,-226.195,0.665024,10.9483,-3.6377,-89.7428,4.62681,-52.3313,-51.463,-14.8494,-179.655,-202.189,-24.773,-11.2066,
3.075,68.9137,-40.862,31.487,-49.067,-93.0159,13.0488,-217.776,-200.049,-4.31932,3.45291,-3.72886,71.3795,4.71423,-91.9889,-51.5659,-56.316,-180.316,-197.952,-23.0578,-7.99142,
3.08,70.0238,-28.9061,31.0634,-42.5009,-92.0381,-60.6615,-217.249,-211.4,-3.84356,7.49492,-3.81685,-51.7941,4.80327,-57.1962,-51.6654,-25.9458,-180.981,-199.764,-23.9225,-12.2858,
3.085,71.1624,-65.1385,30.6325,-19.079,-91.0651,-16.0453,-216.726,-229.385,-3.73682,6.57906,-3.90135,10.1155,4.89366,-86.6908,-51.7604,-33.4495,-181.655,-183.6,-23.8127,-9.0249,
3.09,72.3199,-14.1254,30.1966,-25.8083,-90.1021,-63.159,-216.205,-208.066,-7.82959,-0.295925,-3.98221,-38.3935,4.98534,-75.9386,-51.8499,-32.7622,-182.34,-188.929,-25.2187,-6.75939,
3.095,73.4952,-69.739,29.7519,-53.6774,-89.144,33.6876,-215.68,-205.812,-7.65581,4.57098,-4.05915,67.5784,5.07791,-95.1501,-51.9332,-51.9447,-183.037,-202.245,-24.1629,-6.59215,
3.1,74.6814,-25.4486,29.3081,-16.6081,-88.2029,-81.3138,-215.149,-221.571,-8.96044,1.78873,-4.13205,-47.2392,5.17095,-73.843,-52.0096,-30.7183,-183.749,-173.58,-25.1348,-3.17322,
3.105,75.8717,-49.4546,28.8697,-46.5768,-87.2794,-7.21517,-214.606,-202.121,-8.92552,2.99618,-4.2005,17.6875,5.26378,-80.2017,-52.0781,-35.0873,-184.478,-200.048,-24.5925,-4.79383,
3.11,77.0625,-36.6201,28.4345,-43.5791,-86.3742,-55.4094,-214.052,-195.526,-9.61399,1.21765,-4.2647,-7.09343,5.35608,-74.39,-52.1384,-67.7327,-185.224,-176.066,-24.0021,-3.09951,
3.115,78.2422,-60.1638,28.0091,-35.8928,-85.4906,-1.21404,-213.48,-228.402,-8.37191,0.733197,-4.3245,-18.4028,5.44742,-80.409,-52.1898,-11.2169,-185.988,-198.802,-23.424,-5.55494,
3.12,79.4123,-22.1917,27.5968,-15.3929,-84.6348,-110.233,-212.894,-192.012,-8.70056,1.853,-4.37983,2.00011,5.53732,-90.3952,-52.2317,-58.4858,-186.771,-152.127,-20.7344,1.34725,
3.125,80.5646,-74.8466,27.198,-39.8693,-83.8067,23.649,-212.293,-220.293,-6.87291,3.26929,-4.43102,-3.44135,5.62569,-83.3059,-52.2641,-44.7579,-187.572,-202.095,-19.5961,-1.72872,
3.13,81.6945,-21.0162,26.8153,-48.4844,-83.0078,-78.2309,-211.676,-189.696,-11.3012,-1.46646,-4.4783,7.25397,5.71229,-81.7789,-52.2869,-64.16,-188.392,-163.775,-22.4456,1.15481,
3.135,82.7983,-69.5395,26.4484,-25.9488,-82.2426,-4.0405,-211.043,-220.985,-6.46772,5.49805,-4.52196,-15.2321,5.79712,-82.5448,-52.3003,-44.9962,-189.229,-183.908,-20.1082,1.09741,
3.14,83.7173,-39.9104,26.1217,-40.7623,-81.5065,-78.2349,-210.392,-186.313,-10.4105,3.42588,-4.56247,19.3467,5.88016,-88.8299,-52.3048,-55.5675,-190.083,-165.67,-20.6795,4.73491,
3.145,84.7486,-30.7376,25.7963,-47.2022,-80.8041,-32.7587,-209.736,-202.754,-8.90897,4.05313,-4.60028,-37.5291,5.9617,-70.4965,-52.3008,-26.81,-190.95,-187.187,-18.9339,5.00521,
3.15,85.7318,-77.0175,25.4876,-38.0953,-80.1658,-7.78705,-209.048,-202.019,-9.3288,6.80205,-4.6364,25.4713,6.04295,-94.5523,-52.2904,-64.0432,-191.83,-161.334,-21.4449,2.64278,
3.155,86.6625,-23.5002,25.1999,-16.9072,-79.5752,-99.4095,-208.345,-207.132,-7.50196,8.49372,-4.67051,-32.5933,6.12341,-74.7042,-52.2741,-72.0812,-192.72,-156.981,-19.1793,8.13924,
3.16,87.5449,-59.929,24.9309,-53.3106,-79.0265,-1.51655,-207.628,-190.264,-11.2497,3.26521,-4.70115,17.2387,6.20379,-94.4176,-52.253,-31.7849,-193.617,-178.87,-21.2699,4.30954,
3.165,88.3742,-54.3136,24.687,-44.5489,-78.5241,-86.9006,-206.902,-177.941,-8.03515,9.82779,-4.73488,9.82098,6.28412,-72.9371,-52.2302,-68.8802,-194.518,-162.322,-19.4153,7.3624,
3.17,89.1402,-29.7642,24.4654,-33.2127,-78.0717,-15.7405,-206.165,-217.902,-12.0851,2.46225,-4.76592,-59.8881,6.36544,-89.1694,-52.2059,-37.6252,-195.421,-174.23,-22.68,0.48536,
3.175,89.8395,-56.2297,24.259,-44.0188,-77.6636,-71.6794,-205.425,-166.827,-9.72623,7.05546,-4.79774,38.6665,6.44942,-82.5077,-52.1834,-74.1453,-196.321,-153.577,-19.5253,6.68465,
3.18,90.4732,-48.7817,24.0695,-57.8195,-77.3021,-8.7998,-204.686,-202.838,-11.9224,2.4628,-4.83186,-6.67577,6.53904,-82.3064,-52.1654,-63.9451,-197.216,-168.513,-24.3221,0.798153,
3.185,91.0338,-43.2374,23.8935,-26.0213,-76.9859,-109.684,-203.949,-168.196,-9.57013,7.38015,-4.86698,-7.1988,6.63082,-80.7086,-52.1506,-67.9057,-198.104,-153.024,-23.35,-1.41655,
3.19,91.5179,-39.9535,23.7328,-63.774,-76.716,24.2093,-203.221,-209.888,-13.3981,-3.93169,-4.9037,-10.4283,6.725,-90.0833,-52.1405,-41.9716,-198.982,-165.423,-26.7278,-0.460898,
3.195,91.9217,-73.6897,23.5839,-28.7098,-76.492,-115.218,-202.501,-163.156,-9.31684,6.55277,-4.94253,-25.0864,6.82167,-72.7944,-52.1357,-69.5711,-199.851,-152.49,-18.1931,-0.100345,
3.2,92.2312,-20.6213,23.4614,-68.0343,-76.3226,9.81896,-201.797,-190.105,-13.5801,0.0106733,-4.98388,10.2353,6.92101,-90.8709,-52.1363,-79.8803,-200.707,-159.953,-28.9156,0.563999,
3.205,92.4664,-59.9771,23.3425,-17.9528,-76.1909,-88.213,-201.11,-192.015,-11.5683,5.33819,-5.02751,-19.0469,7.02275,-92.3856,-52.1421,-36.5159,-201.551,-140.484,-32.9783,0.462824,
3.21,92.6121,-45.5549,23.2346,-83.5341,-76.1032,-4.4447,-200.444,-166.011,-15.4898,0.571699,-5.07412,28.4966,7.1271,-78.6039,-52.1539,-88.5627,-202.384,-179.04,-36.6226,-0.975539,
3.215,92.6585,-46.5558,23.1372,-19.4715,-76.0562,-55.9534,-199.8,-206.787,-11.4743,5.39163,-5.123,-37.898,7.23354,-97.4214,-52.1704,-21.2648,-203.205,-134.9,-43.6651,-0.651625,
3.22,92.6098,-53.5641,23.0539,-76.6876,-76.054,-55.2543,-199.183,-141.775,-14.3031,4.56825,-5.17413,22.9927,7.34201,-69.6261,-52.1915,-101.157,-204.014,-176.148,-32.4907,-0.101115,
3.225,92.4637,-28.8541,22.9671,-32.0458,-76.083,23.2289,-198.595,-240.87,-10.7029,6.02217,-5.22718,0.0610481,7.45232,-125.204,-52.2167,11.4963,-204.813,-128.7,-61.3428,-0.356863,
3.23,92.2171,-47.4847,22.8935,-79.8942,-76.1539,-50.047,-198.038,-141.904,-13.9833,4.50084,-5.28197,30.6516,7.56438,-72.7619,-52.2458,-93.617,-205.602,-180.802,0.894863,-2.82011,
3.235,91.8664,-69.9196,22.8293,-23.5638,-76.2627,-81.4091,-197.514,-191.581,-9.35254,5.33857,-5.33815,-59.1529,7.67774,-92.9295,-52.2782,-19.4793,-206.382,-133.456,-61.972,2.03386,
3.24,91.4121,-35.9857,22.7686,-81.0998,-76.4046,-14.2641,-197.023,-157.347,-13.329,5.23361,-5.39547,60.0573,7.79267,-87.6778,-52.3133,-100.745,-207.155,-158.484,4.80343,0.947891,
3.245,90.8625,-46.9204,22.7059,-37.8935,-76.5915,-60.3334,-196.568,-199.623,-10.0728,8.91322,-5.45372,-50.5648,7.90881,-112.113,-52.3503,8.96695,-207.92,-140.418,-64.8504,1.43253,
3.25,90.2195,-32.6942,22.6547,-67.1247,-76.8485,-57.8023,-196.147,-151.871,-16.3289,-0.272753,-5.51246,33.2009,8.02637,-80.8043,-52.3893,-92.3823,-208.68,-152.916,1.39859,4.52408,
3.255,89.4786,-92.2977,22.6031,-33.453,-77.1116,-7.34956,-195.766,-197.98,-12.0947,10.4196,-5.57112,-33.6621,8.1452,-108.373,-52.4295,-54.3007,-209.436,-138.397,-66.4505,4.37227,
3.26,88.6471,-10.66,22.5513,-81.8368,-77.4219,-63.5329,-195.418,-146.314,-14.7683,4.83224,-5.62993,51.185,8.26499,-91.4373,-52.4707,-74.8963,-210.188,-144.076,-2.14245,4.23825,
3.265,87.7286,-92.9201,22.4964,-27.1611,-77.7702,-32.269,-195.11,-201.064,-13.4913,8.16794,-5.68821,-70.2845,8.38584,-93.3772,-52.5117,6.317,-210.94,-157.178,-68.4573,8.85359,
3.27,86.7202,-34.4433,22.4508,-76.6226,-78.1582,-22.6299,-194.841,-155.416,-14.0882,6.99017,-5.74555,79.4148,8.50778,-119.585,-52.5549,-126.25,-211.691,-130.237,-3.22353,2.87377,
3.275,85.6457,-34.6818,22.3894,-65.5653,-78.5937,-106.014,-194.608,-159.648,-11.0871,2.53013,-5.80147,-86.2507,8.6307,-75.4015,-52.5982,23.7095,-212.444,-153.741,-65.3746,6.48152,
3.28,84.4867,-74.9373,22.3554,-30.18,-78.7887,-21.6031,-194.411,-188.191,-13.5488,6.55661,-5.85588,36.3825,8.75465,-122.908,-52.6409,-146.054,-213.204,-110.579,1.69154,13.7019,
3.285,83.2695,-67.2861,22.3097,-85.8554,-79.0954,-14.4895,-194.253,-137.785,-13.2771,6.67153,-5.90859,4.15024,8.87969,-86.9835,-52.6831,-25.7138,-213.974,-163.34,-70.1092,10.0101,
3.29,81.9965,-21.2184,22.2523,-33.9416,-79.5229,-75.1618,-194.129,-208.975,-14.8551,7.73137,-5.95935,-42.3211,9.00542,-112.419,-52.7244,-32.6666,-214.757,-119.73,-0.376163,17.2952,
3.295,80.6674,-71.0358,22.1908,-81.3044,-80.0123,2.45856,-194.042,-140.413,-12.9045,4.82251,-6.00777,45.4912,9.13147,-116.512,-52.765,-61.0121,-215.551,-151.732,-70.3869,13.6732,
3.3,79.2884,-71.12,22.1254,-36.8276,-80.5669,-91.5611,-193.986,-169.215,-13.3983,8.21485,-6.05379,-62.8614,9.25751,-85.2893,-52.8044,-68.2338,-216.36,-116.421,0.744419,20.3132,
3.305,77.8745,-37.9858,22.0537,-80.7193,-81.1362,-25.5452,-193.964,-154.526,-10.9313,6.47166,-6.09717,15.198,9.38293,-119.239,-52.843,-55.8826,-217.182,-140.581,-64.4824,18.8656,
3.31,76.4261,-96.2937,21.9837,-49.9014,-81.7315,-47.7513,-193.971,-153.366,-10.0048,10.1289,-6.13816,7.45565,9.50719,-100.443,-52.8803,-71.703,-218.019,-133.426,1.06641,17.3334,
3.315,74.9473,-5.47491,21.9039,-80.6821,-82.3519,-38.4871,-194.009,-177.994,-7.62301,6.57356,-6.17657,-65.4159,9.62982,-105.157,-52.9172,-32.2383,-218.871,-121.459,-64.5247,21.9794,
3.32,73.4451,-99.2798,21.8356,-48.2019,-82.9952,-38.1074,-194.072,-153.313,-9.00925,7.82443,-6.21257,49.8424,9.75035,-129.014,-52.9531,-89.5314,-219.738,-124.211,1.63317,20.7952,
3.325,71.926,-65.5109,21.7668,-69.9521,-83.5943,-32.7354,-194.165,-160.027,-6.95215,10.5586,-6.24668,-38.7268,9.86824,-93.8806,-52.9885,-67.0607,-220.62,-131.044,-64.5134,18.7529,
3.33,70.3988,-34.1899,21.6956,-68.9146,-84.241,-90.6117,-194.281,-135.111,-8.69365,7.45787,-6.27909,-35.8778,9.98323,-113.84,-53.0236,-12.8906,-221.517,-130.869,0.000214577,20.6683,
3.335,68.8769,-95.2655,21.6213,-55.6062,-85.0064,-9.30971,-194.419,-172.002,-7.90987,8.11964,-6.31037,-1.23988,10.0945,-113.007,-53.0584,-89.9247,-222.43,-123.583,-65.2772,19.6603,
3.34,67.3682,-44.5591,21.5525,-68.2849,-85.6615,-56.5344,-194.581,-149.487,-7.70295,13.5173,-6.34099,-2.15096,10.2017,-122.739,-53.0933,-78.3646,-223.359,-113.154,1.36483,19.3632,
3.345,65.8672,-75.8086,21.4755,-69.7381,-86.4018,-38.9214,-194.763,-146.159,-5.84032,6.43978,-6.37156,-29.6612,10.3042,-103.567,-53.1285,-48.2324,-224.302,-133.441,-66.1386,20.2624,
3.35,64.3789,-71.0486,21.4157,-51.6918,-87.1376,-51.7837,-194.963,-157.837,-5.06888,14.7615,-6.40267,-11.1835,10.4015,-134.668,-53.1637,-60.966,-225.26,-111.218,-1.31218,17.2426,
3.355,62.9155,-65.002,21.3509,-86.6141,-87.8456,-44.3731,-195.182,-131.272,-3.05921,10.6276,-6.43492,2.49006,10.4934,-104.152,-53.2,-75.3808,-226.232,-134.149,-66.7533,18.5024,
3.36,61.4749,-68.5823,21.2948,-44.7522,-88.6064,-33.7779,-195.416,-176.962,-1.657,17.8062,-6.46941,-56.7962,10.5792,-131.341,-53.2371,-24.3121,-227.219,-104.578,2.39592,16.8874,
3.365,60.059,-65.9539,21.2474,-69.3555,-89.3853,-43.8908,-195.665,-138.078,1.37031,12.72,-6.50653,34.1553,10.6589,-132.472,-53.2755,-78.8817,-228.22,-123.581,-66.5255,18.93,
3.37,58.6824,-60.1946,21.1931,-77.6255,-90.1584,-83.6332,-195.93,-123.058,1.72694,14.1736,-6.54759,-71.0425,10.732,-105.096,-53.3157,-54.6945,-229.235,-118.553,1.6746,19.6745,
3.375,57.1347,-81.8525,21.144,-50.996,-90.9003,2.58101,-196.207,-172.434,4.17678,16.803,-6.59314,59.1323,10.7983,-160.012,-53.3578,-92.3214,-230.263,-99.7901,-67.0628,15.8249,
3.38,55.8133,-45.4895,21.0564,-83.9211,-92.2147,-78.6699,-196.496,-120.351,4.13898,15.3424,-6.64417,-90.039,10.8575,-95.4789,-53.4023,-29.9958,-231.305,-125.848,0.0466399,17.3095,
3.385,54.532,-106.044,21.0563,-53.4586,-92.7363,-47.8509,-196.801,-141.608,5.58929,15.636,-6.70139,41.2703,10.9093,-150.976,-53.4493,-87.3045,-232.361,-106.251,-67.688,19.4333,
3.39,52.9734,-47.6401,21.0481,-76.3039,-93.4222,-27.7767,-197.119,-145.191,5.78531,17.0067,-6.76545,-45.4521,10.9539,-112.814,-53.4992,-53.9859,-233.429,-113.839,-1.51972,17.2833,
3.395,51.6443,-76.7267,21.0206,-61.1553,-94.1096,-61.1635,-197.444,-137.972,6.68294,15.1206,-6.83695,-8.0237,10.9913,-138.237,-53.5528,-60.4694,-234.51,-106.372,-68.2909,18.8204,
3.4,50.4281,-65.997,21.0695,-78.6314,-95.2775,-25.3441,-197.777,-138.331,5.21016,12.8669,-6.91598,-18.0858,11.0217,-126.159,-53.6093,-88.5153,-235.605,-101.364,-3.01184,17.3021,
3.405,49.2824,-76.2056,21.0557,-61.9259,-95.9738,-65.1719,-198.115,-131.087,5.29794,12.622,-7.00313,-11.9711,11.0451,-131.442,-53.6696,-48.7508,-236.712,-113.585,-68.6684,18.3204,
3.41,48.1797,-62.2504,21.0533,-82.2141,-96.675,-43.6649,-198.454,-128.968,2.57682,13.3307,-7.09791,-15.3857,11.0621,-130.362,-53.7333,-80.3314,-237.832,-103.538,-2.96371,16.5089,
3.415,46.7777,-82.5145,21.1646,-58.5664,-97.0552,-27.4233,-198.793,-142.915,2.70962,13.7303,-7.20015,-33.0111,11.0734,-128.845,-53.8006,-59.6373,-238.966,-107.146,-69.4977,17.1241,
3.42,45.9611,-56.8463,21.1276,-86.4897,-97.995,-41.955,-199.129,-124.645,2.7676,10.0519,-7.30929,-8.84669,11.0793,-134.776,-53.8708,-83.0666,-240.111,-102.337,-6.40407,16.0181,
3.425,45.0101,-85.6772,21.142,-60.8536,-98.8934,-42.7242,-199.456,-131.318,3.34524,11.0438,-7.42456,-15.3067,11.0807,-134.594,-53.944,-59.1938,-241.27,-106.373,-70.1672,16.7457,
3.43,44.0372,-53.2992,21.1818,-88.0619,-99.6643,-29.1555,-199.772,-129.525,2.63113,9.94384,-7.54493,-32.6878,11.0776,-129.646,-54.0189,-68.9932,-242.441,-107.12,-10.4259,13.7703,
3.435,43.0661,-80.3278,21.2372,-67.4677,-100.457,-28.0181,-200.076,-128.429,3.12074,11.5943,-7.67098,-15.7861,11.0706,-135.765,-54.0954,-81.4105,-243.626,-100.077,-70.5112,15.427,
3.44,42.121,-67.3678,21.2971,-79.8401,-101.222,-16.4732,-200.361,-137.876,2.07551,9.28133,-7.80162,-20.1844,11.0619,-142.05,-54.1738,-50.6046,-244.823,-100.33,-13.0009,13.8963,
3.445,41.1744,-99.8578,21.3628,-58.5921,-101.922,-54.1324,-200.625,-107.469,2.50459,16.972,-7.93633,-11.5067,11.0512,-133.949,-54.2527,-130.46,-246.031,-105.681,-71.2846,20.2445,
3.45,40.255,-34.3648,21.4359,-99.6011,-102.663,-3.48108,-200.865,-147.087,-4.22499,3.10782,-8.07369,-40.9065,11.0406,-139.371,-54.3327,9.70358,-247.249,-94.7931,-9.27206,7.69351,
3.455,39.348,-85.631,21.511,-77.0383,-103.366,-61.8902,-201.078,-100.693,-3.413,13.6859,-8.21412,-28.6436,11.0273,-132.647,-54.4115,-119.836,-248.477,-101.99,-73.7945,14.5358,
3.46,38.4558,-87.7438,21.5917,-69.3699,-104.002,10.5262,-201.263,-147.257,-2.90358,13.6512,-8.35539,-7.97068,11.0133,-149.189,-54.4891,-67.5888,-249.715,-94.1674,-14.5087,11.6697,
3.465,37.5197,-90.0195,21.6723,-77.9132,-104.714,-72.3569,-201.421,-101.09,-0.0647125,11.8689,-8.49783,-35.7202,10.9976,-132.833,-54.5828,-55.9178,-250.96,-108.305,-72.2572,13.3461,
3.47,36.6263,-66.4948,21.7567,-84.4782,-105.34,-5.51179,-201.55,-146.413,3.19231,16.5864,-8.63387,-17.4574,10.9917,-149.974,-54.7195,-93.0285,-252.212,-91.7035,-12.1215,14.0187,
3.475,35.7779,-79.3336,21.8255,-77.0531,-106.016,-41.6416,-201.643,-107.795,4.04377,11.4223,-8.78595,-38.1242,10.9675,-130.223,-54.832,-63.0241,-253.468,-96.1433,-71.3245,12.7742,
3.48,34.9341,-97.6121,21.9027,-74.8075,-106.631,-23.906,-201.708,-126.646,6.85904,18.9128,-8.9101,-22.6577,10.9797,-153.54,-54.9627,-69.1588,-254.729,-99.1267,-11.0635,13.798,
3.485,34.0811,-63.4908,21.9895,-98.8738,-107.194,-54.9168,-201.744,-100.054,6.42994,13.4773,-9.07746,-15.9765,10.9305,-130.179,-55.0649,-84.9441,-255.991,-104.993,-71.3715,13.9644,
3.49,33.2612,-102.588,22.0546,-63.2215,-107.79,-9.01225,-201.756,-143.305,8.30743,20.0327,-9.18608,-53.1492,10.9606,-159.371,-55.1974,-62.9918,-257.254,-86.8681,-12.6683,12.1728,
3.495,32.4666,-58.099,22.1216,-95.2597,-108.253,-69.4786,-201.741,-100.686,8.15899,15.9297,-9.35015,-11.2908,10.9103,-140.747,-55.296,-82.5934,-258.516,-97.8369,-71.6427,12.8337,
3.5,31.6684,-117.494,22.1723,-66.0489,-108.815,-1.10416,-201.705,-135.538,9.41157,19.4636,-9.46418,-24.7041,10.9306,-164.525,-55.4129,-102.531,-259.777,-77.2842,-12.7036,14.3068,
3.505,30.8829,-48.2607,22.2365,-110.377,-109.316,-68.321,-201.651,-90.5457,9.24944,18.0689,-9.63574,-45.5773,10.8949,-120.931,-55.452,-54.6358,-261.035,-117.608,-71.8386,13.9392,
3.51,30.1141,-109.645,22.283,-60.4632,-109.758,-24.5806,-201.582,-135.967,10.2975,21.1195,-9.7646,-11.2221,10.8959,-180.874,-55.5352,-95.1825,-262.292,-74.2844,-13.9114,11.6368,
