time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l,piri_r,
2.175,0.24297,0.24297,0.24297,0.24297,0.24297,0.24297,0.069795,0.069795,0.139532,0.12022,0.08756,0.0765296,0.04118,0.026416,0.058722,0.058722,0.058722,0.0332934,0.0027,0.00471115,0.0308716,0.0298825,0.000986657,0.481992,0.325461,0.116599,0.0871859,0.7652,0.281286,0.567952,0.072188,0.072188,0.033798,0.463049,0.716989,0.039819,0.063882,0.078851,0.048913,0.0882503,0.0960337,0.21052,0.0672456,0.098868,0.099602,0.10407,0.0953408,0.102581,0.0961356,0.100012,0.0972827,0.0961691,0.116296,0.679723,0.78754,0.708175,0.815918,0.582086,0.364441,0.440772,0.310479,0.0485538,0.0949241,0.0933254,0.0954337,0.102239,0.105019,0.0940221,0.089901,0.0641392,0.106398,0.0902574,0.0964993,0.0925796,0.10599,0.098856,0.100182,0.0963346,0.00748497,
2.18,0.216552,0.216552,0.216552,0.216552,0.216552,0.216552,0.065452,0.065452,0.15408,0.133358,0.10054,0.0883023,0.043032,0.028693,0.058432,0.058432,0.058432,0.0253245,0.00540845,0.00939399,0.025189,0.0227512,0.000413357,0.479638,0.340651,0.125427,0.0944037,0.807258,0.280293,0.603493,0.067745,0.067745,0.0358625,0.448035,0.715911,0.0435833,0.0676375,0.08254,0.052735,0.0958869,0.108363,0.231538,0.077402,0.111777,0.110623,0.116671,0.107503,0.115096,0.107171,0.113125,0.11033,0.10864,0.130102,0.74933,0.872595,0.778542,0.896752,0.646456,0.407554,0.486642,0.348035,0.0576133,0.101495,0.103005,0.107532,0.115072,0.113495,0.106234,0.10228,0.0755143,0.138228,0.103865,0.109185,0.105088,0.119033,0.111768,0.113752,0.10964,0.0156783,
2.185,0.194704,0.194704,0.194704,0.194704,0.194704,0.194704,0.060491,0.060491,0.134502,0.117633,0.0843786,0.0729603,0.044771,0.030994,0.057945,0.057945,0.057945,0.00205641,0.00575369,0.0101679,0.00279152,0.00210636,0.00306621,0.473876,0.298388,0.0928853,0.0753347,0.725039,0.28091,0.546413,0.062714,0.062714,0.0378825,0.432627,0.72,0.0233907,0.071308,0.085998,0.056618,0.0839703,0.0905305,0.206391,0.0603627,0.0925479,0.09027,0.0989185,0.0906058,0.0962443,0.0920208,0.0942428,0.091252,0.0906241,0.110272,0.650848,0.795081,0.696334,0.814347,0.573929,0.339096,0.446882,0.30126,0.0405048,0.0888249,0.0879173,0.089352,0.0948509,0.0977155,0.0882457,0.0815242,0.063307,0.108696,0.0893321,0.0895514,0.0864094,0.101114,0.0936368,0.094682,0.0903161,0.00664967,
2.19,0.17706,0.17706,0.17706,0.17706,0.17706,0.17706,0.054873,0.054873,0.184026,0.163649,0.0997445,0.0871727,0.046493,0.033218,0.057347,0.057347,0.057347,0.00614141,0.00277539,0.00743116,0.00789106,0.00546882,0.000224047,0.465082,0.328552,0.113254,0.0945617,0.790249,0.282959,0.609106,0.056958,0.056958,0.0398555,0.416874,0.726621,0.0332338,0.0748345,0.089227,0.060442,0.0943107,0.106549,0.231929,0.0757022,0.109429,0.108103,0.115404,0.108957,0.110668,0.10461,0.111266,0.106813,0.106271,0.12756,0.760164,0.907472,0.793761,0.933008,0.683311,0.428568,0.511358,0.370981,0.0590594,0.102578,0.10189,0.105368,0.112635,0.114631,0.103862,0.0956209,0.0749663,0.128635,0.103731,0.10622,0.102743,0.118319,0.108491,0.112494,0.106567,0.0359121,
2.195,0.163037,0.163037,0.163037,0.163037,0.163037,0.163037,0.048738,0.048738,0.183146,0.166212,0.0865612,0.0742272,0.048229,0.035259,0.056728,0.056728,0.056728,0.000619982,0.00185671,0.00373426,0.00280678,0.000413522,0.000467344,0.453306,0.297571,0.0955471,0.0816328,0.718768,0.286371,0.56357,0.050611,0.050611,0.041744,0.400589,0.732156,0.0224928,0.0781295,0.092207,0.064052,0.0839675,0.0920807,0.207272,0.0639292,0.0940948,0.0922989,0.101044,0.0923628,0.0966962,0.0921463,0.0964382,0.0919134,0.0922891,0.111448,0.683456,0.828676,0.722949,0.847895,0.620693,0.382001,0.470373,0.337311,0.0512331,0.0923984,0.0897722,0.0911386,0.0971739,0.102262,0.0897551,0.0788116,0.0650651,0.0983821,0.0898729,0.0917556,0.0886327,0.103672,0.0940309,0.0974281,0.0914749,0.0391291,
2.2,0.151954,0.151954,0.151954,0.151954,0.151954,0.151954,0.042267,0.042267,0.256362,0.237643,0.103747,0.0884724,0.049981,0.037045,0.056151,0.056151,0.056151,0.00185856,0.00186838,0.00683693,0.00700607,0.00129304,4.00439e-07,0.437791,0.315825,0.113809,0.0979192,0.756422,0.291543,0.619683,0.043953,0.043953,0.043513,0.38346,0.73432,0.030583,0.0810795,0.094911,0.067248,0.0949184,0.108131,0.229123,0.0804255,0.11099,0.110966,0.117417,0.111678,0.111702,0.10577,0.114059,0.107831,0.108767,0.12844,0.792705,0.945688,0.824771,0.953378,0.728396,0.471254,0.535693,0.411219,0.0758388,0.105991,0.10448,0.107191,0.114595,0.117481,0.105646,0.0903067,0.0793603,0.125992,0.10476,0.109386,0.106041,0.121675,0.109645,0.116124,0.108157,0.089133,
2.205,0.143059,0.143059,0.143059,0.143059,0.143059,0.143059,0.035589,0.035589,0.249355,0.232553,0.0947165,0.0795955,0.051732,0.038501,0.055684,0.055684,0.055684,0.000579936,0.00224403,0.00760773,0.00616928,0.000202652,2.63423e-05,0.417548,0.285822,0.102432,0.0875863,0.684558,0.298856,0.568598,0.037264,0.037264,0.0451165,0.365132,0.732889,0.0266464,0.083597,0.097345,0.069849,0.0875721,0.0983617,0.207435,0.0729973,0.100691,0.102531,0.106406,0.1028,0.10103,0.0975087,0.103608,0.0976596,0.0990978,0.116538,0.722485,0.867644,0.756921,0.858996,0.657746,0.421109,0.489727,0.373566,0.0713328,0.0975637,0.0955657,0.0971832,0.103465,0.107382,0.0958976,0.0780836,0.0722792,0.119371,0.0948369,0.0994951,0.0966819,0.111302,0.0998011,0.105823,0.0979066,0.0872381,
2.21,0.135531,0.135531,0.135531,0.135531,0.135531,0.135531,0.028871,0.028871,0.295652,0.278619,0.103397,0.0865672,0.053432,0.039551,0.05544,0.05544,0.05544,0.000851934,0.00184299,0.00734823,0.00811952,0.00021545,0,0.392139,0.2974,0.111668,0.0965179,0.708818,0.308574,0.605527,0.030826,0.030826,0.0464915,0.345164,0.728537,0.0290178,0.085643,0.099531,0.071755,0.0928029,0.10605,0.219429,0.0812817,0.108819,0.110262,0.11506,0.110428,0.109208,0.103859,0.112538,0.10549,0.107354,0.125184,0.786853,0.937117,0.817521,0.927988,0.727787,0.479073,0.531231,0.420961,0.0850148,0.104907,0.103148,0.105229,0.112391,0.115465,0.103778,0.0838533,0.0799445,0.124103,0.102142,0.108433,0.105291,0.120316,0.107425,0.115128,0.106131,0.120474,
2.215,0.128689,0.128689,0.128689,0.128689,0.128689,0.128689,0.022343,0.022343,0.289498,0.275188,0.0942218,0.0778084,0.055002,0.040144,0.055547,0.055547,0.055547,0.000828572,0.00199324,0.00570446,0.00844879,0.000104043,1.47381e-05,0.362349,0.269377,0.101455,0.0869204,0.640305,0.320594,0.557838,0.02499,0.02499,0.047573,0.323219,0.721782,0.0245437,0.0872305,0.101486,0.072975,0.0842399,0.0957372,0.198137,0.0739829,0.0981564,0.0990366,0.104455,0.097905,0.0996969,0.0944637,0.102142,0.0954452,0.0975902,0.113374,0.722454,0.860933,0.752755,0.846354,0.670237,0.442771,0.489375,0.3915,0.0810452,0.0956931,0.0938522,0.0952493,0.101681,0.104799,0.0939736,0.0736231,0.0734942,0.107191,0.0920333,0.098713,0.0957171,0.109363,0.097403,0.104524,0.0960067,0.123485,
2.22,0.122033,0.122033,0.122033,0.122033,0.122033,0.122033,0.016289,0.016289,0.334665,0.319219,0.103407,0.0850362,0.056306,0.040244,0.056109,0.056109,0.056109,0.00101875,0.00186861,0.00802114,0.0103241,0.000190925,2.33289e-06,0.329605,0.279626,0.1106,0.0955976,0.661888,0.334565,0.591383,0.020145,0.020145,0.048275,0.298927,0.712541,0.0283136,0.0885125,0.103333,0.073692,0.0909275,0.104385,0.209977,0.0826232,0.107122,0.110142,0.113067,0.109644,0.10716,0.102261,0.111458,0.103628,0.106363,0.122351,0.782254,0.928187,0.810684,0.902341,0.727337,0.487984,0.526289,0.431008,0.0946809,0.104031,0.102147,0.103699,0.110681,0.113704,0.102341,0.0780581,0.0807966,0.123279,0.0998025,0.107974,0.105006,0.119325,0.105637,0.114572,0.104593,0.15193,
