time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l,piri_r,
2.175,0.706456,0.486735,0.713636,0.389849,0.643485,0.576363,0.752896,0.662979,1.43807,1.3925,0.468976,0.798594,0.470625,-1.30882,0.85335,0.889169,0.864578,0.915638,0.959605,0.857313,0.754733,0.926463,1.08173,0.484108,1.54253,0.652052,0.387269,1.02279,0.356972,0.970809,0.574356,0.690474,0.927754,1.46941,1.3763,0.590231,0.663585,0.955802,1.28828,1.17059,1.04974,1.24824,1.29113,-0.055481,0.414379,1.41981,1.51342,1.36689,1.27276,1.17895,1.15424,1.43175,1.39594,0.975331,1.03758,1.01959,1.0087,1.05222,0.937745,0.78397,1.61967,1.47602,1.46354,0.862523,1.11012,1.12969,0.890722,0.891679,1.52166,1.53152,1.30364,1.37124,1.27439,1.29477,1.43845,0.988144,0.969951,0.984761,0.838755,
2.18,0.700766,0.479441,0.722403,0.397862,0.645386,0.572127,0.747662,0.645434,1.43291,1.38646,0.47162,0.810151,0.464258,-1.32274,0.860766,0.897939,0.875204,0.925939,0.967496,0.860934,0.759955,0.932803,1.08727,0.475281,1.53186,0.653709,0.390852,1.01749,0.360475,0.96153,0.563264,0.684793,0.947332,1.46531,1.36854,0.596228,0.673273,0.970207,1.30217,1.171,1.0525,1.2389,1.28019,-0.0601805,0.414319,1.41038,1.51412,1.36237,1.26776,1.18157,1.15788,1.44034,1.4045,0.970282,1.03226,1.01217,1.0022,1.04642,0.933302,0.778743,1.61064,1.46898,1.4598,0.868729,1.11287,1.13257,0.895806,0.906994,1.52814,1.52444,1.2975,1.38088,1.28808,1.28812,1.44082,0.985624,0.96761,0.982784,0.835754,
2.185,0.69477,0.474666,0.73229,0.406831,0.647988,0.568027,0.744221,0.628708,1.42719,1.37986,0.474417,0.825689,0.459812,-1.33446,0.868761,0.907287,0.886723,0.936461,0.976137,0.865345,0.765243,0.939529,1.09375,0.467055,1.52046,0.655625,0.394739,1.01181,0.361251,0.951976,0.553019,0.680713,0.967751,1.45997,1.36007,0.602657,0.681969,0.983465,1.31451,1.17213,1.05583,1.23059,1.26937,-0.0645918,0.414442,1.40076,1.51444,1.35696,1.26147,1.18482,1.16244,1.44943,1.41513,0.965359,1.02699,1.0049,0.994979,1.04048,0.929456,0.772937,1.60049,1.46132,1.45612,0.874764,1.11607,1.13616,0.900866,0.924005,1.53435,1.51703,1.29099,1.39201,1.30102,1.28008,1.44348,0.984006,0.966178,0.981658,0.834539,
2.19,0.688837,0.468427,0.743336,0.416866,0.651469,0.564141,0.742641,0.613287,1.42034,1.37222,0.477325,0.842493,0.457234,-1.34386,0.87731,0.917214,0.899069,0.947001,0.985541,0.87168,0.770532,0.946654,1.10165,0.459267,1.50823,0.657773,0.398878,1.00553,0.361308,0.942173,0.542485,0.678155,0.988861,1.45327,1.35096,0.609207,0.689983,0.995748,1.32574,1.17408,1.05978,1.22117,1.25862,-0.0686684,0.415042,1.39096,1.51445,1.35052,1.25384,1.18817,1.16733,1.45755,1.42355,0.960435,1.02163,0.997702,0.985137,1.03391,0.925156,0.766623,1.5894,1.45277,1.45256,0.880641,1.11926,1.13991,0.905875,0.940774,1.54034,1.50937,1.28429,1.40362,1.31283,1.27108,1.44608,0.983091,0.965372,0.98116,0.831088,
2.195,0.683042,0.461029,0.755543,0.427948,0.655885,0.560541,0.743369,0.600568,1.41306,1.36417,0.480306,0.860665,0.456035,-1.35091,0.886302,0.927559,0.912166,0.957592,0.995683,0.879253,0.775745,0.954012,1.11053,0.453315,1.49389,0.660123,0.403221,0.998917,0.355469,0.932264,0.540028,0.677511,1.01051,1.44504,1.34123,0.615879,0.69748,1.00727,1.33616,1.17689,1.06454,1.21422,1.24808,-0.0723664,0.415978,1.38121,1.51436,1.34339,1.24531,1.19175,1.17268,1.46599,1.43369,0.955636,1.01627,0.990668,0.978592,1.0274,0.92149,0.759872,1.57793,1.44376,1.44936,0.886399,1.12259,1.14396,0.91086,0.957565,1.54614,1.50151,1.27772,1.41555,1.3238,1.26136,1.44876,0.982745,0.965086,0.981142,0.830622,
2.2,0.677426,0.453029,0.768834,0.439922,0.661139,0.557269,0.746802,0.589899,1.40491,1.35524,0.483326,0.878501,0.45636,-1.35561,0.895687,0.938245,0.925924,0.967955,1.00648,0.888065,0.780791,0.961626,1.12001,0.448591,1.47879,0.662645,0.407718,0.991901,0.344115,0.922115,0.53997,0.678897,1.03223,1.43511,1.33094,0.622425,0.70458,1.01812,1.34598,1.18108,1.07018,1.20509,1.23769,-0.0756467,0.417306,1.37146,1.51423,1.33561,1.23589,1.19502,1.17781,1.47353,1.44186,0.95084,1.01086,0.98374,0.970546,1.02035,0.917329,0.752752,1.56602,1.43432,1.44657,0.892037,1.12566,1.14774,0.915801,0.973504,1.5518,1.49349,1.27122,1.42711,1.33369,1.25089,1.45123,0.982697,0.964969,0.981319,0.82838,
2.205,0.672029,0.444219,0.783131,0.452601,0.667007,0.554331,0.753472,0.580197,1.39676,1.34622,0.486352,0.896735,0.45709,-1.35835,0.905385,0.949336,0.940237,0.978123,1.01777,0.898058,0.785569,0.96932,1.13035,0.444959,1.4629,0.66531,0.412321,0.984333,0.32978,0.911973,0.544581,0.682443,1.05339,1.42325,1.3201,0.62884,0.711364,1.02836,1.35538,1.18666,1.07688,1.199,1.22757,-0.0784714,0.418912,1.36192,1.51424,1.32756,1.22593,1.19821,1.18293,1.48111,1.45111,0.946146,1.00557,0.97701,0.962822,1.01329,0.913643,0.745327,1.55307,1.4244,1.44437,0.897603,1.12865,1.15148,0.920726,0.988766,1.55735,1.48533,1.265,1.43815,1.34276,1.24001,1.45362,0.982774,0.964908,0.98153,0.829714,
2.21,0.666892,0.435546,0.79837,0.465808,0.673806,0.551666,0.764455,0.573084,1.38828,1.33677,0.489351,0.914657,0.460156,-1.35982,0.915306,0.960602,0.95499,0.987795,1.02958,0.909132,0.789971,0.976977,1.14217,0.442749,1.44426,0.668085,0.416985,0.975412,0.31365,0.901825,0.554824,0.688142,1.07388,1.40913,1.30878,0.635047,0.717862,1.03806,1.36441,1.19364,1.08467,1.19159,1.21772,-0.0808145,0.421039,1.3526,1.51447,1.31937,1.21572,1.2011,1.18773,1.48811,1.45911,0.941445,1.00032,0.970422,0.955155,1.00571,0.909469,0.737662,1.53902,1.41385,1.44282,0.903109,1.13141,1.15496,0.92563,1.00293,1.56282,1.4772,1.2591,1.44824,1.35096,1.22915,1.45581,0.982746,0.964674,0.981562,0.832299,
2.215,0.662014,0.427106,0.814469,0.479355,0.681876,0.549218,0.781109,0.56722,1.37986,1.32729,0.492295,0.933096,0.465657,-1.35863,0.925414,0.971983,0.970055,0.996928,1.04162,0.921268,0.793889,0.984505,1.15457,0.441787,1.42628,0.67094,0.421661,0.968182,0.296294,0.891791,0.571242,0.696334,1.09364,1.39313,1.29707,0.641122,0.724034,1.0472,1.373,1.20204,1.09366,1.18528,1.20824,-0.0826726,0.423433,1.34369,1.51506,1.31142,1.20577,1.20394,1.19246,1.49492,1.46745,0.936784,0.995137,0.96401,0.946888,0.997937,0.905405,0.729815,1.52561,1.40251,1.44207,0.908594,1.13411,1.15842,0.930541,1.01624,1.56826,1.46923,1.25367,1.45736,1.35846,1.21874,1.45789,0.982497,0.964228,0.981323,0.837771,
2.22,0.657329,0.418966,0.831317,0.493145,0.690733,0.547529,0.800442,0.56286,1.37121,1.3175,0.495157,0.951137,0.473054,-1.35792,0.935805,0.983375,0.985294,1.00536,1.05385,0.934292,0.797219,0.991681,1.16728,0.441627,1.40751,0.673846,0.426305,0.959827,0.278208,0.881901,0.591486,0.706944,1.11268,1.37575,1.28507,0.646944,0.72978,1.05566,1.38095,1.21193,1.10372,1.17917,1.19909,-0.0840308,0.426601,1.33516,1.51603,1.30385,1.19628,1.20648,1.19677,1.50093,1.47427,0.932055,0.989898,0.957718,0.937216,0.989193,0.900806,0.721848,1.5111,1.39012,1.4421,0.914065,1.13654,1.16159,0.935445,1.02805,1.57369,1.46156,1.24865,1.4652,1.36521,1.20907,1.4597,0.981833,0.963355,0.980641,0.84603,
