time,hip_flexion_r,hip_flexion_r_id,hip_adduction_r,hip_adduction_r_id,hip_rotation_r,hip_rotation_r_id,ankle_angle_r,ankle_angle_r_id,hip_flexion_l,hip_flexion_l_id,hip_adduction_l,hip_adduction_l_id,hip_rotation_l,hip_rotation_l_id,knee_angle_l,knee_angle_l_id,ankle_angle_l,ankle_angle_l_id,
4.275,-237.729,-185.098,12.1385,11.0226,362.925,-1.96769,-44.2326,-47.2267,-282.851,-285.37,12.59,4.11177,171.978,20.5553,-33.8668,-71.8027,-43.2789,-38.0448,
4.28,-238.104,-184.839,14.2131,9.30765,362.172,-0.546731,-43.2342,-47.6566,-267.644,-286.795,10.9898,3.50832,153.523,20.8101,-34.8369,-71.8608,-42.3953,-38.5069,
4.285,-238.42,-183.921,16.1835,10.2295,361.395,-3.50615,-69.0689,-48.2275,-316.883,-290.477,67.6612,3.43659,177.283,21.855,-30.5287,-72.0501,-46.2699,-38.5295,
4.29,-238.406,-184.87,18.461,8.9801,360.127,-2.55139,-48.1679,-47.9787,-288.016,-289.859,18.0756,2.10142,170.936,22.0882,-32.8554,-73.4084,-43.1414,-37.8628,
4.295,-238.276,-185.275,20.744,9.71959,358.737,-4.30335,-47.7337,-47.6006,-285.36,-290.944,16.3083,-0.17539,168.815,22.6117,-32.9757,-74.0246,-41.4312,-37.7723,
4.3,-238.136,-189.764,22.8839,10.3491,357.398,-3.1556,-47.6713,-48.8813,-285.36,-291.316,16.9268,-0.873751,167.65,22.1947,-32.8159,-75.1001,-40.1883,-37.9832,
4.305,-237.955,-187.995,24.9477,10.8489,356.057,-5.70736,-47.9154,-47.7481,-285.533,-292.424,17.7354,-1.16261,166.51,22.4068,-32.626,-76.7094,-38.9536,-38.244,
4.31,-237.747,-188.992,26.9423,9.65285,354.721,-5.51647,-48.3512,-50.4327,-285.655,-287.523,18.5525,-2.92703,165.317,22.0042,-32.431,-78.6899,-37.5873,-37.7292,
4.315,-237.515,-186.872,28.8787,7.31376,353.392,-5.31278,-48.8853,-48.3163,-285.709,-296.049,19.3459,-0.661964,164.081,22.3587,-32.2352,-76.6663,-36.0694,-40.1875,
4.32,-237.271,-189.182,30.7672,6.96142,352.083,-4.5431,-49.4717,-48.4595,-285.704,-299.265,20.1149,-1.40018,162.812,24.4053,-32.0362,-77.6591,-34.4051,-39.8519,
4.325,-237.053,-189.976,32.5652,6.34613,350.845,-4.74026,-49.9539,-49.372,-282.454,-297.035,24.8383,-1.37597,155.132,21.2716,-31.8332,-76.0632,-33.9661,-41.147,
4.33,-236.805,-189.332,34.3829,5.41663,349.577,-5.63731,-88.2292,-48.9653,-297.64,-296.413,6.67446,-2.9564,184.403,21.7267,-31.6236,-76.1224,-48.8615,-41.251,
4.335,-236.612,-189.544,36.123,5.09084,348.406,-5.25321,-51.2674,-48.4044,-283.263,-296.769,24.9089,-3.08749,154.573,21.0977,-31.406,-75.4526,-35.5987,-41.5421,
4.34,-238.261,-187.453,40.4216,3.09951,347.322,-5.65292,-89.8352,-48.9808,-296.979,-304.643,8.78799,-0.415706,181.065,21.5828,-31.1791,-74.9298,-50.4215,-44.0145,
4.345,-238.91,-187.951,43.1496,2.22858,346.312,-5.3195,-52.6394,-48.5157,-284.532,-299.213,24.2499,-4.18178,155.162,21.7059,-30.9403,-78.8959,-38.672,-40.3388,
4.35,-236.695,-191.053,41.6385,2.5136,345.346,-5.30111,-90.8303,-49.1884,-293.189,-301.298,14.3859,-4.03836,171.632,20.3627,-30.6891,-76.8751,-53.0127,-43.6819,
4.355,-236.409,-191.826,42.7855,2.02976,344.48,-6.24341,-54.0221,-49.0177,-288.768,-299.005,20.0293,-6.62231,161.884,21.3132,-30.4241,-79.7159,-41.7018,-42.0664,
4.36,-236.458,-190.438,44.2709,-0.311043,343.712,-5.23771,-92.2094,-49.7105,-289.134,-299.349,19.9888,-7.54823,161.775,21.3938,-30.1438,-81.013,-55.9138,-42.2123,
4.365,-236.628,-190.065,45.8125,-1.02883,343.031,-5.20467,-55.4283,-49.8747,-289.18,-305.336,20.3059,-6.70139,161.036,21.6053,-29.8485,-79.9739,-44.7289,-44.8005,
4.37,-236.871,-190.792,47.3428,-1.28938,342.425,-5.7681,-93.5392,-50.7886,-289.224,-300.688,20.6167,-9.53866,160.303,21.1338,-29.537,-82.0596,-58.8205,-42.8632,
4.375,-237.18,-189.231,48.8519,-2.08214,341.889,-6.3215,-56.8461,-50.5879,-289.309,-299.336,20.8733,-11.5162,159.657,21.2113,-29.2089,-83.0279,-47.7005,-41.8954,
4.38,-237.544,-190.144,50.3592,-1.62446,341.408,-6.02823,-94.8661,-51.2598,-289.416,-296.924,21.1374,-11.4764,159.001,19.8009,-28.8656,-84.6531,-61.6398,-41.7773,
4.385,-237.956,-191.217,51.8547,-2.67921,340.974,-6.32662,-58.2679,-51.948,-289.596,-299.392,21.3618,-10.8009,158.417,18.9876,-28.507,-83.6303,-50.521,-42.4868,
4.39,-238.399,-189.796,53.3368,-2.92372,340.557,-7.21734,-96.0555,-51.7744,-289.783,-295.364,21.5804,-14.6635,157.843,20.1549,-28.1324,-86.1692,-64.2547,-40.0321,
4.395,-238.863,-188.71,54.8003,-3.4913,340.148,-8.09686,-59.689,-51.956,-292.681,-299.103,25.9996,-12.8423,157.377,18.8175,-27.4915,-85.8166,-53.2442,-41.5189,
4.4,-239.329,-188.72,56.2562,-5.03535,339.719,-7.36106,-97.5161,-52.3278,-290.62,-299.845,22.6053,-13.2843,156.818,18.3811,-27.2977,-86.6685,-66.8171,-42.4686,
4.405,-239.785,-187.737,57.7022,-6.71612,339.252,-7.83185,-61.1075,-52.4269,-290.531,-299.088,22.2208,-14.5899,156.353,19.1704,-26.9142,-88.1981,-55.7638,-42.7615,
4.41,-240.216,-190.009,59.1374,-7.51426,338.73,-6.90609,-98.9393,-52.6715,-290.687,-298.888,22.2939,-15.5336,155.832,17.9098,-26.4845,-88.0211,-69.1635,-43.7831,
4.415,-240.619,-187.402,60.5525,-8.6578,338.149,-8.21093,-62.5236,-53.6662,-290.923,-295.828,22.43,-16.15,155.364,17.596,-26.029,-90.1763,-58.1075,-42.7564,
4.42,-240.979,-187.365,61.96,-9.69392,337.49,-8.9593,-100.324,-55.1258,-291.133,-300.254,22.6003,-16.8931,154.833,17.7801,-25.5545,-88.8736,-71.3282,-44.3794,
4.425,-241.294,-187.014,63.3512,-10.2186,336.748,-9.81413,-63.8122,-54.7851,-281.602,-301.978,13.3976,-18.1407,148.574,17.7781,-25.9889,-89.4849,-59.2323,-44.5428,
4.43,-241.558,-186.962,64.7307,-12.0897,335.92,-8.05397,-109.849,-53.6468,-314.201,-298.608,61.2739,-19.341,153.115,17.1025,-21.8782,-89.9048,-74.4935,-44.1595,
4.435,-241.771,-186.915,66.1035,-13.1305,335.007,-7.93804,-65.3389,-56.3075,-295.757,-294.893,27.5971,-20.9598,154.682,15.6708,-23.6794,-89.9449,-63.3252,-44.505,
4.44,-241.939,-186.941,67.4535,-13.9872,334.018,-7.44609,-104.805,-54.6245,-293.079,-300.168,23.8469,-21.0334,153.614,16.4697,-23.4339,-89.5153,-76.1576,-45.4619,
4.445,-242.06,-187.273,68.7963,-15.5554,332.958,-6.36463,-66.7485,-54.7938,-292.798,-301.948,23.6051,-21.8127,152.685,16.4224,-22.9072,-90.3527,-64.883,-45.5252,
4.45,-242.14,-187.767,70.1169,-15.616,331.832,-7.49356,-105.045,-54.706,-292.799,-302.717,23.916,-23.6608,151.722,17.0938,-22.3292,-89.4483,-77.5643,-46.7582,
4.455,-242.186,-180.422,71.4335,-17.5001,330.661,-11.8595,-72.5129,-53.9925,-285.972,-302.701,30.7091,-23.8713,136.781,16.8318,-21.7294,-89.4389,-66.719,-48.131,
4.46,-242.209,-188.482,72.7293,-17.3968,329.462,-8.68735,-69.9281,-55.7784,-287.108,-302.974,29.6562,-24.5691,138.142,16.5971,-21.1118,-90.0969,-64.7367,-49.6534,
4.465,-242.223,-189.435,74.0058,-17.907,328.246,-8.77982,-69.4883,-56.9846,-281.849,-302.151,34.7102,-25.7081,126.434,16.8911,-20.4824,-91.9685,-64.387,-49.3752,
4.47,-242.273,-186.505,75.258,-19.318,327.038,-9.70209,-87.514,-58.3968,-299.262,-299.712,19.0215,-26.3585,161.061,15.5543,-19.8223,-92.2668,-72.7286,-50.5,
4.475,-244.759,-186.876,79.602,-18.735,325.872,-10.3043,-70.7995,-58.8699,-282.938,-298.831,33.9486,-28.22,126.754,16.4331,-19.1438,-92.4719,-64.5849,-50.5899,
4.48,-242.745,-184.25,78.2039,-19.5415,324.675,-11.1762,-88.8114,-60.2722,-298.86,-299.513,19.9655,-28.6116,158.4,15.2262,-18.4448,-92.8058,-72.5463,-50.7114,
4.485,-242.506,-182.253,79.0519,-19.7782,323.53,-12.1189,-72.0682,-60.5937,-272.034,-297.962,35.4054,-29.942,108.889,15.0807,-18.2794,-93.4808,-66.0224,-50.7892,
4.49,-242.539,-179.17,80.2048,-21.1455,322.43,-12.2992,-123.249,-60.2978,-431.085,-299.684,197.341,-29.9933,188.333,13.3425,-1.58204,-92.7777,-81.3926,-52.5427,
4.495,-242.656,-178.869,81.4167,-21.8553,321.386,-12.0317,-73.315,-60.701,-304.402,-298.55,80.69,-30.9118,106.809,13.4667,-15.8702,-95.4438,-69.458,-51.2176,
4.5,-242.821,-178.153,82.6175,-21.9688,320.413,-13.526,-126.596,-63.4542,-416.748,-302.385,174.235,-32.5463,191.071,13.9954,0.442638,-93.607,-84.803,-52.7656,
4.505,-237.778,-179.157,77.1973,-22.9881,318.266,-11.4846,-74.5468,-61.2231,-319.091,-307.824,99.5289,-34.0042,104.39,13.7122,-13.7551,-92.3614,-72.5465,-54.2494,
4.51,-263.352,-177.227,109.614,-23.0207,319.152,-14.5899,-128.335,-64.453,-414.123,-304.701,169.212,-35.7047,190.387,13.216,1.5072,-94.9815,-87.5358,-51.7386,
4.515,-246.259,-176.521,89.4954,-25.1535,317.969,-14.3946,-75.7609,-64.2277,-318.89,-305.204,99.8002,-36.498,101.264,12.2036,-12.6402,-94.5648,-75.3128,-52.3657,
4.52,-244.416,-177.85,87.8567,-25.7086,317.225,-14.2929,-129.84,-64.6233,-414.475,-302.338,167.01,-39.1369,189.654,12.6645,2.44886,-96.9227,-90.0235,-51.5051,
4.525,-244.644,-176.158,88.7472,-26.391,316.659,-15.8571,-76.9518,-64.8278,-319.173,-302.293,100.486,-38.5681,98.2625,10.5302,-11.4717,-96.5512,-77.8394,-51.9911,
4.53,-245.185,-174.957,89.8893,-27.5054,316.201,-15.7825,-130.072,-64.8686,-415.887,-300.474,164.082,-40.5742,190.775,11.11,3.42948,-97.7952,-92.4386,-51.6933,
4.535,-245.82,-175.454,91.042,-28.1332,315.849,-15.709,-78.108,-64.5418,-319.397,-299.615,100.962,-41.1309,95.0049,9.47856,-10.1878,-97.9711,-80.2805,-52.1958,
4.54,-246.528,-175.052,92.1291,-28.7035,315.603,-16.5968,-120.341,-65.1014,-327.106,-296.213,37.7206,-43.3531,173.674,10.9226,-8.76061,-100.623,-91.9212,-50.4387,
4.545,-247.307,-173.497,93.2644,-29.1502,315.46,-17.7721,-79.2159,-63.7134,-312.985,-299.506,87.3339,-43.1996,101.18,9.06301,-7.09292,-99.1285,-81.254,-52.9148,
4.55,-248.169,-173.14,94.3757,-29.9413,315.43,-19.2809,-105.398,-64.2026,-310.988,-299.357,39.4959,-44.4892,151.161,8.91418,-9.25402,-99.9401,-88.0592,-52.6375,
4.555,-249.098,-173.929,95.4801,-30.2807,315.498,-19.7663,-81.178,-63.4992,-284.409,-294.476,56.2709,-46.1004,93.3469,8.02327,-9.03016,-101.033,-79.2923,-51.5907,
4.56,-250.094,-174.432,96.5721,-32.0088,315.668,-19.8189,-98.6866,-63.1659,-303.714,-297.323,41.0885,-47.4606,134.285,9.40765,-8.75558,-101.054,-86.1927,-52.3605,
4.565,-251.197,-174.962,97.6743,-32.8832,315.917,-20.8572,-81.2449,-64.7753,-293.104,-298.901,71.5045,-48.5762,88.5521,7.30664,-7.60753,-100.48,-80.7654,-53.1033,
4.57,-252.358,-176.955,98.7737,-34.3251,316.25,-19.8817,-119.794,-62.6421,-338.452,-298.664,65.2952,-50.0384,156.652,7.58303,-5.97017,-101.536,-92.7778,-53.1302,
4.575,-253.569,-179.017,99.8618,-35.1842,316.651,-20.3184,-82.1711,-63.0043,-306.1,-298.638,82.1432,-50.9609,99.1234,6.51621,-5.91217,-100.7,-82.8889,-54.1139,
4.58,-254.82,-178.508,100.955,-36.4724,317.111,-19.9209,-95.3244,-62.6786,-299.026,-302.212,50.4114,-51.8609,116.106,6.14126,-7.70274,-100.814,-84.3998,-54.3993,
4.585,-256.109,-177.585,102.039,-38.0919,317.618,-19.9106,-84.5974,-62.6258,-295.796,-300.108,49.0028,-53.1804,112.115,4.32401,-7.77273,-100.757,-81.6449,-54.792,
4.59,-257.419,-178.9,103.129,-37.962,318.149,-21.9009,-83.4711,-63.1285,-277.437,-303.397,45.2543,-55.1701,87.8633,4.99808,-8.62527,-101.385,-82.3792,-54.8916,
4.595,-258.747,-181.324,104.224,-40.179,318.689,-21.3479,-124.78,-63.6134,-381.668,-300.725,89.5095,-57.0873,192.773,6.08371,-1.80938,-101.621,-95.5421,-54.006,
4.6,-260.084,-181.803,105.334,-40.228,319.225,-22.391,-86.3713,-63.3141,-290.916,-305.174,61.6717,-58.1205,88.5535,5.28426,-6.8877,-99.7312,-82.0195,-56.5104,
4.605,-261.425,-184.165,106.441,-41.664,319.743,-21.2659,-101.164,-61.8061,-322.843,-308.28,34.3776,-59.543,160.348,5.79909,-7.35448,-101.323,-88.5307,-55.8935,
4.61,-262.76,-184.017,107.564,-43.5915,320.231,-21.922,-85.4634,-64.8964,-298.519,-310.129,68.2669,-61.473,88.1037,4.64706,-6.61552,-98.7381,-82.5201,-58.5136,
4.615,-264.072,-184.647,108.678,-43.5579,320.665,-21.6259,-120.961,-64.1412,-366.337,-308.806,68.6825,-63.6089,187.064,7.33153,-3.84433,-99.1291,-94.312,-58.5604,
4.62,-265.373,-182.426,109.814,-43.5913,321.054,-25.4107,-86.5324,-68.3443,-315.39,-314.281,89.8605,-64.5149,88.4157,4.80637,-4.49785,-97.7293,-84.3742,-60.2123,
4.625,-266.647,-182.233,110.948,-45.0884,321.384,-21.9819,-120.408,-63.6169,-340.707,-313.708,31.5629,-64.8421,185.207,3.01616,-6.9672,-95.8715,-94.9285,-62.02,
4.63,-267.88,-183.603,112.071,-44.4811,321.643,-24.6168,-87.3784,-66.624,-292.248,-313.037,55.3958,-67.1433,88.0201,4.48606,-7.24778,-97.1205,-85.33,-62.0438,
4.635,-269.065,-184.013,113.191,-45.4598,321.817,-24.6443,-120.945,-67.2163,-339.067,-313.979,28.9047,-67.8229,183.738,3.39809,-7.37072,-96.7596,-95.5971,-63.4565,
4.64,-270.191,-183.152,114.282,-46.7287,321.9,-25.0086,-88.1828,-68.6127,-293.128,-313.345,54.0831,-68.8976,87.9438,1.37015,-7.41639,-95.9298,-86.1137,-64.6179,
4.645,-271.245,-182.398,115.365,-46.3165,321.875,-26.7128,-121.833,-69.135,-340.666,-317.339,29.5299,-70.1122,183.609,3.1172,-7.49006,-96.0864,-96.2736,-65.4309,
4.65,-272.215,-182.652,116.398,-46.2119,321.735,-27.8507,-88.9862,-69.7068,-294.749,-316.833,53.8804,-71.2757,87.876,2.71649,-7.63312,-96.3358,-86.8919,-65.592,
4.655,-273.09,-182.962,117.396,-45.0627,321.469,-31.9712,-122.279,-70.8411,-342.058,-318.031,30.4468,-72.6337,182.936,2.5664,-7.79352,-95.7298,-96.8504,-66.8794,
4.66,-273.858,-185.423,118.338,-47.0896,321.069,-28.884,-89.8006,-70.3142,-296.257,-320.018,53.7039,-75.7179,87.7328,2.71279,-7.97176,-94.3347,-87.5932,-67.8185,
4.665,-274.503,-184.342,119.223,-47.4347,320.519,-30.6811,-111.659,-71.6987,-333.717,-320.357,35.9292,-76.1627,162.576,2.4538,-8.16924,-96.2895,-92.9925,-66.6279,
4.67,-275.016,-184.426,120.039,-47.9198,319.814,-31.8129,-90.809,-72.1751,-297.592,-322.739,53.4919,-77.5412,87.4543,2.52089,-8.38689,-94.0182,-85.3559,-68.4106,
4.675,-285.009,-185.395,131.201,-48.6488,318.938,-32.0057,-106.343,-73.1805,-332.026,-323.822,37.7828,-79.1401,156.056,2.76928,-8.6252,-92.9009,-91.0903,-69.0359,
4.68,-277.129,-184.804,123.056,-49.1402,317.881,-32.8009,-91.857,-73.4272,-298.712,-323.17,53.1958,-80.5188,87.006,2.60675,-8.88511,-92.4135,-84.5519,-68.8699,
4.685,-276.238,-183.376,122.628,-49.609,316.692,-34.9006,-113.433,-75.3634,-348.994,-325.014,30.2505,-81.829,189.068,1.13531,-9.4621,-92.735,-94.2539,-69.3233,
4.69,-284.82,-186.078,132.449,-50.2593,315.078,-33.3272,-106.387,-74.3083,-384.081,-320.346,169.625,-83.6517,87.8552,3.65235,3.73203,-93.1155,-88.9194,-67.8987,
4.695,-301.874,-185.144,150.604,-51.4112,314.223,-33.0461,-115.422,-73.7514,-362.097,-320.287,42.2719,-84.6678,193.806,0.0792551,-9.2739,-89.9686,-98.6559,-70.3094,
4.7,-297.813,-184.531,147.206,-52.2478,312.283,-34.7244,-104.395,-74.3392,-330.741,-325.538,92.9006,-86.1357,85.9639,-0.650499,-6.13618,-90.0861,-89.5752,-70.5416,
4.705,-298.484,-186.108,148.174,-53.0652,309.739,-34.5105,-116.851,-74.4916,-374.499,-322.623,57.7258,-88.0815,192.236,-0.903049,-7.9204,-90.5378,-100.111,-69.5531,
4.71,-334.553,-185.259,185.996,-54.1839,308.81,-35.188,-105.448,-74.5105,-322.751,-324.114,81.1168,-89.5952,84.5384,-0.958133,-8.19375,-90.1468,-91.0347,-70.7389,
4.715,-326.308,-184.087,177.939,-54.7681,306.23,-37.3462,-118.313,-75.342,-375.299,-325.283,58.518,-90.9106,191.111,-1.45769,-8.78776,-90.8219,-101.41,-71.1556,
4.72,-326.495,-186.765,178.943,-54.8063,304.012,-35.3513,-106.426,-75.8508,-321.538,-326.185,78.1591,-92.4298,83.1778,-2.56216,-9.2894,-91.4284,-92.3313,-71.6298,
4.725,-325.938,-184.764,179.229,-56.4049,301.689,-33.8692,-119.652,-77.0455,-374.948,-327.637,57.3261,-92.9461,189.911,-5.96786,-9.76757,-89.3823,-102.606,-73.7219,
4.73,-325.08,-184.159,179.228,-56.0428,299.317,-38.3274,-107.382,-78.0646,-321.129,-327.45,76.4832,-94.0803,81.7631,-4.33341,-10.2464,-89.5687,-93.579,-74.9537,
4.735,-274.387,-185.603,129.361,-56.2192,296.189,-38.5807,-120.873,-78.3702,-374.741,-324.459,56.4154,-94.8407,188.678,-4.79645,-10.7367,-90.5082,-103.754,-75.6307,
4.74,-270.39,-183.32,126.581,-56.5363,294.166,-42.007,-107.328,-79.9224,-303.327,-325.108,52.391,-96.0072,80.0473,-5.25534,-13.2817,-90.1015,-94.6237,-77.6604,
4.745,-267.938,-180.597,124.93,-56.8155,292.017,-44.1438,-121.786,-80.363,-366.361,-326.114,46.4541,-97.5178,185.131,-5.35572,-12.8524,-91.0799,-104.635,-78.0615,
4.75,-266.448,-182.801,124.341,-57.3996,289.84,-44.248,-101.973,-81.2471,-302.636,-326.961,50.6181,-99.2013,78.7167,-6.27676,-14.3505,-90.4431,-93.3285,-79.6155,
4.755,-265.543,-182.923,124.227,-57.8807,287.938,-45.0769,-115.017,-81.5764,-334.886,-327.983,37.552,-101.21,144.716,-6.12215,-15.0356,-91.3061,-98.8033,-79.998,
4.76,-264.785,-181.564,124.165,-58.2139,286.231,-46.6167,-99.1606,-82.9547,-300.888,-329.38,47.2984,-101.975,77.663,-7.5031,-15.6641,-91.3635,-92.4094,-81.9962,
4.765,-264.744,-181.215,125.369,-58.2347,283.957,-47.8953,-119.545,-83.0528,-357.633,-331.542,44.2211,-103.96,170.644,-8.20031,-15.3338,-92.5138,-101.076,-82.574,
4.77,-347.661,-181.207,205.371,-58.4144,285.068,-49.2276,-109.254,-84.5893,-321.753,-330.952,73.2226,-105.249,77.2925,-6.95549,-14.1008,-94.279,-95.6113,-82.0347,
4.775,-271.089,-178.421,131.019,-58.8414,281.529,-50.7191,-121.897,-84.9524,-373.109,-331.208,54.8791,-106.105,181.688,-8.16085,-14.9003,-92.7729,-105.143,-84.5056,
4.78,-290.652,-181.199,152,-58.9687,282.574,-53.2794,-109.959,-88.901,-303.337,-334.23,48.5168,-107.814,76.6666,-9.31788,-17.4737,-92.2115,-96.7199,-86.4489,
4.785,-280.818,-178.052,141.756,-58.7481,281.411,-53.551,-121.843,-87.2959,-350.349,-333.144,31.4941,-108.047,173.273,-10.0141,-18.2226,-92.32,-105.865,-87.2647,
4.79,-282.996,-182.068,144.108,-60.4447,281.544,-52.1926,-114.792,-89.2039,-298.132,-334.87,41.7091,-109.235,76.2317,-11.3269,-19.5277,-92.5486,-98.026,-88.4104,
4.795,-282.743,-179.788,143.562,-61.1081,281.623,-55.1553,-124.541,-89.4047,-399.02,-336.15,79.78,-110.734,191.447,-10.9877,-13.6665,-91.6619,-108.052,-90.0374,
4.8,-283.331,-180.54,143.733,-62.1476,282.028,-55.157,-104.925,-89.7468,-306.823,-335.68,50.0768,-111.647,77.6662,-11.5326,-19.2647,-92.0714,-96.5259,-90.1337,
4.805,-284.341,-177.864,144.19,-62.8206,282.713,-58.2234,-116.782,-90.968,-336.832,-336.772,36.6917,-112.334,143.179,-12.6479,-20.1913,-91.923,-101.688,-90.9423,
4.81,-285.64,-180.793,144.79,-64.5533,283.666,-57.5143,-101.014,-91.532,-304.604,-340.736,45.2899,-113.495,78.8696,-13.2085,-20.7131,-92.8144,-96.5465,-91.5528,
4.815,-287.17,-182.958,145.489,-65.7171,284.861,-58.3836,-131.257,-92.4805,-353.719,-338.891,32.1347,-115.362,176.481,-14.1797,-21.1449,-91.0857,-106.322,-92.301,
4.82,-288.471,-187.015,145.552,-68.0189,285.576,-57.4211,-101.454,-93.6764,-306.284,-339.8,45.5468,-117.153,80.5463,-14.0571,-21.5496,-91.9541,-98.295,-92.0382,
4.825,-303.253,-185.529,159.084,-68.8829,288.141,-59.3339,-133.189,-93.6563,-355.585,-346.216,32.9305,-119.024,178.43,-14.8788,-21.9298,-91.8345,-107.14,-93.7214,
4.83,-279.26,-188.573,134.667,-70.0285,289.353,-60.7351,-101.525,-96.417,-308.181,-346.439,45.9431,-120.022,82.5429,-14.6592,-22.2833,-92.131,-98.9679,-93.4226,
4.835,-278.447,-188.761,132.71,-70.9863,291.239,-61.7873,-133.534,-95.4934,-357.557,-346.903,33.7972,-121.744,180.531,-14.906,-22.6082,-91.6875,-107.557,-94.8163,
4.84,-279.917,-190.011,132.861,-72.382,293.225,-62.007,-101.466,-97.2186,-310.19,-349.841,46.3675,-122.913,84.7559,-12.1591,-22.9033,-92.3704,-99.2446,-94.6878,
4.845,-291.765,-190.999,143.233,-73.7365,295.314,-62.7991,-133.717,-98.262,-359.733,-352.989,34.6178,-124.866,183.046,-15.444,-23.1664,-91.8131,-107.691,-96.4489,
4.85,-305.055,-193.291,154.282,-74.8814,297.869,-61.7428,-101.288,-99.157,-312.22,-356.509,46.7411,-127.011,87.0706,-14.5337,-23.3962,-91.0132,-99.2816,-98.0197,
4.855,-306.356,-193.636,154.23,-76.288,300.035,-66.2405,-133.702,-102.59,-361.982,-358.392,35.3283,-127.989,185.787,-14.1868,-23.5913,-91.2749,-107.64,-98.508,
4.86,-291.809,-196.151,138.778,-77.8339,301.961,-63.7137,-100.996,-101.313,-314.203,-363.793,47.0185,-129.572,89.3962,-15.5509,-23.7498,-90.3203,-99.149,-101.03,
4.865,-292.625,-197.644,138.109,-79.1838,304.205,-65.4882,-113.221,-103.966,-330.475,-366.279,43.6144,-130.059,121.171,-15.9908,-23.8714,-91.4301,-98.7595,-101.797,
4.87,-291.824,-199.783,136.3,-80.322,305.45,-63.7721,-101.237,-105.285,-320.73,-369.555,46.308,-130.954,101.102,-14.3268,-23.9671,-90.2691,-95.6012,-103.815,
4.875,-337.044,-201.699,176.4,-81.289,309.588,-65.9876,-99.7403,-105.368,-316.979,-374.633,47.22,-131.823,92.7838,-16.3282,-23.9974,-89.3905,-93.9856,-106.76,
4.88,-303.224,-203.318,143.681,-82.5098,310.798,-64.4641,-113.759,-106.411,-349.378,-378.672,40.3943,-132.136,156.934,-17.7197,-23.9996,-89.7229,-98.7394,-108.505,
4.885,-302.5,-205.044,141.584,-83.8314,312.928,-67.8798,-99.2799,-108.95,-318.669,-380.062,47.21,-131.629,94.9369,-17.3679,-23.9611,-90.2787,-91.8848,-109.743,
4.89,-304.516,-207.109,141.374,-84.9429,314.736,-68.699,-113.061,-110.241,-351.523,-382.912,40.4826,-131.176,160.118,-16.8166,-23.8816,-89.5766,-96.4719,-111.966,
4.895,-307.052,-209.288,141.602,-86.4305,316.53,-69.13,-98.5501,-111.018,-317.431,-386.338,45.739,-131.419,96.434,-17.757,-24.1464,-88.1813,-89.6839,-114.152,
4.9,-309.599,-212.274,141.834,-87.6441,318.358,-69.994,-141.37,-112.119,-458.568,-389.13,128.344,-131.163,227.783,-19.1703,-10.7837,-86.637,-123.607,-116.104,
4.905,-312.136,-217.544,141.947,-89.2954,320.203,-70.4834,-98.3108,-114.651,-340.494,-392.774,69.3891,-132.363,98.762,-18.08,-23.1201,-87.5719,-88.6351,-115.636,
4.91,-314.661,-215.557,142.114,-90.8464,322.081,-71.0321,-143.787,-115.016,-454.021,-395.884,116.104,-132.316,239.238,-17.8731,-9.92004,-87.4798,-128.455,-115.934,
4.915,-327.036,-218.915,151.509,-92.4113,323.924,-71.1483,-97.6119,-115.521,-347.218,-401.137,76.8406,-133.519,100.736,-18.8281,-22.0797,-85.2396,-88.2003,-118.308,
4.92,-342.019,-221.031,162.685,-93.9765,326.308,-71.8358,-143.753,-116.878,-454.161,-404.06,109.128,-133.947,246.564,-16.9584,-9.40092,-86.0161,-127.874,-117.224,
4.925,-343.051,-222.703,161.538,-95.1653,328.247,-72.7048,-96.7416,-117.6,-359.06,-406.258,95.3002,-133.92,102.795,-16.9538,-21.0321,-85.3758,-88.0496,-117.593,
4.93,-345.904,-226.725,161.86,-96.9323,330.32,-72.775,-142.884,-118.748,-451.719,-408.149,98.673,-134.185,252.433,-16.8763,-8.76196,-85.0625,-128.01,-117.829,
4.935,-348.459,-226.851,161.945,-97.7012,332.422,-73.2898,-95.7517,-118.963,-363.407,-412.591,99.5659,-134.191,104.299,-16.1082,-19.2113,-83.9721,-87.9898,-118.593,
4.94,-350.959,-229.532,161.98,-99.5499,334.621,-73.4797,-142.056,-120.542,-453.529,-414.612,97.9076,-134.682,257.805,-16.6913,-8.8873,-82.6362,-128.295,-118.921,
4.945,-334.635,-231.823,145.096,-100.221,336.53,-72.2826,-94.6619,-120.653,-371.021,-416.609,105.51,-134.331,105.607,-15.9071,-13.845,-82.5386,-87.9004,-118.353,
4.95,-335.346,-232.52,143.67,-100.957,338.866,-72.8015,-129.803,-120.932,-398.787,-419.213,41.3508,-134.601,244.377,-14.1314,-18.6653,-80.2709,-120.052,-119.343,
4.955,-337.194,-233.748,143.24,-101.761,341.221,-72.656,-93.1833,-121.364,-354.893,-421.305,81.0873,-134.128,106.944,-14.8795,-15.7843,-80.6143,-87.6354,-119.553,
4.96,-339.537,-234.246,143.33,-102.097,343.646,-73.4128,-115.081,-121.543,-383.481,-422.984,46.4645,-134.185,206.949,-13.5007,-17.9195,-83.5918,-101.433,-116.302,
