time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l,piri_r,
2.175,0.931453,0.884393,0.755772,0.720537,0.710619,0.755057,0.645691,0.833504,1.23289,1.24523,0.679615,0.708039,0.645727,0.573001,1.0296,1.03781,1.00401,0.950164,0.96217,0.929402,0.931789,0.983353,0.983896,0.928595,1.02296,0.912849,0.897196,1.05284,1.09906,0.988456,0.521777,0.789811,0.748554,0.911582,1.23379,0.843499,1.18215,1.19932,1.23375,0.808325,0.939885,0.999171,1.29514,-0.254538,0.462132,1.42828,1.37977,1.18082,1.19508,1.16143,1.13539,1.06991,0.997804,1.19104,1.23443,1.22503,1.09343,1.09558,1.04504,0.982135,1.05743,1.07965,1.30395,0.818022,1.09832,1.11726,0.896773,0.897212,1.10715,1.47544,1.29227,1.10748,1.17227,1.00892,1.47198,1.24417,1.22527,1.22305,1.10582,
2.18,0.922718,0.871971,0.76265,0.733096,0.712662,0.749546,0.639389,0.813074,1.22584,1.23631,0.683677,0.717141,0.635519,0.55401,1.04054,1.0506,1.01951,0.964681,0.973378,0.934981,0.939428,0.99141,0.992781,0.915045,1.01393,0.920362,0.905545,1.04581,1.10525,0.980071,0.512743,0.783009,0.769809,0.911992,1.22689,0.854959,1.19407,1.21031,1.24472,0.808538,0.942538,0.993043,1.28359,-0.260946,0.461874,1.41731,1.38109,1.17702,1.19022,1.16265,1.13708,1.08435,1.01672,1.18384,1.22691,1.21465,1.08526,1.08788,1.03454,0.974056,1.05105,1.07252,1.29995,0.826825,1.10014,1.11878,0.904341,0.910324,1.11291,1.46638,1.28399,1.11187,1.18875,1.00522,1.47376,1.24141,1.22199,1.21916,1.10074,
2.185,0.914125,0.859314,0.770426,0.74666,0.715545,0.743856,0.635619,0.794248,1.21797,1.22672,0.688259,0.72692,0.62838,0.537516,1.05226,1.06421,1.03638,0.979494,0.985607,0.94134,0.947183,0.99999,1.00271,0.902591,0.998861,0.92812,0.914802,1.0381,1.10954,0.971097,0.508317,0.777967,0.792674,0.911938,1.2188,0.867227,1.20477,1.22051,1.25469,0.80928,0.945674,0.983442,1.27193,-0.266961,0.461972,1.40575,1.38182,1.17221,1.18415,1.1643,1.13946,1.09917,1.03589,1.17674,1.21945,1.20329,1.0735,1.0798,1.03112,0.968429,1.04361,1.06467,1.29592,0.835408,1.10232,1.12078,0.911844,0.927915,1.11846,1.45624,1.27545,1.1191,1.20439,1.00012,1.47571,1.2395,1.21949,1.21598,1.09766,
2.19,0.905964,0.846514,0.779076,0.76117,0.719267,0.738166,0.634066,0.776219,1.2093,1.21652,0.693258,0.737235,0.624234,0.523379,1.06473,1.07861,1.05434,0.994471,0.998798,0.949392,0.955031,1.00906,1.01362,0.890613,0.992147,0.935779,0.924661,1.03013,1.11221,0.960314,0.502566,0.774726,0.816955,0.911265,1.20939,0.879942,1.21466,1.22998,1.2639,0.810646,0.949444,0.977124,1.26032,-0.272524,0.462891,1.39397,1.38213,1.16636,1.17675,1.16632,1.14247,1.11419,1.05511,1.16976,1.21205,1.19409,1.06261,1.07124,1.02508,0.961903,1.03514,1.0562,1.29202,0.843799,1.10477,1.12319,0.919288,0.946056,1.12377,1.44514,1.26679,1.13056,1.21904,0.993382,1.47775,1.23835,1.21768,1.21345,1.09696,
2.195,0.898038,0.833657,0.788588,0.776571,0.723708,0.732718,0.634986,0.760199,1.19984,1.20568,0.698574,0.747955,0.62025,0.510903,1.07786,1.09367,1.07331,1.00946,1.01282,0.959482,0.962901,1.01853,1.0257,0.879939,0.98331,0.943261,0.934821,1.02198,1.11336,0.948832,0.500516,0.773584,0.842421,0.909817,1.19851,0.892873,1.22394,1.23887,1.27253,0.812699,0.954022,0.969687,1.24889,-0.277575,0.464475,1.38219,1.38221,1.15938,1.16805,1.16865,1.14602,1.12955,1.07429,1.16287,1.2047,1.18109,1.04648,1.06192,1.0191,0.955388,1.02404,1.04711,1.28841,0.852026,1.10743,1.12593,0.926684,0.964419,1.12892,1.43321,1.25808,1.14856,1.23284,0.984873,1.47984,1.23784,1.21648,1.21148,1.09911,
2.2,0.890364,0.821355,0.79894,0.792815,0.729023,0.727626,0.638771,0.746811,1.18962,1.1942,0.704127,0.758957,0.616379,0.499499,1.09154,1.10919,1.09329,1.02425,1.02742,0.970597,0.970652,1.02829,1.0393,0.870277,0.973248,0.950541,0.945057,1.01333,1.11307,0.937181,0.503628,0.774655,0.86883,0.90742,1.18614,0.905854,1.23273,1.24729,1.28071,0.81572,0.959608,0.962645,1.23771,-0.282065,0.466602,1.37049,1.38221,1.15135,1.15834,1.1712,1.15,1.14521,1.09333,1.15607,1.19738,1.17469,1.03985,1.05174,1.01337,0.948408,1.01648,1.03728,1.28524,0.860123,1.11023,1.12895,0.934041,0.982734,1.13392,1.42058,1.24943,1.16887,1.24586,0.974491,1.48192,1.23782,1.21575,1.20997,1.10453,
2.205,0.883002,0.809432,0.810092,0.809868,0.735636,0.722824,0.646202,0.734211,1.17874,1.18215,0.709848,0.770112,0.615906,0.491593,1.10562,1.12515,1.1141,1.03863,1.04268,0.984697,0.978135,1.0382,1.05428,0.855002,0.961351,0.957593,0.955218,1.00392,1.11135,0.925468,0.511573,0.778144,0.895894,0.903946,1.17262,0.918738,1.24113,1.25532,1.28854,0.819836,0.966441,0.955954,1.22681,-0.285938,0.469429,1.35895,1.3823,1.14247,1.14799,1.17391,1.1543,1.16096,1.1121,1.14932,1.19007,1.15961,1.03037,1.04164,1.0077,0.93969,1.00718,1.02631,1.28263,0.868124,1.1131,1.13216,0.941369,1.0007,1.1388,1.40763,1.24098,1.18926,1.25806,0.961883,1.48392,1.2381,1.21534,1.20878,1.11343,
2.21,0.876008,0.797844,0.822004,0.827722,0.743209,0.718323,0.658427,0.724288,1.16734,1.16965,0.715696,0.781284,0.618866,0.486922,1.12006,1.14149,1.13543,1.05242,1.05915,1.00071,0.98522,1.04809,1.07033,0.857164,0.948973,0.96451,0.96521,0.993806,1.10818,0.913747,0.524199,0.784294,0.923373,0.899292,1.15824,0.931389,1.24913,1.26296,1.29604,0.825066,0.974767,0.949616,1.21623,-0.289158,0.472968,1.34767,1.3826,1.13306,1.13739,1.17672,1.15879,1.17674,1.13046,1.14258,1.18273,1.15596,1.019,1.02856,1.00195,0.929537,0.998078,1.01351,1.28067,0.87606,1.11598,1.1355,0.948677,1.01812,1.1436,1.3949,1.23286,1.20948,1.26953,0.946186,1.48582,1.23847,1.21509,1.20777,1.12574,
2.215,0.86943,0.786615,0.834589,0.846368,0.751645,0.714855,0.675206,0.715674,1.1556,1.15683,0.721641,0.792357,0.625139,0.484937,1.13483,1.15795,1.15733,1.0654,1.07631,1.0182,0.991814,1.05777,1.08711,0.853176,0.934805,0.971376,0.974976,0.982631,1.10346,0.90209,0.540994,0.793721,0.951038,0.893205,1.14312,0.943712,1.25669,1.27015,1.30312,0.831448,0.984741,0.943664,1.20602,-0.291722,0.476769,1.33674,1.38326,1.12348,1.12689,1.17958,1.16337,1.19228,1.1482,1.13581,1.17531,1.14589,1.00707,1.02213,0.996016,0.918825,0.988868,1.00154,1.27947,0.883963,1.11882,1.13891,0.955974,1.03431,1.14834,1.38272,1.22519,1.22893,1.28024,0.931812,1.48757,1.23873,1.21482,1.20681,1.14169,
2.22,0.863309,0.775792,0.847763,0.865748,0.760851,0.711938,0.693904,0.704957,1.14368,1.14386,0.727655,0.803248,0.634393,0.485693,1.14985,1.17435,1.17936,1.0774,1.09366,1.03687,0.997692,1.06706,1.10429,0.851777,0.919181,0.97822,0.984477,0.967505,1.09707,0.890593,0.5597,0.806091,0.978654,0.885269,1.12742,0.955662,1.26364,1.27677,1.30965,0.839048,0.996422,0.938132,1.19621,-0.293602,0.481383,1.32625,1.38439,1.11407,1.11682,1.18243,1.1679,1.20732,1.16512,1.12896,1.16776,1.13227,0.993367,1.01358,0.98978,0.907801,0.979002,0.984486,1.27913,0.891863,1.12156,1.14231,0.963271,1.04913,1.15304,1.37119,1.21809,1.24689,1.29019,0.918778,1.48914,1.23869,1.21437,1.20575,1.16086,
