time,hip_flexion_r,hip_flexion_r_id,hip_adduction_r,hip_adduction_r_id,hip_rotation_r,hip_rotation_r_id,ankle_angle_r,ankle_angle_r_id,hip_flexion_l,hip_flexion_l_id,hip_adduction_l,hip_adduction_l_id,hip_rotation_l,hip_rotation_l_id,knee_angle_l,knee_angle_l_id,ankle_angle_l,ankle_angle_l_id,
4.29,-245.57,-182.589,22.0984,10.9972,273.043,0.707282,-66.6267,-59.3498,-468.946,-284.876,128.594,-11.506,341.169,22.2881,-117.277,-86.0324,-51.7857,-51.0216,
4.295,-309.107,-182.917,-46.7483,11.7742,270.287,-1.07168,-63.5042,-59.0175,-425.94,-285.772,16.0455,-13.7932,336.936,22.8461,-116.332,-86.6969,-56.8838,-50.9606,
4.3,-243.936,-187.321,25.2436,12.5398,271.245,0.0785719,-67.1274,-60.2755,-466.442,-285.987,128.22,-14.5121,338.892,22.4193,-115.419,-87.8446,-55.3017,-51.2627,
4.305,-306.443,-185.49,-44.4118,13.0296,268.532,-2.52104,-64.0331,-59.1501,-423.557,-286.942,17.5442,-14.8285,334.467,22.6062,-114.5,-89.5668,-55.4203,-51.6478,
4.31,-242.28,-186.5,28.3357,11.9353,269.426,-2.3257,-67.6446,-61.7047,-463.785,-281.934,127.579,-16.3202,336.089,22.1912,-113.575,-91.4998,-55.4491,-51.1535,
4.315,-303.808,-184.371,-42.1039,9.61721,266.789,-2.13097,-64.5758,-59.5768,-421.105,-290.305,18.708,-14.5105,331.547,22.5083,-112.647,-89.6645,-55.5764,-53.7167,
4.32,-240.68,-186.608,31.3312,9.35055,267.667,-1.36387,-68.17,-59.7139,-461.019,-293.369,126.692,-15.3152,333.058,24.5417,-111.707,-90.757,-55.7765,-53.3952,
4.325,-301.284,-187.344,-39.8656,8.78906,265.135,-1.56903,-65.1199,-60.6544,-418.562,-291.054,19.6063,-15.3286,328.563,21.3937,-110.755,-89.0793,-56.028,-54.6846,
4.33,-239.209,-186.644,34.2011,7.87405,266.036,-2.48083,-68.6938,-60.2782,-458.187,-290.319,125.594,-16.8445,330.105,21.8548,-109.785,-89.1122,-56.3226,-54.7548,
4.335,-298.939,-186.78,-37.7331,7.59511,263.628,-2.13074,-65.6622,-59.691,-415.994,-290.582,20.2645,-17.0302,325.779,21.2085,-108.795,-88.4194,-56.6515,-55.0168,
4.34,-237.931,-184.68,36.9004,5.61843,264.577,-2.54525,-69.2107,-60.2484,-455.371,-298.317,124.317,-14.7661,327.459,21.6237,-107.781,-88.1339,-57.0085,-57.6768,
4.345,-296.825,-185.1,-35.7399,4.79546,262.304,-2.22566,-66.1941,-59.8123,-413.488,-292.765,20.7227,-18.2056,323.385,21.7505,-106.741,-92.034,-57.3907,-53.9511,
4.35,-236.885,-188.091,39.4248,5.16445,263.315,-2.21003,-69.7175,-60.5072,-452.648,-294.743,122.894,-18.2271,325.275,20.3971,-105.675,-90.0574,-57.7957,-57.407,
4.355,-294.969,-188.772,-33.9052,4.7204,261.177,-3.1572,-66.7155,-60.4095,-411.109,-292.331,21.0156,-20.6071,321.507,21.3369,-104.582,-92.9087,-58.22,-55.8098,
4.36,-236.086,-187.367,41.7569,2.42815,262.25,-2.16108,-70.2127,-61.1123,-450.089,-292.558,121.357,-21.5182,323.646,21.39,-103.458,-94.2648,-58.6622,-56.0392,
4.365,-293.37,-186.912,-32.239,1.74598,260.23,-2.15654,-67.2235,-61.3333,-408.926,-298.401,21.1698,-20.9667,320.194,21.565,-102.287,-93.3865,-59.1194,-58.771,
4.37,-235.52,-187.554,43.9041,1.53998,261.357,-2.73656,-70.6972,-62.289,-447.753,-293.665,119.716,-23.5372,322.56,21.0882,-101.066,-95.3856,-59.5917,-56.7884,
4.375,-292.005,-185.934,-30.7328,0.765729,259.439,-3.32739,-67.7231,-62.083,-406.98,-292.209,21.2061,-25.4088,319.404,21.1551,-99.8026,-96.3248,-60.0757,-55.783,
4.38,-235.162,-186.759,45.881,1.29178,260.603,-3.07955,-71.1693,-62.6832,-445.635,-289.725,118.017,-25.2758,321.987,19.6822,-98.4944,-97.9585,-60.5716,-55.7423,
4.385,-290.833,-187.739,-29.3574,0.306799,258.767,-3.37552,-68.2078,-63.4934,-405.243,-292.098,21.1757,-24.769,319.081,18.8299,-97.1486,-96.961,-61.078,-56.4568,
4.39,-234.961,-186.254,47.728,0.1041,259.949,-4.31115,-71.6278,-63.3184,-443.713,-287.964,116.286,-28.3208,321.814,20.0094,-95.768,-99.4313,-61.5936,-53.9185,
4.395,-289.803,-185.1,-28.0906,-0.410635,258.17,-5.22511,-68.6811,-63.5312,-403.679,-291.589,21.1037,-26.7688,319.087,18.6085,-94.3541,-99.1936,-62.1164,-55.5373,
4.4,-234.862,-185.053,49.4688,-1.85186,259.349,-4.50261,-72.075,-63.9437,-441.931,-292.209,114.552,-27.2617,321.89,18.14,-92.9135,-100.123,-62.649,-56.598,
4.405,-288.849,-184.036,-26.8829,-3.43695,257.597,-4.98166,-69.1412,-64.0658,-402.343,-291.346,21.0261,-28.4811,319.268,18.9068,-91.4481,-101.699,-63.1883,-56.9471,
4.41,-234.793,-186.208,51.1447,-4.07402,258.742,-4.06447,-72.5097,-64.3508,-440.476,-291.036,112.849,-29.4857,322.071,17.643,-89.9652,-101.53,-63.734,-58.0357,
4.415,-287.903,-183.575,-25.7062,-5.13702,256.982,-5.40628,-69.5918,-65.3678,-401.205,-287.91,20.9568,-29.9711,319.471,17.2876,-88.456,-103.67,-64.2876,-57.0258,
4.42,-234.69,-183.491,52.7765,-6.03335,258.064,-6.1679,-72.9367,-66.8325,-439.047,-292.18,111.175,-30.9884,322.199,17.4801,-86.9321,-102.453,-64.8481,-58.6917,
4.425,-286.901,-183.042,-24.5368,-6.4283,256.258,-7.05827,-70.0354,-66.5684,-400.048,-293.756,20.9058,-32.3662,319.559,17.4735,-85.3844,-103.133,-65.4164,-58.9108,
4.43,-234.5,-182.935,54.3805,-8.12726,257.245,-5.32308,-73.3539,-65.4178,-437.572,-290.336,109.549,-33.4589,322.165,16.7872,-83.8114,-103.467,-65.9916,-58.4714,
4.435,-285.972,-182.861,-23.3478,-8.99418,255.373,-5.22754,-70.465,-68.0567,-398.831,-286.56,20.8879,-34.975,319.457,15.3598,-82.1848,-103.416,-66.576,-58.8095,
4.44,-234.504,-182.769,55.983,-9.69648,256.256,-4.77704,-73.7556,-66.468,-436.022,-291.67,107.981,-35.3518,321.93,16.1374,-80.4463,-103.112,-67.1687,-59.8153,
4.445,-285.068,-183.059,-22.1725,-11.086,254.28,-3.71137,-70.8796,-66.6145,-397.545,-293.303,20.9189,-36.2642,319.153,16.0641,-78.6886,-104.024,-67.7711,-59.9401,
4.45,-234.361,-183.467,57.5408,-10.9773,255.04,-4.86232,-74.1396,-66.5711,-434.397,-293.956,106.478,-38.1426,321.503,16.7487,-77.2538,-103.114,-68.3837,-61.1534,
4.455,-284.034,-176.138,-21.0291,-12.9028,252.955,-9.27667,-71.2731,-65.9421,-396.202,-293.846,21.013,-38.3768,318.684,16.4524,-75.6558,-103.125,-69.0091,-62.5784,
4.46,-234.096,-184.027,59.0233,-12.4697,253.603,-6.08471,-74.5026,-67.7866,-432.718,-293.993,105.051,-39.089,320.947,16.1843,-73.9822,-103.846,-69.6452,-64.2162,
4.465,-282.906,-184.902,-19.9605,-12.8322,251.423,-6.19409,-71.6482,-69.0483,-394.834,-293.047,21.1748,-40.1486,318.125,16.4366,-72.295,-105.761,-70.2927,-63.9978,
4.47,-233.764,-181.976,60.4221,-14.1898,251.995,-7.14422,-74.8504,-70.5034,-431.018,-290.53,103.691,-40.705,320.34,15.0656,-70.5931,-106.031,-70.952,-65.1784,
4.475,-281.748,-182.212,-18.966,-13.5138,249.762,-7.79928,-72.0076,-71.0982,-393.478,-289.552,21.4036,-42.4458,317.552,15.9393,-68.8728,-106.208,-71.623,-65.2255,
4.48,-233.441,-179.558,61.7282,-14.2938,250.314,-8.71505,-75.1808,-72.5772,-429.334,-290.107,102.393,-42.9143,319.754,14.6981,-67.1316,-106.568,-72.3061,-65.3957,
4.485,-280.642,-177.498,-18.0654,-14.507,248.082,-9.71128,-72.3477,-72.9774,-392.171,-288.463,21.6873,-44.1266,317.033,14.5308,-65.368,-107.224,-72.9956,-65.4752,
4.49,-233.216,-174.419,62.9296,-15.8714,248.674,-9.93217,-75.4922,-72.698,-427.68,-290.053,100.737,-44.3265,319.288,12.7693,-63.5845,-106.566,-73.6947,-67.3348,
4.495,-279.675,-174.051,-17.2708,-16.5301,246.503,-9.70222,-72.6655,-73.1718,-390.919,-288.804,21.5923,-45.1249,316.659,12.8436,-61.78,-109.273,-74.3971,-66.0636,
4.5,-233.174,-173.3,64.0421,-16.5982,247.195,-11.2234,-75.7866,-75.9962,-426.116,-292.483,99.4395,-46.9207,318.913,13.3963,-59.9352,-107.478,-75.1022,-67.5946,
4.505,-278.915,-174.195,-16.558,-17.5401,245.133,-9.22211,-72.966,-73.8746,-389.808,-297.713,21.8737,-48.6633,316.403,13.129,-58.0628,-106.343,-75.8056,-69.1523,
4.51,-233.379,-172.303,65.065,-17.5741,245.967,-12.3447,-76.0652,-77.0424,-424.815,-294.505,98.1201,-50.1607,318.7,12.6031,-56.1636,-108.924,-76.507,-66.6269,
4.515,-278.423,-171.607,-15.9412,-19.6639,244.048,-12.1474,-73.2509,-76.857,-389.135,-294.906,22.1403,-50.9915,316.315,11.5836,-54.2531,-108.503,-77.2015,-67.2758,
4.52,-233.846,-172.869,65.2151,-20.1433,245.117,-12.0619,-76.3315,-77.3309,-423.81,-291.942,96.7542,-53.3655,318.702,12.0353,-52.3483,-110.858,-77.8866,-66.4556,
4.525,-278.179,-171.156,-16.2439,-20.8361,243.36,-13.6544,-73.5232,-77.5994,-388.64,-291.827,22.3567,-52.8694,316.485,9.86699,-50.4515,-110.464,-78.5608,-66.9702,
4.53,-234.631,-169.974,65.9694,-21.9486,244.536,-13.6012,-76.5858,-77.6132,-422.971,-289.932,95.3098,-54.6744,318.977,10.4416,-48.5634,-111.693,-79.2195,-66.6765,
4.535,-278.28,-170.422,-15.9119,-22.5439,242.952,-13.5513,-73.7811,-77.3289,-388.343,-288.992,22.5052,-55.2129,316.937,8.78786,-46.6879,-111.854,-79.8602,-67.2234,
4.54,-235.738,-170.004,66.6379,-23.1081,244.301,-14.4585,-76.8329,-77.9076,-422.32,-285.543,93.7771,-57.0946,319.525,10.2139,-44.8266,-114.474,-80.4812,-65.4365,
4.545,-278.671,-168.432,-15.6709,-23.5879,242.892,-15.6684,-74.0331,-76.5173,-388.241,-288.706,22.5714,-57.166,317.645,8.34453,-42.9809,-113.039,-81.0771,-68.0283,
4.55,-237.131,-168.07,67.226,-24.3736,244.409,-17.1821,-77.0761,-77.0352,-421.83,-288.464,92.1449,-58.3968,320.299,8.17893,-41.1536,-113.862,-81.6486,-67.7648,
4.555,-279.898,-168.814,-15.4448,-24.6967,243.059,-17.6878,-74.2813,-76.3289,-388.32,-283.583,22.5615,-59.7168,318.529,7.27636,-39.3463,-114.839,-82.1898,-66.6709,
4.56,-238.785,-169.326,67.7817,-26.3894,244.854,-17.7264,-77.3207,-76.0166,-421.501,-286.312,90.4106,-61.1057,321.199,8.66184,-37.5629,-114.931,-82.702,-67.4651,
4.565,-281.539,-169.88,-15.2385,-27.2402,243.511,-18.7537,-74.5363,-77.5955,-388.6,-287.759,22.5544,-62.366,319.523,6.55762,-35.8034,-114.382,-83.1833,-68.2762,
4.57,-240.647,-171.828,68.3274,-28.6257,245.595,-17.7761,-77.5802,-75.458,-421.27,-287.443,88.5518,-63.7364,322.179,6.82221,-34.0704,-115.46,-83.6333,-68.3442,
4.575,-283.369,-173.849,-15.0408,-29.4213,244.236,-18.2043,-74.8032,-75.8543,-389.237,-287.36,22.959,-64.6726,320.562,5.75561,-32.9718,-114.597,-84.0528,-69.3299,
4.58,-242.702,-173.344,68.8643,-30.7102,246.593,-17.8219,-77.8551,-75.5219,-421.011,-290.789,86.381,-65.7596,323.15,5.36664,-32.1897,-114.8,-84.439,-69.669,
4.585,-285.419,-172.463,-14.8452,-32.3231,245.203,-17.8109,-75.0897,-75.4303,-391.153,-288.647,25.6707,-67.0198,321.69,3.5461,-31.4373,-114.685,-84.7927,-70.0782,
4.59,-244.891,-173.699,69.4306,-32.1488,247.771,-19.817,-78.1529,-75.9856,-419.966,-291.789,82.4599,-69.123,324.07,4.22433,-30.7125,-115.411,-85.1146,-70.2361,
4.595,-287.506,-176.109,-14.5778,-34.251,246.275,-19.231,-75.4026,-76.5036,-401.351,-289.14,44.5655,-70.8291,323.341,5.32243,-30.0178,-115.552,-85.4061,-69.2244,
4.6,-247.055,-176.532,70.0661,-34.2565,248.99,-20.2995,-78.4838,-76.211,-412.665,-293.465,66.0966,-72.136,324.555,4.54226,-29.35,-113.733,-85.6704,-71.805,
4.605,-289.545,-178.808,-14.2514,-35.5797,247.329,-19.1807,-75.7467,-74.768,-412.198,-296.426,64.2298,-73.6927,325.002,5.03321,-28.7118,-115.44,-85.9078,-71.2576,
4.61,-249.135,-178.737,70.7388,-37.4288,250.132,-19.803,-78.8425,-77.8243,-411.823,-298.203,62.5199,-75.769,325.45,3.92634,-28.1024,-112.836,-86.1234,-73.9047,
4.615,-291.473,-179.325,-13.8907,-37.326,248.25,-19.5377,-76.1228,-77.0163,-411.669,-296.889,61.2223,-77.6877,325.904,6.62042,-27.522,-113.194,-86.3198,-73.855,
4.62,-251.067,-177.12,71.4307,-37.3493,251.086,-23.3322,-79.2433,-81.2853,-411.68,-302.175,60.1996,-79.02,326.355,4.09289,-26.9714,-111.896,-86.5005,-75.6347,
4.625,-293.237,-176.867,-13.5135,-38.7906,248.946,-19.9529,-76.5374,-76.5331,-411.819,-301.597,59.366,-79.4025,326.775,2.30576,-26.4516,-109.964,-86.6704,-77.4371,
4.63,-252.813,-178.159,72.1239,-38.0803,251.79,-22.5976,-79.6727,-79.6312,-412.307,-300.859,58.6426,-81.5569,327.144,3.76686,-26.2892,-111.241,-86.8331,-77.474,
4.635,-294.794,-178.545,-13.1337,-38.9671,249.347,-22.6297,-76.9809,-80.2558,-413.093,-301.716,57.6983,-82.3158,327.17,2.66105,-26.235,-110.905,-86.9932,-78.9591,
4.64,-254.282,-177.706,72.7974,-40.1675,252.091,-22.9921,-80.1367,-81.6769,-401.977,-301.016,93.0531,-83.4237,318.852,0.630309,-26.2155,-110.04,-87.1549,-80.1706,
4.645,-296.049,-176.903,-12.7707,-39.7019,249.304,-24.7276,-77.4602,-82.2407,-397.279,-304.858,105.328,-84.7452,286.146,2.35622,-26.2283,-110.318,-87.3228,-81.0059,
4.65,-255.473,-177.098,73.441,-39.5331,252.023,-25.894,-80.6317,-82.8174,-397.337,-304.273,105.997,-85.8605,285.306,1.93769,-26.2733,-110.566,-87.5013,-81.1809,
4.655,-297.022,-177.297,-12.4257,-38.3153,248.891,-30.0454,-77.9693,-84.0322,-397.171,-305.356,108.426,-87.2402,279.554,1.78535,-26.3627,-109.993,-87.6924,-82.5094,
4.66,-256.35,-179.737,74.0526,-40.1872,251.552,-26.9509,-81.1559,-83.4935,-406.465,-307.184,83.922,-90.3698,351.923,1.9692,-26.5433,-108.628,-87.9003,-83.4497,
4.665,-297.677,-178.66,-12.113,-40.488,248.075,-28.7598,-78.5024,-84.865,-399.182,-307.388,106.563,-90.7964,287.173,1.65449,-26.7574,-110.648,-88.1291,-82.3099,
4.67,-256.897,-178.728,74.6308,-40.8997,250.683,-29.8996,-81.7012,-85.3205,-407.366,-309.65,85.5489,-92.259,351.391,1.74609,-27.0054,-108.391,-88.3792,-84.0662,
4.675,-298.01,-179.673,-11.8123,-41.5318,246.868,-30.0963,-79.0557,-86.3243,-401.187,-310.62,104.414,-93.8542,295.341,2.00753,-27.2852,-107.283,-88.6515,-84.659,
4.68,-257.033,-179.068,75.167,-41.9737,249.44,-30.9085,-82.2626,-86.5661,-406.295,-309.886,91.6778,-95.1518,335.419,1.84814,-27.597,-106.768,-88.9484,-84.4496,
4.685,-297.614,-177.673,-11.4672,-42.4235,245.304,-33.0127,-79.619,-88.4589,-404.767,-311.533,97.0726,-96.5658,318.878,0.356688,-27.9422,-107.173,-89.2692,-85.0152,
4.69,-256.488,-180.286,75.7156,-42.9286,247.858,-31.4532,-84.6413,-87.4597,-366.958,-306.914,57.0062,-97.9513,320.299,2.88013,-31.8464,-107.439,-89.4294,-83.4011,
4.695,-297.071,-179.369,-11.1881,-44.0603,243.41,-31.1875,-85.0093,-86.8458,-367.103,-306.764,55.1051,-99.0811,321.151,-0.656678,-34.6417,-104.218,-98.6056,-85.8617,
4.7,-255.887,-178.744,76.161,-44.8513,245.977,-32.8699,-89.9603,-87.4729,-363.685,-311.752,51.5236,-100.819,321.243,-1.40228,-36.6807,-104.493,-90.3319,-86.2014,
4.705,-296.302,-180.275,-10.945,-45.5785,241.257,-32.6637,-93.5043,-87.6348,-368.232,-308.794,52.8856,-102.555,320.881,-1.6551,-36.8895,-104.882,-102.032,-85.1716,
4.71,-255.055,-179.435,76.5418,-46.6661,243.884,-33.3479,-100.277,-87.6607,-385.546,-310.157,72.8968,-104.086,321.212,-1.7072,-35.747,-104.546,-91.5022,-86.4191,
4.715,-295.332,-178.228,-10.7622,-47.2248,238.949,-35.5239,-95.8238,-88.6003,-382.388,-311.184,67.5697,-105.428,320.485,-2.22717,-36.3988,-105.291,-97.8628,-86.9264,
4.72,-254.06,-180.85,76.8406,-47.1749,241.698,-33.5574,-100.661,-89.0545,-382.919,-311.943,66.8395,-106.993,319.835,-3.34847,-36.9586,-105.956,-92.954,-87.509,
4.725,-294.248,-178.963,-10.5984,-48.7794,236.608,-32.0744,-96.8333,-90.1714,-382.695,-313.284,65.9242,-107.735,318.983,-6.74788,-37.6711,-103.894,-99.7393,-89.6898,
4.73,-253.002,-178.256,77.1023,-48.4028,239.548,-36.5655,-102.278,-91.3361,-382.854,-313.076,64.5672,-108.735,318.134,-5.11319,-38.4576,-104.099,-94.6669,-90.9334,
4.735,-293.184,-179.622,-10.4852,-48.5179,234.378,-36.8484,-97.4413,-91.6932,-382.315,-310.098,63.0271,-109.317,317.124,-5.59796,-39.2877,-104.997,-101.399,-91.6643,
4.74,-252.055,-177.346,77.3008,-48.8625,237.57,-40.2916,-102.953,-93.3037,-381.649,-310.688,61.326,-110.514,316.107,-6.05421,-40.1409,-104.613,-96.6121,-93.7833,
4.745,-292.253,-174.649,-10.3875,-49.201,232.373,-42.4591,-97.6881,-93.7296,-381.007,-311.601,59.5105,-112.07,315.099,-6.17326,-41.0047,-105.648,-103.127,-94.2669,
4.75,-251.235,-176.78,77.4624,-49.7037,235.864,-42.5821,-103.16,-94.6657,-380.435,-312.386,57.6352,-113.836,314.139,-7.08468,-41.875,-105.018,-98.7543,-95.8924,
4.755,-291.493,-176.871,-10.2714,-50.1564,230.689,-43.4355,-97.8527,-95.0225,-379.971,-313.323,55.7314,-115.882,313.284,-6.94229,-42.7427,-105.931,-105.071,-96.3466,
4.76,-250.604,-175.518,77.6418,-50.5052,234.526,-45.0029,-103.219,-96.4107,-379.322,-314.647,53.9172,-116.78,312.516,-8.34578,-43.6061,-106.031,-101.054,-98.4827,
4.765,-290.974,-175.104,-10.2149,-50.5095,229.424,-46.3258,-98.1247,-96.5731,-379.006,-316.679,52.1503,-118.901,311.935,-9.06757,-44.4606,-107.269,-107.209,-99.2001,
4.77,-250.317,-175.052,77.7477,-50.6568,233.648,-47.6908,-103.23,-98.1619,-378.681,-316.078,50.5085,-120.1,311.552,-7.85941,-45.3035,-109.053,-103.468,-98.6694,
4.775,-290.828,-172.294,-10.1563,-51.1107,228.668,-49.2144,-98.175,-98.5395,-378.574,-316.34,49.0113,-121.031,311.408,-9.05855,-46.1312,-107.506,-109.225,-101.189,
4.78,-250.422,-174.929,77.7992,-51.0926,233.311,-51.7993,-103.298,-102.701,-378.507,-319.248,47.7362,-122.959,311.511,-10.2211,-46.9419,-107.009,-105.943,-103.253,
4.785,-291.15,-171.82,-10.2888,-50.9154,228.494,-52.1219,-98.1162,-101.004,-378.794,-318.189,46.4294,-123.184,311.927,-10.9443,-47.7315,-107.073,-110.452,-104.086,
4.79,-250.996,-175.764,77.7771,-52.4042,233.586,-50.76,-101.776,-103.011,-379.438,-319.825,45.4998,-124.535,312.677,-12.28,-48.4988,-107.347,-108.419,-105.344,
4.795,-291.737,-173.478,-10.2361,-53.0282,228.958,-53.7433,-99.9735,-103.285,-379.941,-321.073,44.8797,-126.1,313.723,-11.9331,-49.2403,-106.469,-115.293,-106.987,
4.8,-252.068,-174.193,77.9092,-53.945,234.499,-53.7616,-103.62,-103.685,-380.931,-320.586,44.4293,-127.033,315.122,-12.4968,-49.9537,-106.86,-110.835,-107.103,
4.805,-293.325,-171.551,-10.2448,-54.581,230.05,-56.8379,-100.077,-104.94,-382.144,-321.62,44.1752,-127.859,316.866,-13.629,-50.6381,-106.724,-117.642,-107.965,
4.81,-253.841,-174.43,78.0579,-56.1044,236.03,-56.121,-103.843,-105.577,-383.537,-325.419,44.1515,-129.276,318.909,-14.22,-51.2899,-107.742,-113.133,-108.707,
4.815,-295.407,-176.548,-10.2004,-57.0816,231.749,-56.9844,-100.299,-106.583,-385.096,-323.602,44.297,-131.107,321.262,-15.1522,-51.908,-105.907,-120.113,-109.406,
4.82,-256.195,-180.549,78.2241,-59.1231,238.105,-55.9953,-104.127,-107.893,-386.895,-324.42,44.6124,-132.942,323.891,-15.0378,-52.4895,-106.824,-115.252,-109.197,
4.825,-298.029,-179.046,-10.1985,-59.9247,233.937,-57.9241,-100.557,-107.941,-388.831,-330.594,45.0317,-135.199,326.773,-15.8649,-53.0344,-106.887,-122.541,-111.061,
4.83,-259.015,-182.03,78.3863,-60.8605,240.613,-59.3072,-104.458,-110.8,-390.902,-330.777,45.5396,-136.202,329.874,-15.6479,-53.539,-107.192,-117.156,-110.762,
4.835,-301.094,-182.183,-10.2476,-61.7283,236.502,-60.3677,-100.883,-109.902,-393.289,-331.177,46.0643,-137.927,333.176,-15.8773,-54.0033,-106.773,-124.963,-112.232,
4.84,-262.263,-183.417,78.505,-62.9875,243.423,-60.5724,-104.843,-111.721,-395.529,-334.026,46.628,-139.114,336.598,-13.1376,-54.4227,-107.565,-118.81,-112.086,
4.845,-304.504,-184.368,-10.3717,-64.2259,239.311,-61.3552,-101.266,-112.874,-397.942,-336.979,47.1594,-141.341,340.116,-16.412,-54.7975,-107.098,-127.346,-114.074,
4.85,-265.795,-186.632,78.5858,-65.2391,246.418,-60.287,-105.428,-113.818,-366.227,-340.371,294.999,-143.578,240.913,-15.4724,-55.1247,-106.403,-120.206,-115.719,
4.855,-308.179,-186.934,-10.6492,-66.5535,242.261,-64.7584,-101.797,-117.409,-411.083,-342.167,-21.3875,-144.589,378.087,-15.1273,-55.4043,-106.74,-129.992,-116.274,
4.86,-275.423,-189.397,77.0621,-68.0024,249.391,-62.2331,-106.235,-116.17,-390.584,-347.363,169.797,-146.457,297.151,-16.4793,-55.6331,-105.939,-121.357,-118.993,
4.865,-315.846,-190.847,-11.9103,-69.2573,245.205,-63.9861,-102.317,-118.954,-417.876,-349.727,-34.6873,-147.013,390.422,-16.9413,-55.8102,-107.171,-132.299,-119.924,
4.87,-277.052,-192.971,77.5269,-70.3293,252.561,-62.2605,-106.982,-120.288,-395.906,-352.936,162.259,-147.932,308.202,-15.2555,-55.9327,-106.103,-122.29,-121.971,
4.875,-319.769,-194.752,-12.5653,-71.2155,248.279,-64.4837,-102.948,-120.542,-377.024,-357.827,100.717,-149.071,384.66,-17.2546,-55.9995,-105.374,-134.812,-125.151,
4.88,-281.189,-196.38,77.0643,-72.3966,255.728,-62.9442,-107.716,-121.583,-398.306,-361.704,174.319,-149.568,310.152,-18.6695,-56.0096,-105.854,-123.033,-127.101,
4.885,-324.074,-198.013,-13.1624,-73.6581,251.345,-66.3461,-103.497,-124.272,-380.136,-363.057,103.617,-149.016,390.292,-18.3406,-55.9633,-106.49,-136.375,-128.439,
4.89,-285.45,-200.019,76.7658,-74.7209,258.885,-67.1543,-108.771,-125.637,-401.271,-365.86,174.811,-148.59,317.403,-17.7931,-55.8544,-105.876,-123.924,-130.743,
4.895,-328.453,-202.145,-13.8185,-76.1683,254.448,-67.5713,-104.182,-126.478,-381.258,-369.199,100.328,-148.958,401.856,-18.7228,-55.6852,-104.558,-139.019,-133.034,
4.9,-289.783,-205.057,76.4431,-77.3189,262.09,-68.4186,-109.609,-127.657,-403.017,-371.933,172.342,-148.819,327.235,-20.1279,-55.4558,-103.06,-124.437,-135.07,
4.905,-332.905,-210.224,-14.5102,-78.8465,257.627,-68.878,-104.663,-130.294,-383.622,-375.446,102.403,-150.048,406.954,-19.048,-55.1521,-104.137,-141.277,-134.672,
4.91,-294.167,-208.33,76.0878,-80.5221,265.391,-69.4005,-110.156,-130.598,-405.114,-378.482,172.287,-150.053,333.902,-18.8475,-54.7808,-104.135,-124.688,-135.017,
4.915,-337.405,-211.627,-15.1756,-82.0481,260.932,-69.4921,-104.929,-131.149,-385.851,-383.598,105.128,-151.462,410.823,-19.7672,-54.4251,-102.003,-142.94,-137.493,
4.92,-298.603,-213.716,75.7544,-83.6143,268.821,-70.1495,-110.445,-132.563,-407.05,-386.452,173.001,-151.852,339.305,-17.9055,-53.9091,-102.888,-124.686,-136.394,
4.925,-342,-215.352,-15.9166,-84.8369,264.422,-70.9986,-104.991,-133.321,-387.658,-388.613,107.461,-151.83,414.655,-17.8914,-53.3552,-102.301,-143.774,-136.781,
4.93,-303.109,-219.302,74.9528,-86.5652,272.47,-71.0355,-110.472,-134.544,-408.869,-390.463,174.031,-152.069,344.052,-17.8029,-52.7282,-102.047,-124.461,-137.052,
4.935,-346.61,-219.445,-17.112,-87.4327,268.12,-71.5303,-104.887,-134.722,-389.304,-394.834,109.821,-152.168,418.177,-17.0145,-52.0291,-101.063,-144.025,-137.828,
4.94,-307.869,-222.116,74.5015,-89.2801,276.32,-71.6707,-110.446,-136.348,-410.521,-396.823,175.373,-152.682,348.2,-17.5634,-51.2736,-99.7569,-124.038,-138.161,
4.945,-351.468,-224.368,-17.8828,-89.995,272.062,-70.4598,-104.724,-136.457,-390.7,-398.811,112.163,-152.298,421.419,-16.7665,-50.4537,-99.7184,-144.097,-137.571,
4.95,-312.381,-225.047,74.224,-90.8105,280.335,-70.9566,-110.265,-136.755,-411.969,-401.446,176.878,-152.524,351.867,-14.9272,-49.5736,-97.4808,-123.409,-138.473,
4.955,-356.113,-226.265,-18.544,-91.6809,276.153,-70.783,-104.456,-137.183,-391.791,-403.499,114.483,-152.072,424.255,-15.6687,-48.6292,-97.9111,-143.943,-138.783,
4.96,-316.884,-226.752,73.9265,-92.1089,284.513,-71.516,-110.047,-137.345,-413.164,-405.111,178.417,-152.064,355.056,-14.3189,-47.6242,-101.02,-122.596,-135.545,
4.965,-360.691,-228.989,-19.1953,-93.1727,280.406,-71.0713,-104.141,-138.347,-392.739,-407.888,116.678,-150.75,426.674,-14.2678,-46.5593,-96.2145,-143.576,-138.857,
4.97,-321.295,-229.082,73.6538,-93.7265,288.788,-70.8925,-156.933,-138.296,-414.093,-409.482,179.824,-149.892,357.75,-14.7303,-45.433,-95.6264,-121.671,-139.016,
4.975,-365.122,-229.481,-19.8033,-94.2067,284.731,-71.2762,-113.454,-139.669,-393.296,-412.19,118.654,-148.475,428.572,-14.7585,-44.2465,-93.5256,-154.64,-140.93,
4.98,-325.529,-231.569,73.399,-94.0353,293.091,-70.8693,-116.563,-139.394,-414.611,-412.459,180.982,-146.811,359.89,-14.5121,-42.9988,-93.4988,-120.647,-141.532,
