time,synergy1,synergy2,synergy3,synergy4,
5.2,0.981594,0.318814,0.549304,0.214323,
5.205,0.979082,0.331015,0.538098,0.211609,
5.21,0.976441,0.343695,0.526927,0.208585,
5.215,0.973686,0.356855,0.515772,0.205263,
5.22,0.970833,0.370509,0.504614,0.201639,
5.225,0.967897,0.384661,0.493429,0.197721,
5.23,0.964898,0.399304,0.482209,0.193512,
5.235,0.961854,0.414436,0.470936,0.18902,
5.24,0.958789,0.430048,0.459599,0.184254,
5.245,0.955713,0.446137,0.448196,0.179219,
5.25,0.952649,0.462684,0.436732,0.173925,
5.255,0.949617,0.479673,0.425193,0.168384,
5.26,0.94663,0.497084,0.413602,0.162604,
5.265,0.943703,0.514892,0.401965,0.156602,
5.27,0.940844,0.533065,0.390307,0.150391,
5.275,0.938063,0.551572,0.378658,0.143987,
5.28,0.93537,0.570372,0.367036,0.137407,
5.285,0.932756,0.589434,0.355488,0.130667,
5.29,0.930228,0.608704,0.344053,0.123788,
5.295,0.927775,0.628132,0.332778,0.116793,
5.3,0.925392,0.647655,0.321712,0.109711,
5.305,0.923067,0.667227,0.310901,0.102563,
5.31,0.920775,0.68678,0.300414,0.0953757,
5.315,0.918504,0.706244,0.290302,0.0881814,
5.32,0.916231,0.725544,0.280627,0.0810171,
5.325,0.913937,0.744618,0.271445,0.0739055,
5.33,0.911595,0.76339,0.262806,0.0668881,
5.335,0.909191,0.781781,0.25477,0.059998,
5.34,0.906698,0.799724,0.247386,0.0532662,
5.345,0.9041,0.817153,0.24069,0.0467275,
5.35,0.901373,0.833999,0.234738,0.0404081,
5.355,0.898512,0.85021,0.22955,0.0343346,
5.36,0.895495,0.865743,0.225152,0.0285215,
5.365,0.892326,0.880559,0.221558,0.0229773,
5.37,0.888997,0.894667,0.218771,0.0176706,
5.375,0.885528,0.908096,0.216773,0.0125412,
5.38,0.881861,0.920732,0.215622,0.00771198,
5.385,0.877871,0.932243,0.215402,0.00359467,
5.39,0.873349,0.942138,0.216255,0.000841868,
5.395,0.867967,0.949615,0.218421,0.000489202,
5.4,0.862463,0.956532,0.221236,0.000166172,
5.405,0.856762,0.962793,0.224727,2.3125e-05,
5.41,0.850866,0.968431,0.228846,3.36688e-05,
5.415,0.844808,0.973605,0.233515,2.26173e-05,
5.42,0.838567,0.978324,0.238694,1.30138e-05,
5.425,0.83212,0.982609,0.244346,1.48309e-05,
5.43,0.825443,0.986507,0.250429,7.62412e-06,
5.435,0.818507,0.990021,0.256914,2.36695e-05,
5.44,0.81129,0.993193,0.263768,3.5587e-05,
5.445,0.803741,0.99597,0.270984,0.000150403,
5.45,0.795839,0.998432,0.278534,0.000298933,
5.455,0.787283,0.99989,0.286624,0.00139495,
5.46,0.77791,1,0.295364,0.00390465,
5.465,0.767463,0.998227,0.30496,0.00852453,
5.47,0.756153,0.995185,0.315243,0.0144613,
5.475,0.744416,0.991976,0.325817,0.0203185,
5.48,0.7322,0.988521,0.336689,0.0262342,
5.485,0.719435,0.984617,0.347937,0.0324486,
5.49,0.706102,0.980232,0.359579,0.0390078,
5.495,0.692203,0.975369,0.371617,0.0459076,
5.5,0.677766,0.970035,0.384039,0.0531284,
5.505,0.662811,0.964235,0.396841,0.0606563,
5.51,0.647376,0.957989,0.410004,0.068453,
5.515,0.631498,0.951307,0.423508,0.0764972,
5.52,0.615222,0.944221,0.437317,0.0847489,
5.525,0.598589,0.936734,0.451419,0.0931829,
5.53,0.581655,0.928867,0.465767,0.101767,
5.535,0.564473,0.92065,0.480327,0.110463,
5.54,0.547093,0.912088,0.495068,0.11925,
5.545,0.529566,0.903219,0.509946,0.128085,
5.55,0.511941,0.894059,0.524929,0.136948,
5.555,0.494268,0.884636,0.539976,0.145806,
5.56,0.476593,0.874967,0.555053,0.15464,
5.565,0.458953,0.865089,0.57013,0.163422,
5.57,0.441391,0.855028,0.585169,0.172131,
5.575,0.423932,0.844814,0.60015,0.180747,
5.58,0.406616,0.834466,0.615038,0.189266,
5.585,0.389466,0.824027,0.629812,0.19766,
5.59,0.372516,0.81352,0.644434,0.205924,
5.595,0.355786,0.802987,0.658882,0.214048,
5.6,0.339299,0.792443,0.673138,0.222025,
5.605,0.323088,0.78193,0.687166,0.22984,
5.61,0.307173,0.771475,0.700941,0.237488,
5.615,0.291587,0.7611,0.714432,0.244967,
5.62,0.276356,0.750844,0.727608,0.252257,
5.625,0.261502,0.740726,0.740449,0.25936,
5.63,0.247059,0.730772,0.752923,0.266264,
5.635,0.233049,0.721004,0.765008,0.272955,
5.64,0.219499,0.711443,0.776676,0.27943,
5.645,0.206425,0.702119,0.787905,0.285672,
5.65,0.193848,0.693041,0.798681,0.291672,
5.655,0.181783,0.684231,0.808979,0.29743,
5.66,0.170234,0.675704,0.818797,0.302927,
5.665,0.159207,0.667478,0.828125,0.308161,
5.67,0.148705,0.659557,0.836951,0.313131,
5.675,0.138728,0.651952,0.845283,0.317827,
5.68,0.129266,0.644666,0.853116,0.322259,
5.685,0.120311,0.637707,0.860459,0.326423,
5.69,0.11186,0.631068,0.86731,0.330326,
5.695,0.103898,0.624739,0.873684,0.333979,
5.7,0.0964193,0.618717,0.879586,0.337393,
5.705,0.0894109,0.612976,0.885024,0.340587,
5.71,0.0828703,0.607508,0.889998,0.343578,
5.715,0.0767852,0.602274,0.89453,0.346388,
5.72,0.071157,0.597243,0.898618,0.349047,
5.725,0.0659734,0.592395,0.902268,0.351577,
5.73,0.0612357,0.587688,0.905485,0.354006,
