time,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
1.045,0.143364,1.60354e-15,0.0993523,0.135431,0.119825,8.40779e-45,0.135509,0.0681205,
1.05,0.145001,1.54143e-44,0.0986917,0.138155,0.119482,8.40779e-45,0.146661,0.0760222,
1.055,0.146167,8.40779e-45,0.0978235,0.139962,0.119661,7.00649e-45,0.157428,0.0867722,
1.06,0.146511,5.60519e-45,0.0966338,0.14048,0.120285,7.00649e-45,0.167716,0.100058,
1.065,0.145884,4.2039e-45,0.0950314,0.139342,0.121218,7.00649e-45,0.177547,0.115136,
1.07,0.144251,4.2039e-45,0.0929748,0.136354,0.122368,7.00649e-45,0.186867,0.131019,
1.075,0.141702,4.2039e-45,0.0904955,0.131628,0.123763,7.00649e-45,0.19544,0.146811,
1.08,0.138449,2.8026e-45,0.0877095,0.125608,0.125629,7.00649e-45,0.20287,0.161784,
1.085,0.134916,2.8026e-45,0.0847724,0.118907,0.128502,8.40779e-45,0.208606,0.175278,
1.09,0.131736,2.8026e-45,0.0818343,0.112072,0.133255,9.80909e-45,0.211988,0.186653,
1.095,0.129702,4.2039e-45,0.0789936,0.105543,0.140904,1.12104e-44,0.212438,0.195315,
1.1,0.129574,4.2039e-45,0.0763074,0.0997157,0.152357,1.26117e-44,0.209639,0.200831,
1.105,0.131905,4.2039e-45,0.0738182,0.0950011,0.16813,1.68156e-44,0.203725,0.203135,
1.11,0.137032,5.60519e-45,0.0715255,0.0918496,0.188237,2.52234e-44,0.195152,0.202717,
1.115,0.145088,8.40779e-45,0.069402,0.090704,0.212128,4.19208e-40,0.184572,0.200492,
1.12,0.156003,1.54143e-44,0.0674546,0.0918707,0.238801,9.88693e-36,0.172746,0.197458,
1.125,0.169481,2.69565e-15,0.0657195,0.0953621,0.267172,1.42192e-32,0.160493,0.194223,
1.13,0.17761,0.037007,0.0732121,0.0976817,0.283046,3.78764e-33,0.127818,0.188157,
1.135,0.19172,0.0486591,0.0744746,0.103553,0.307571,3.27648e-34,0.110424,0.183851,
1.14,0.205613,0.0597349,0.0752419,0.109939,0.33105,7.05528e-38,0.0951995,0.179403,
1.145,0.217949,0.070348,0.0753323,0.11587,0.352825,1.71379e-42,0.0827307,0.174857,
1.15,0.227634,0.0806418,0.0747221,0.120508,0.372459,1.28919e-43,0.0733674,0.170374,
1.155,0.233894,0.090746,0.0735082,0.1232,0.38975,3.36312e-44,0.0671073,0.166023,
1.16,0.236353,0.100689,0.0718957,0.123483,0.404836,2.66247e-44,0.0636843,0.161629,
1.165,0.234963,0.110276,0.0701905,0.121127,0.41837,2.52234e-44,0.0626569,0.156901,
1.17,0.229877,0.119144,0.0687812,0.116144,0.431173,2.52234e-44,0.0635992,0.151606,
1.175,0.221456,0.126985,0.0680383,0.108828,0.443439,2.66247e-44,0.0662482,0.14564,
1.18,0.210255,0.133735,0.0682802,0.0998257,0.454435,3.36312e-44,0.0705365,0.139045,
1.185,0.197186,0.139459,0.0696916,0.0901912,0.463104,7.56701e-43,0.0765617,0.131932,
1.19,0.183489,0.144217,0.0721895,0.0812697,0.468727,2.149e-35,0.0845261,0.124472,
1.195,0.170344,0.147999,0.0753961,0.0743844,0.471006,4.49392e-25,0.0946498,0.116959,
1.2,0.1587,0.150798,0.078791,0.070603,0.47004,6.52633e-14,0.106969,0.109629,
1.205,0.142512,0.151883,0.0854949,0.0665372,0.46867,0.00914149,0.114335,0.102285,
1.21,0.130849,0.153058,0.0908385,0.0684392,0.464008,0.0148595,0.124438,0.0954437,
1.215,0.122434,0.154419,0.0943915,0.0757076,0.456187,0.0197108,0.136392,0.0893055,
1.22,0.116117,0.156625,0.0967157,0.0878588,0.445301,0.0245375,0.148549,0.0837636,
1.225,0.11172,0.160014,0.097601,0.104625,0.431523,0.0291751,0.160966,0.0787594,
1.23,0.109115,0.164401,0.0969558,0.125338,0.416182,0.0334583,0.173909,0.0742654,
1.235,0.108196,0.169122,0.0948254,0.148855,0.401355,0.0371866,0.187818,0.0704265,
1.24,0.1088,0.173362,0.0914807,0.173622,0.388827,0.0401642,0.203134,0.067625,
1.245,0.110823,0.17632,0.0873773,0.197819,0.379704,0.0423826,0.220197,0.0664842,
1.25,0.114123,0.17728,0.08299,0.219821,0.374453,0.0439965,0.239256,0.0676481,
1.255,0.11841,0.175738,0.0786983,0.238505,0.372916,0.0452561,0.260309,0.0716355,
1.26,0.123253,0.171458,0.0747438,0.253202,0.374473,0.0465854,0.282893,0.0787823,
1.265,0.128124,0.164509,0.0712459,0.263611,0.378489,0.0485698,0.305997,0.0892345,
1.27,0.132402,0.155317,0.0682725,0.269805,0.384849,0.0518905,0.327975,0.102952,
1.275,0.135419,0.144718,0.0658004,0.272193,0.394175,0.057115,0.347121,0.119685,
1.28,0.13649,0.133888,0.0637124,0.271464,0.40731,0.0646448,0.362077,0.138936,
1.285,0.134856,0.124237,0.0619343,0.268659,0.424812,0.0747922,0.371641,0.159877,
1.29,0.129733,0.117156,0.0604632,0.265276,0.446779,0.0878091,0.37472,0.181288,
1.295,0.120475,0.113869,0.0593245,0.263124,0.472997,0.10363,0.370443,0.201812,
1.3,0.10681,0.115196,0.0585886,0.263839,0.503191,0.121844,0.358364,0.220204,
