mtu,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
glmed2_r,0.0669264,0.0707536,0.0769989,0.10636,0.0842826,0.0344367,0.0978648,0.0874702,
glmed3_r,0.107336,0.0595761,0.0434536,0.0264414,0.0158874,0.00638849,0.0810774,0.0503225,
glmin1_r,0.00787532,0.0779619,0.0323736,0.0968129,0.0496103,0.0246042,0.0803241,0.0411273,
glmin2_r,0.0947563,0.0119322,0.0956648,0.029694,0.102793,0.110548,0.0245519,0.106315,
glmin3_r,0.0460033,0.0964445,0.08844,0.0476811,0.0897893,0.0496283,0.0775265,0.0168039,
grac_r,0.0893293,0.090442,0.0869961,0.102349,0.0983988,0.044918,0.106177,0.0580725,
iliacus_r,0.0470619,0.078957,0.0927012,0.105479,0.0163737,0.0501321,0.0680028,0.0167349,
perbrev_r,0.0946783,0.0784221,0.0462608,0.0422667,0.0514293,0.00333511,0.102422,0.0528151,
perlong_r,0.0736882,0.0880172,0.052568,0.0634298,0.0846151,0.0934165,0.101822,0.0905018,
piri_r,0.108681,0.108129,0.0867931,0.0524595,0.0525489,0.0972079,0.0342812,0.0976552,
psoas_r,0.0988403,0.052926,0.0671457,0.106507,0.0943751,0.088002,0.0252245,0.0910267,
recfem_r,0.00721397,0.0128538,0.672523,0.127307,0.000418007,0.0512606,0.0172601,0.336427,
sart_r,0.00732215,0.0128981,0.67263,0.127389,0.000229416,0.0512284,0.0172877,0.336353,
semimem_r,0.00404975,5.903e-07,0.0170193,0.0289515,0.00386349,0.112187,0.54389,0.0959612,
semiten_r,0.00404847,1.63851e-07,0.0170185,0.0289512,0.00386481,0.112187,0.54389,0.0959617,
soleus_r,0.0210859,0.0406482,0.032976,0.102415,0.110709,0.0172422,0.0728843,0.0338481,
tfl_r,0.00718694,0.0128418,0.672496,0.127286,0.000466634,0.0512696,0.0172504,0.336447,
tibant_r,0.0993313,0.0878592,0.0443118,0.0281577,0.00223138,0.0360512,0.0321661,0.0106242,
tibpost_r,0.109208,0.0764795,0.0822607,0.111495,0.0293387,0.0222656,0.0727322,0.055795,
vasint_r,0.0799895,0.101401,0.0560618,0.107659,0.0356433,0.0946871,0.0848464,0.111622,
vaslat_r,0.00924477,9.73013e-17,1.68767e-20,0.0101755,0.00214489,8.56004e-09,0.0308307,0.578246,
vasmed_r,0.00907311,3.00598e-17,2.73097e-20,0.00992174,0.00235706,7.51603e-09,0.0307803,0.578342,
addbrev_l,0.107766,0.0853337,0.0910454,0.0773496,0.0975775,0.104971,0.0913607,0.105696,
addlong_l,0.0671833,0.0948264,0.0405616,0.050979,0.0748284,0.00502901,0.0247632,0.0200013,
addmagDist_l,0.0755799,0.109733,0.0485107,0.0371742,0.103452,0.0538003,0.0988223,0.105188,
addmagIsch_l,0.0101108,0.0800245,0.061589,0.0561708,0.0915223,0.0294373,0.0146164,0.0765828,
addmagMid_l,0.07572,0.0419215,0.0251804,0.0648782,0.0273182,0.0266222,0.00532183,0.0730079,
addmagProx_l,0.0225532,0.0748578,0.0761521,0.0930485,0.0446469,0.0076057,0.0341439,0.0157449,
bflh_l,0.630982,0.018813,0.00406058,0.0237928,0.0877131,0.000456993,0.0255384,5.19241e-06,
bfsh_l,0.630976,0.0188341,0.00404344,0.0237953,0.0877124,0.000421902,0.0255403,2.18823e-05,
edl_l,0.0433481,0.0901617,0.10651,0.10657,0.00410568,0.0835107,0.053611,0.0214569,
ehl_l,0.00846837,0.0096412,0.0820929,0.032279,0.0381063,0.110728,0.101707,0.0505492,
fdl_l,0.0491755,0.0115111,0.098019,0.0598188,0.0166934,0.0426573,0.090762,0.0541916,
fhl_l,0.102015,0.106637,0.102175,0.0796387,0.0831783,0.0880046,0.0826447,0.0202825,
gaslat_l,0.0569675,0.0857928,0.0535471,0.0088751,0.0280855,0.109094,0.0868727,0.0466662,
gasmed_l,0.0656761,0.100279,0.0493881,0.107109,0.0421069,0.00607307,0.0415054,0.00545458,
glmax1_l,0.0606469,0.676172,0.0821823,0.00617386,0.066764,0.0546232,0.0688376,0.00211362,
glmax2_l,0.0606508,0.676169,0.0821908,0.00619088,0.0667538,0.0546234,0.0688469,0.00209914,
glmax3_l,0.0606466,0.676172,0.0821818,0.00617052,0.0667653,0.0546235,0.068837,0.00211466,
glmed1_l,0.005388,0.097869,0.0441967,0.107843,0.0460265,0.0230917,0.0346485,0.0944719,
glmed2_l,0.0394976,0.0433137,0.101126,0.0769824,0.10243,0.0503319,0.00690595,0.0681634,
glmed3_l,0.0639656,0.0684645,0.0882037,0.0494659,0.00736511,0.0963119,0.0833757,0.0269736,
glmin1_l,0.065754,0.0629821,0.0171024,0.0962132,0.00258684,0.0584816,0.042857,0.0808656,
glmin2_l,0.108956,0.0998369,0.0622477,0.0419079,0.0575649,0.0313821,0.10772,0.033393,
glmin3_l,0.057283,0.0849735,0.0564813,0.0882674,0.0293858,0.00884825,0.0874479,0.0636617,
grac_l,0.0545941,0.0298884,0.0229218,0.0984049,0.0587733,0.111351,0.0271014,0.101318,
iliacus_l,0.0218339,0.00351634,0.0416741,0.0195896,0.108446,0.059384,0.00155983,0.0954236,
perbrev_l,0.0269252,0.0351674,0.0567676,0.098844,0.0225816,0.0662644,0.0443134,0.0116251,
perlong_l,0.0445909,0.0899385,0.00106445,0.0441255,0.0559071,0.0417504,0.0116277,0.0525918,
piri_l,0.0293438,0.0657682,0.0869659,0.0525444,0.0362034,0.0616584,0.0674783,0.0919018,
psoas_l,0.0389498,0.0672896,0.0695959,0.00822609,0.0295473,0.106171,0.0389145,0.0501479,
recfem_l,0.026605,0.0286446,0.00857041,0.683967,0.280735,0.0205048,0.0017154,0.00383024,
sart_l,0.0266011,0.0286413,0.00858069,0.683973,0.280724,0.020498,0.00178102,0.00378994,
semimem_l,0.630981,0.0188002,0.00405723,0.0237844,0.0877247,0.000485311,0.0255204,1.44159e-05,
semiten_l,0.630972,0.0189523,0.00404257,0.0238431,0.0876424,0.000164877,0.025628,2.45972e-05,
soleus_l,0.0901801,0.00707493,0.0247969,0.0188944,0.0376155,0.0679326,0.0942181,0.00931379,
tfl_l,0.0266143,0.028647,0.00856188,0.683958,0.280748,0.0205173,0.00161264,0.00388845,
tibant_l,0.000533849,0.0234211,0.0467713,0.0818649,0.0927693,0.0112288,0.081477,0.0783601,
tibpost_l,0.044329,0.0473944,0.0314539,0.0598263,0.0691998,0.0911881,0.00162717,0.0845295,
vasint_l,0.107015,0.0893082,0.0318088,0.039584,0.0390139,0.0467164,0.0271787,0.0660148,
vaslat_l,0.0170095,0.0226305,0.0686892,0.00103298,0.649322,2.23791e-23,5.1633e-08,7.88068e-32,
vasmed_l,0.0170092,0.0226302,0.0686886,0.00103758,0.649321,3.98251e-22,4.84509e-08,1.34763e-31,
