mtu,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
glmax1_l,0.00266771,0.281706,0.0313984,0,0,0.167019,0.0252138,0.110244,
glmax2_l,0.00266771,0.281706,0.0313984,0,0,0.167019,0.0252139,0.110244,
glmax3_l,0.0026677,0.281706,0.0313984,0,0,0.167019,0.0252138,0.110244,
glmed1_l,0.00152225,0,5.51109e-05,0,0,0,0.0378751,0,
glmed2_l,0.203153,0,0,0,0,0.000358929,0.0166967,0,
glmed3_l,0.0892523,0.0932915,0.0898633,0.0864649,0.0419817,0.105539,0.0851644,0.0757597,
glmin1_l,0.0020832,6.14735e-05,0.000111592,0.00381748,5.15195e-05,0.000238279,0.00889314,0,
glmin2_l,0.0967116,0.00165067,0.038924,0.00755367,0.00204972,0.015869,0.00644191,0.0365095,
glmin3_l,0.0888389,0.0929164,0.081223,0.0867414,0.109468,0.0948129,0.0677045,0.0828688,
grac_l,0.0134686,0,0,0.000400394,0,0.00109133,0.0250571,0,
iliacus_l,0.080551,0.061789,1.57126e-05,0.00182781,0.00507477,0,0.00324963,0.000472112,
perbrev_l,0.399475,0.123885,0.134196,0.12176,0.124323,0.12564,0.0887548,0.0760265,
perlong_l,0.160508,0.128323,0.0442557,0.0368908,0.0802149,0.0867264,0.0964703,0.00756906,
piri_l,0.0856124,0.110644,0.100766,0.0866364,0.0837006,0.0914435,0.103438,0.0871879,
psoas_l,0.144999,0.232626,0,0.000354002,0.124303,0,0.0083964,0.0069977,
recfem_l,0.0237099,0.000602371,0.116289,0.239212,0.145111,0.404596,0,0.058804,
sart_l,0.0237099,0.000602377,0.116289,0.239212,0.145111,0.404596,0,0.058804,
semimem_l,0.0787256,0.115787,0.139843,0.033033,0.00880154,0.0570302,0,0.061753,
semiten_l,0.0787256,0.115787,0.139843,0.033033,0.00880154,0.0570302,0,0.061753,
soleus_l,0.0377985,0.0602767,0.00163249,0.00899982,0,0.0623663,0.0134656,0,
tfl_l,0.0237099,0.000602363,0.116289,0.239212,0.145111,0.404596,0,0.058804,
tibant_l,0.0951946,0.0722603,0.081333,0.140872,0.10802,0.0868897,0.00318902,0.190387,
tibpost_l,0.030913,0.0454438,0.00266443,0.0374802,0.015024,0.0295216,0.0114568,0.00104647,
vasint_l,0,0.697852,0,0.763082,0.0708018,0,0,0,
vaslat_l,0.165967,0.100351,0.0569284,0.0197867,0.0719029,0.0151491,0.00552458,0.302064,
vasmed_l,0.165966,0.100356,0.0569182,0.0197865,0.0719026,0.01515,0.00552083,0.302065,
