mtu,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
semiten_r,0.0676588,0.00107103,0.110215,0.0976221,0.102525,0.0116146,0.0119721,0.377325,
soleus_r,0.00969093,0.0304602,0,0.013733,0.0183321,0.0111269,0.0265043,0.00946266,
tfl_r,0.057721,0.189107,0.0308257,0.101747,0.010109,0.01481,0.201089,0.206939,
tibant_r,0.0403677,0.0119172,0.0274901,0.04077,0.0355771,0.0279121,0.0101477,0.000116338,
tibpost_r,0.092593,0.0944806,0.0698021,0.0656755,0.04867,0.0843053,0.0463944,0.06943,
vasint_r,0.102556,0.14172,0.0857974,0.0819238,0.113524,0.184078,0.17335,0.097802,
vaslat_r,0.0866051,0,0.243289,0.214494,0.0234923,0.0184475,0,0.0613193,
vasmed_r,0.0865197,0,0.243192,0.214966,0.0240139,0.0189045,0,0.0619148,
addbrev_l,0.00177747,0.0440039,0,0.00464593,0.173279,0.0302134,0.016987,0.00823163,
addlong_l,0.00349089,0.0440534,0,0,0.0906794,0,0.0159961,0,
addmagDist_l,0.00514666,0.0148497,0.00658833,0,0.00594578,0.0025427,0.0267849,0.0183631,
addmagIsch_l,0.00263442,0.00796729,0.0110387,0.0259533,0,0.0143217,0,0,
addmagMid_l,0.014644,0.0327245,0.0352953,0.0574224,0.0235395,0.0576863,0.0109647,0.0242871,
addmagProx_l,0.111975,0.258009,0.202907,0.0906748,0.340848,0.246024,0.22389,0.077258,
bflh_l,0.443118,0.0420933,0.0379632,0.116623,0.0261097,0.0314052,0.000195867,0.0346324,
bfsh_l,0.443118,0.0420933,0.0379634,0.116622,0.0261095,0.0314053,0.000195917,0.0346321,
edl_l,0.0479713,0.0516927,0.0366508,0.0548434,0.0430255,0.040421,0.0267047,0.0516735,
ehl_l,0.0525476,0.0247635,0.0412735,0.0539214,0.0443594,0.0156565,0.0484361,0.00865529,
fdl_l,0.0916696,0.08741,0.0948234,0.0833248,0.0884056,0.14554,0.103794,0.0881689,
fhl_l,0.101064,0.0986484,0.0822366,0.0606671,0.0897088,0.0957144,0.106535,0.0933644,
gaslat_l,0.080492,0.0251987,0.075051,0.0603169,0.0232755,0.0467376,0.0194596,0.082738,
gasmed_l,0.0814852,0.0923397,0.0431842,0.0167421,0.0977796,0.0758085,0.0779963,0.082807,
glmax1_l,0.0868835,0.0040899,0.00738836,0.100853,0.287062,0.225413,0,0.123719,
glmax2_l,0.086886,0.00409048,0.00738873,0.100852,0.28706,0.225413,0,0.123714,
glmax3_l,0.086883,0.00408979,0.00738833,0.100853,0.287062,0.225413,0,0.12372,
glmed1_l,0.00114392,0,0,0,0,0,0,0.00422516,
glmed2_l,0.00106443,0,0,0.0059547,0,0,0,0.00137162,
glmed3_l,0,0,0.004305,0.00333535,0,0,0,0.00180445,
glmin1_l,0,0.00254834,0,0.000500234,0,0,0.00588315,0,
glmin2_l,0.00460084,0.0123782,0,0.00383507,0.00303232,0.0366556,0.00860502,0.0339206,
glmin3_l,0.0522251,0.0640577,0.06178,0.0465334,0.0745951,0.053964,0.0591325,0.0723683,
grac_l,0.00197037,0.00411484,0.0237802,0.0297563,0.00960337,0.0082565,0.0161272,0.0268854,
iliacus_l,0,0.0790186,0.0363672,0,0.179042,0.0530191,0,0,
perbrev_l,0.401336,0.302531,0.12247,0.310878,0.15349,0.330287,0.0993908,0.0971986,
perlong_l,0.13269,0.36022,0.119023,0.317324,0.401798,0.374841,0.132469,0.308219,
piri_l,0.0588301,0.0590631,0.0578224,0.056746,0.0627269,0.0437786,0.0578494,0.0440276,
psoas_l,0.204869,0.257426,0.303665,0.171336,0.343299,0.238961,0.239797,0.168703,
recfem_l,0.0564047,0.00226506,0.0386903,0.145028,0.0329804,0.0269108,0.382805,0.0610168,
sart_l,0.056323,0.00230613,0.0386425,0.14509,0.0330424,0.026928,0.382768,0.0610951,
semimem_l,0.443118,0.0420933,0.0379632,0.116623,0.0261096,0.0314052,0.000195816,0.0346324,
semiten_l,0.443118,0.0420933,0.0379632,0.116623,0.0261097,0.0314052,0.000195883,0.0346324,
soleus_l,0.0889082,0.168854,0.114042,0.128167,0.181473,0.139379,0.234462,0.168028,
tfl_l,0.0563346,0.0022995,0.0386528,0.145081,0.0330272,0.0269257,0.382772,0.0610825,
tibant_l,0.042531,0.0197976,0.0519509,0.0424155,0.0407945,0.0478715,0.0305935,0.0540214,
tibpost_l,0.0284318,0.0515731,0.0922546,0.0762502,0.0830341,0.0397295,0.0708437,0.0822324,
vasint_l,0.129234,0.202655,0.113993,0.107003,0.126535,0.216598,0.183656,0.10524,
vaslat_l,0.144581,0,0.0384291,0.311979,0.111137,0.000151332,0.0149913,0.00110108,
vasmed_l,0.132694,0,0.0521949,0.318437,0.0865786,0,0.0143618,0,
quad_fem_r,0.0370214,0.148859,0.0783216,0.0767626,0.00307393,0.227739,0.3599,0.206738,
obt_internus1_r,0.00112384,0.0204276,0.00119171,0.0433191,0.00101167,0.00015267,0.11314,0.0411887,
obt_internus2_r,0,0,0,0,0,0.0380978,0.044657,0.00530926,
obt_internus3_r,0.00103655,0,0,0.0103313,0,0.0487644,0.100245,0.00647274,
obt_externus1_r,0.226561,0.371536,0.231029,0.109724,0.25471,0.399903,0.433235,0.322242,
obt_externus2_r,0.237924,0.407914,0.250844,0.123354,0.192927,0.424726,0.513577,0.268512,
obt_externus3_r,0.232075,0.37471,0.224548,0.017928,0.313472,0.339116,0.367356,0.30979,
gemelli_sup_r,0.0041388,0.00507823,0,0,0,0.0076157,0.116579,0,
gemelli_inf_r,0.00875397,0.060007,0.00322901,0.00170026,0.0483997,0.0127492,0.16539,0.0410194,
pect_r,0.0181073,0.029554,0.0471506,0.0192273,0.216803,0.00629076,0.0118605,0.00186766,
quad_fem_l,0.128127,0.0532686,0.0605195,0.05755,0.00530191,0.0880208,0.0455249,0.119033,
obt_internus1_l,0.0176417,0.00211439,0.0209261,0.02443,0.00574019,0.00843862,0.029576,0.0354007,
obt_internus2_l,0.00840468,0.0171302,0.0255375,0.016894,0.00177098,0.0191271,0.0377236,0.0341813,
obt_internus3_l,0.0156383,0,0,0.0222379,0.0142933,0.00597558,0.0420199,0.00933235,
obt_externus1_l,0.22153,0.42987,0.232816,0.293029,0.210144,0.332497,0.504012,0.25964,
obt_externus2_l,0.228516,0.460222,0.233704,0.262996,0.196599,0.336531,0.528755,0.232758,
obt_externus3_l,0.192595,0.380317,0.242167,0.2498,0.20296,0.341592,0.424444,0.233361,
gemelli_sup_l,0.0397375,0.0198604,0,0.010916,0.00712816,0.00136035,0.0228482,0.0367249,
gemelli_inf_l,0.0671189,0.0302008,0.0537908,0.0374354,0,0.0657915,0.0262353,0.0867767,
pect_l,0,0.078197,0.0925199,0.00761448,0.192624,0.0487359,0.0608422,0,
