time,hip_flexion_r,hip_flexion_r_id,hip_adduction_r,hip_adduction_r_id,hip_rotation_r,hip_rotation_r_id,knee_angle_r,knee_angle_r_id,ankle_angle_r,ankle_angle_r_id,hip_flexion_l,hip_flexion_l_id,hip_adduction_l,hip_adduction_l_id,hip_rotation_l,hip_rotation_l_id,knee_angle_l,knee_angle_l_id,ankle_angle_l,ankle_angle_l_id,
0.345,-16.0447,4.60396,-41.3308,-42.5842,0.973564,6.25514,6.24324,46.8688,-17.3083,-20.8836,-1.49936,9.91331,-9.46991,-9.52879,-1.37586,2.4796,1.61407,10.0926,2.74623,2.8097,
0.35,-13.9519,4.68915,-40.9918,-42.4994,0.552213,6.10245,5.10017,43.5521,-21.5972,-23.5404,1.60035,11.1506,-5.8571,-9.28615,-1.12152,2.09677,0.859302,10.5085,1.91878,2.69904,
0.355,-11.7873,4.59075,-42.0365,-42.6797,0.430071,5.98951,3.76804,40.1804,-25.6475,-26.0854,-0.834486,12.2429,-8.60424,-8.75055,-1.38516,1.56935,0.443201,10.6736,1.19296,2.56943,
0.36,-9.88983,4.45968,-41.0794,-43.0788,0.261568,5.8881,2.30476,36.8304,-28.8363,-28.5077,1.69971,13.0974,-5.37314,-8.01807,-1.19324,0.951613,-0.11277,10.592,0.448624,2.42356,
0.365,-7.26334,4.40759,-41.7974,-43.5282,-0.0626214,5.76267,0.771455,33.5599,-31.2085,-30.8013,-1.29899,13.6564,-8.43082,-7.17687,-1.4976,0.29539,-0.715108,10.2807,-0.461968,2.26508,
0.37,-4.09124,4.51042,-37.7153,-43.8042,-0.228934,5.57954,-0.809061,30.4165,-33.2366,-32.9575,0.789949,13.8948,-5.71898,-6.3026,-1.32359,-0.353362,-1.1141,9.767,-0.936473,2.0983,
0.375,-0.528519,4.81107,-37.5173,-43.7363,-0.267366,5.32087,-2.34986,27.4414,-34.9791,-34.968,-2.20615,13.8154,-8.77097,-5.45574,-1.66172,-0.956784,-1.64732,9.08479,-1.68939,1.92785,
0.38,3.06305,5.30833,-36.4451,-43.251,-0.323615,4.98708,-3.73491,24.6511,-36.2663,-36.8452,-1.77748,13.443,-8.22701,-4.68061,-1.58414,-1.4863,-2.43373,8.2711,-2.48917,1.75834,
0.385,6.51569,5.9292,-34.9477,-42.3818,-0.402755,4.59224,-5.09518,22.0151,-37.7142,-38.6192,0.15712,12.8179,-3.64952,-4.00566,-1.99004,-1.92292,-2.97317,7.36314,-3.20266,1.59409,
0.39,9.65114,6.57107,-33.7925,-41.239,-0.450642,4.15782,-6.31417,19.4895,-39.3691,-40.305,-1.89211,11.9897,-6.71781,-3.44474,-1.86252,-2.25689,-3.68617,6.39576,-3.8175,1.43886,
0.395,12.6668,7.13347,-32.2576,-39.9702,-0.512957,3.70422,-7.30003,17.0325,-41.1036,-41.9012,-3.74984,11.012,-8.81865,-2.99919,-2.00963,-2.48676,-4.14901,5.39975,-4.30721,1.29579,
0.4,14.993,7.57361,-31.0503,-38.713,-0.714381,3.24603,-8.05329,14.6292,-42.6951,-43.4003,-4.7335,9.93744,-9.76373,-2.66061,-1.72053,-2.61791,-4.73267,4.40083,-4.67671,1.16726,
