mtu,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
vaslat_r,0.0653872,0.237969,2.8026e-45,0.00775652,2.8026e-45,2.8026e-45,1.4013e-45,0.00696972,
vasmed_r,0.0653872,0.237969,2.8026e-45,0.00775652,2.8026e-45,2.8026e-45,1.4013e-45,0.00696972,
addbrev_l,0.00241593,0.0497771,0.0203225,0.040673,0.0530287,0.0361696,0.0234905,0.0392733,
addlong_l,0.0119488,0.0660891,0.0706326,0.0677429,0.0061153,0.00412946,0.0457038,0.00131671,
addmagDist_l,0.0578834,0.0237165,0.023709,0.0399519,0.064485,0.00138973,0.00983566,0.0165699,
addmagIsch_l,0.0284058,0.00339297,0.0491212,0.0318888,0.00829945,0.0297503,0.0674773,0.0505953,
addmagMid_l,0.00369343,0.0712862,0.0653347,0.0598316,0.0519508,0.0668238,0.0486249,0.0180134,
addmagProx_l,0.0219765,0.0626459,0.0565495,0.0163915,0.0714275,0.0219825,0.0585375,0.0479645,
bflh_l,0.000429007,1.40422e-05,0.0838984,0.00247683,0.171593,0.000727633,0.099099,0.875953,
bfsh_l,0.000429005,1.40421e-05,0.0838984,0.00247683,0.171593,0.000727634,0.099099,0.875953,
edl_l,0.000223539,0.0504194,0.0423326,0.0292114,0.0556771,0.0053535,0.031091,0.0248073,
ehl_l,0.0447921,0.0503749,0.0361673,0.0159576,0.0443641,0.0713195,0.0273183,0.0566887,
fdl_l,0.0308395,0.0616222,0.0506232,0.0640729,0.0520051,0.0447425,0.0536326,0.00185922,
fhl_l,0.0303383,0.0324199,0.0290239,0.0438928,0.0500932,0.0257884,0.0365052,0.0407746,
gaslat_l,0.0662565,0.0374428,0.0460708,0.0647919,0.00767232,0.0493834,0.0432467,0.0496699,
gasmed_l,0.0207073,0.0524744,0.0404513,0.0677075,0.000234507,0.0538371,0.062687,0.0638617,
glmax1_l,5.05082e-05,5.63615e-07,2.01971e-07,0.150016,0.29555,0.328084,0.078034,0.0539435,
glmax2_l,4.87722e-05,5.0071e-07,4.9086e-07,0.150017,0.29555,0.328084,0.0780334,0.0539438,
glmax3_l,4.88186e-05,5.02575e-07,4.83755e-07,0.150017,0.29555,0.328084,0.0780334,0.0539438,
glmed1_l,0.0541607,0.0392342,0.0494754,0.0294673,0.0345872,0.0119897,0.0325551,0.0636474,
glmed2_l,0.0709729,0.0645976,0.0516231,0.0395125,0.0134894,0.0522108,0.0527627,0.048734,
glmed3_l,0.0527331,0.0137148,0.0420003,0.0118195,0.0563093,0.0325096,0.0369748,0.0578102,
glmin1_l,0.0268211,0.0685792,0.0115904,0.0225981,0.0707193,0.0289475,0.0403561,0.0394193,
glmin2_l,0.0713564,0.069217,0.0392009,0.0118411,0.0137359,0.063141,0.0317783,0.0106447,
glmin3_l,0.0678273,0.0388512,0.016503,0.0543237,0.000562829,0.040513,0.0402987,0.0707699,
grac_l,0.0331325,0.0379925,0.00351726,0.0237152,0.0162712,0.0500086,0.0340494,0.0340966,
iliacus_l,0.0574157,0.0252579,0.0680001,0.0326917,0.0620515,0.0680046,0.00875661,0.00743712,
perbrev_l,0.00101653,0.0683198,0.00970805,0.0301479,0.0251177,0.0110664,0.0496756,0.0366901,
perlong_l,0.0664353,0.0167846,0.0695711,0.0241089,0.0414267,0.0489668,0.0381777,0.0651543,
piri_l,0.0131439,0.0545699,0.0148539,0.0494592,0.0108201,0.0543761,0.0698951,0.0488788,
psoas_l,0.02973,0.0297182,0.0580355,0.0436446,0.0473433,0.0162384,0.0295655,0.064465,
recfem_l,2.27837e-12,1.99286e-11,0.0106966,0.0835937,2.9865e-24,7.00649e-45,0.0432373,0.00898886,
sart_l,2.15047e-12,1.319e-11,0.0106966,0.0835937,9.07957e-25,7.00649e-45,0.0432373,0.00898886,
semimem_l,0.000429007,1.40421e-05,0.0838984,0.00247683,0.171593,0.000727633,0.099099,0.875953,
semiten_l,0.000429004,1.40421e-05,0.0838984,0.00247683,0.171593,0.000727633,0.099099,0.875953,
soleus_l,0.0690416,0.0626393,0.0663991,0.0687804,0.0431939,0.0494834,0.021555,0.044824,
tfl_l,2.22982e-12,1.71088e-11,0.0106966,0.0835937,2.47543e-24,7.00649e-45,0.0432373,0.00898886,
tibant_l,0.0194853,0.068671,0.0327107,0.0629941,0.0707519,0.0130952,0.0266326,0.0648435,
tibpost_l,0.0690364,0.071056,0.0476555,0.0202185,0.0239376,0.0619186,0.0666649,0.0621108,
vasint_l,0.0521036,0.00513321,0.0448994,0.0232969,0.0459307,0.0664299,0.0391473,0.0457645,
vaslat_l,3.68385e-18,0.00723428,4.35787e-10,0.000464853,0.0410099,0.000385536,0.207857,6.04886e-09,
vasmed_l,7.03859e-19,0.00723436,3.13903e-10,0.00046477,0.04101,0.000385288,0.207857,5.7449e-09,
