mtu,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
grac_r,0.00316986,0.0954545,1.08532e-05,0,0.235409,0,0.0744912,0.0507017,
iliacus_r,0.0839905,0,0.141217,0.0102176,0.0918354,0.307972,0.246574,0.324803,
perbrev_r,0.0960788,0.0658363,0.187857,0.166325,0.263551,0.0904294,0.384862,0,
perlong_r,0.0910537,0.0759668,0.094498,0.115313,0.210648,0.00779996,0.357753,0.0253804,
piri_r,0.0420725,0.0776982,0.0834522,0.0889767,0.0451997,0.0150753,0.0491722,0.144576,
psoas_r,0.0637978,0.0807937,0.149418,0.0165774,0.202495,0.338526,0.20359,0.278754,
recfem_r,0.0115342,0.0491065,0.0110329,0.0107574,0.0653536,0.00719528,0.00892424,0.00509728,
sart_r,0.0115315,0.0491044,0.0110339,0.0107604,0.0653547,0.00719025,0.00892425,0.00509711,
semimem_r,0.0407192,0.36846,0.147107,0.0192357,0.0089302,0.00446082,0,0.0310037,
semiten_r,0.0407192,0.36846,0.147107,0.0192357,0.0089302,0.00446082,0,0.0310037,
soleus_r,0.0416107,0,0,0,0.0601171,0.0188686,0.411124,0,
tfl_r,0.0115289,0.0491039,0.0110344,0.0107618,0.0653559,0.00718757,0.00892436,0.00509709,
tibant_r,0.292501,0.458855,0.0126278,0.00243848,0.00265266,0.0138371,0.00446778,0.00639555,
tibpost_r,0.0215311,0.00244011,0.0227919,0.0726022,0.126921,0.010366,0.448289,0.0319732,
vasint_r,0.068974,0.0500354,0.0871122,0.0634411,0.0629012,0.0628022,0.0638782,0.0491764,
vaslat_r,0.0755635,0.255925,0,0.0151812,0,0.00434898,0.0152488,0.00392897,
vasmed_r,0.0755635,0.255925,0,0.0151812,0,0.00434898,0.0152488,0.00392897,
addbrev_l,0.0683314,0.00158212,0.0494312,0.339362,0.318222,0.136341,0,0,
addlong_l,0,0,0.0383353,0.403558,0.0976523,0.030099,0.018555,0.0203958,
addmagDist_l,0.0331051,0.0325947,0.049165,0.0713239,0.0835021,0.0698675,0.0181314,0.0120109,
addmagIsch_l,0.0217794,0.0801129,0.0307427,0.0222605,0.0519823,0.0140691,0.0537624,0.0492973,
addmagMid_l,0,0.00189576,0.0602678,0.194916,0.0518888,0.0171399,0.00726565,0.0191917,
addmagProx_l,0.00900506,0.00564005,0.126759,0.289383,0.459759,0.106748,0.0367502,0.0124396,
bflh_l,0.0141719,0.0573131,0.012084,0.0408257,0.218475,0.0349247,0.0399588,0.95559,
bfsh_l,0.014174,0.0573131,0.0120827,0.0408255,0.218475,0.034924,0.0399589,0.95559,
edl_l,0.0632173,0.0652597,0.0245706,0.0823618,0.0535329,0.0565056,0.0506285,0.039173,
ehl_l,0.0889437,0.0643039,0.188195,0.0846699,0.0930659,0.307523,0.0983067,0.119421,
fdl_l,0.067182,0.0721302,0.0554576,0.0678616,0.0801841,0.0741229,0.0792006,0.0970305,
fhl_l,0.0823257,0.083843,0.0809133,0.013614,0.0794425,0.0805451,0.0824032,0.080157,
gaslat_l,0.0712983,0.0826306,0.0325871,0.0675607,0.07984,0.0605369,0.0414517,0.0528714,
gasmed_l,0.0880911,0.0566761,0.0573994,0.0384053,0.0968489,0.0415174,0.0396763,0.0575549,
glmax1_l,0.0402933,0.0939728,0.00187775,0.101283,0.367997,0.346063,0.149394,0.0849292,
glmax2_l,0.0402961,0.0939714,0.00188047,0.101281,0.367998,0.346061,0.149394,0.0849286,
glmax3_l,0.040296,0.0939715,0.00188039,0.101281,0.367998,0.346061,0.149394,0.0849285,
glmed1_l,0.0300457,0.163109,0.0141584,0.00434674,0,0.00282793,0.0501159,0.00845018,
glmed2_l,0.00829498,0.0252145,0.0290818,0.00583206,0.00853343,0.00490791,0.0569721,0.0642551,
glmed3_l,0,0.0272268,0.0067825,0,0.00619288,0.00110741,0.0692896,0.061016,
glmin1_l,0.255475,0.291404,0.000783554,0.0141738,0.00425276,0.0231909,0.0322748,0.0017178,
glmin2_l,0.00506848,0.0421534,0.0648512,0.0128817,0.0180945,0.0553104,0.027208,0.0545181,
glmin3_l,0.0733856,0.0623698,0.0829878,0.0463516,0.0896227,0.0901222,0.0936669,0.0655512,
grac_l,0.0477692,0.00498923,0.0690051,0.302188,0.0824696,0.0382258,0.0161471,0.0188626,
iliacus_l,0.536834,0,0.0209314,0.374923,0.224256,0.18598,0.126477,0.0197078,
perbrev_l,0.0983651,0.0835429,0.0871977,0.0515102,0.0875657,0.0869652,0.0414885,0.0814942,
perlong_l,0.0665009,0.0931496,0.0733772,0.0889892,0.0809967,0.0764447,0.0295612,0.0762876,
piri_l,0.0919536,0.0788612,0.0065262,0.0810508,0.0884746,0.0763937,0.0153889,0.0820702,
psoas_l,0.465177,0,0.0474096,0.415818,0.318388,0.102974,0.210705,0,
recfem_l,0,0,0.00930263,0.0720206,0.0431713,0.0117286,0.0400173,0.0288203,
sart_l,0,0,0.0093026,0.0720206,0.0431713,0.0117286,0.0400173,0.0288203,
semimem_l,0.0141741,0.0573131,0.0120827,0.0408255,0.218475,0.034924,0.0399589,0.95559,
semiten_l,0.0141721,0.0573131,0.0120839,0.0408257,0.218475,0.0349246,0.0399587,0.95559,
soleus_l,0.0360925,0.0508112,0.0357517,0.0288929,0.046279,0.0505546,0.0669335,0.051503,
tfl_l,0,0,0.0093026,0.0720206,0.0431713,0.0117286,0.0400173,0.0288203,
tibant_l,0.0675468,0.0492736,0.0653524,0.0609657,0.0377199,0.0363583,0.0551045,0.00474969,
tibpost_l,0.0200463,0.0227505,0.0703311,0.00517205,0.0871652,0.0737815,0.0563372,0.077934,
vasint_l,0.0603009,0.0720294,0.0698743,0.0712776,0.0631856,0.0646492,0.083411,0.187477,
vaslat_l,0.00845809,0.0164277,0.015122,0.000331431,0.0911769,0.00894788,0.158287,0.0444242,
vasmed_l,0.00845828,0.0164276,0.0151221,0.000331713,0.0911774,0.00894786,0.158287,0.044424,
